Model,Scenario,Region,Variable,Unit,Exporter,Importer,Value,Year
steel_trade,only_steel,R12_LAM>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_PAO,0.0,2055
steel_trade,only_steel,R12_LAM>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_PAS,0.0,2055
steel_trade,only_steel,R12_LAM>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_RCPA,0.0,2055
steel_trade,only_steel,R12_LAM>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_SAS,0.0,2055
steel_trade,only_steel,R12_LAM>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_WEU,0.0,2055
steel_trade,only_steel,R12_MEA>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_AFR,125.6007081943697,2055
steel_trade,only_steel,R12_MEA>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_CHN,44.6305576011913,2055
steel_trade,only_steel,R12_MEA>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_EEU,0.0,2055
steel_trade,only_steel,R12_MEA>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_FSU,0.0,2055
steel_trade,only_steel,R12_MEA>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_LAM,0.0,2055
steel_trade,only_steel,R12_MEA>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_NAM,0.0,2055
steel_trade,only_steel,R12_MEA>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_PAO,0.0,2055
steel_trade,only_steel,R12_MEA>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_PAS,28.35710764209179,2055
steel_trade,only_steel,R12_MEA>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_RCPA,0.0,2055
steel_trade,only_steel,R12_MEA>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_SAS,140.64862233707288,2055
steel_trade,only_steel,R12_MEA>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_WEU,0.0,2055
steel_trade,only_steel,R12_NAM>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_AFR,0.0,2055
steel_trade,only_steel,R12_NAM>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_CHN,0.0,2055
steel_trade,only_steel,R12_NAM>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_EEU,0.0,2055
steel_trade,only_steel,R12_NAM>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_FSU,0.0,2055
steel_trade,only_steel,R12_NAM>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_LAM,0.0,2055
steel_trade,only_steel,R12_NAM>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_MEA,0.0,2055
steel_trade,only_steel,R12_NAM>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_PAO,0.0,2055
steel_trade,only_steel,R12_NAM>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_PAS,0.0,2055
steel_trade,only_steel,R12_NAM>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_RCPA,0.0,2055
steel_trade,only_steel,R12_NAM>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_SAS,0.0,2055
steel_trade,only_steel,R12_NAM>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_WEU,0.0,2055
steel_trade,only_steel,R12_PAO>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_AFR,0.0,2055
steel_trade,only_steel,R12_PAO>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_CHN,7.022965996069949,2055
steel_trade,only_steel,R12_PAO>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_EEU,0.0,2055
steel_trade,only_steel,R12_PAO>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_FSU,0.0,2055
steel_trade,only_steel,R12_PAO>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_LAM,0.0,2055
steel_trade,only_steel,R12_PAO>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_MEA,0.0,2055
steel_trade,only_steel,R12_PAO>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_NAM,0.0,2055
steel_trade,only_steel,R12_PAO>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_PAS,0.0,2055
steel_trade,only_steel,R12_PAO>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_RCPA,0.0,2055
steel_trade,only_steel,R12_PAO>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_SAS,0.0,2055
steel_trade,only_steel,R12_PAO>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_WEU,0.0,2055
steel_trade,only_steel,R12_PAS>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_AFR,0.0,2055
steel_trade,only_steel,R12_PAS>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_CHN,0.0,2055
steel_trade,only_steel,R12_PAS>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_EEU,0.0,2055
steel_trade,only_steel,R12_PAS>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_FSU,0.0,2055
steel_trade,only_steel,R12_PAS>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_LAM,0.0,2055
steel_trade,only_steel,R12_PAS>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_MEA,0.0,2055
steel_trade,only_steel,R12_PAS>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_NAM,0.0,2055
steel_trade,only_steel,R12_PAS>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_PAO,0.0,2055
steel_trade,only_steel,R12_PAS>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_RCPA,0.0,2055
steel_trade,only_steel,R12_PAS>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_SAS,0.0,2055
steel_trade,only_steel,R12_PAS>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAS,R12_WEU,0.0,2055
steel_trade,only_steel,R12_RCPA>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_AFR,0.0,2055
steel_trade,only_steel,R12_RCPA>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_CHN,16.330465497781333,2055
steel_trade,only_steel,R12_RCPA>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_EEU,0.0,2055
steel_trade,only_steel,R12_RCPA>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_FSU,0.0,2055
steel_trade,only_steel,R12_RCPA>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_LAM,0.0,2055
steel_trade,only_steel,R12_RCPA>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_MEA,0.0,2055
steel_trade,only_steel,R12_RCPA>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_NAM,0.0,2055
steel_trade,only_steel,R12_RCPA>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_PAO,0.0,2055
steel_trade,only_steel,R12_RCPA>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_PAS,0.0,2055
steel_trade,only_steel,R12_RCPA>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_SAS,0.0,2055
steel_trade,only_steel,R12_RCPA>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_RCPA,R12_WEU,0.0,2055
steel_trade,only_steel,R12_SAS>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_AFR,0.0,2055
steel_trade,only_steel,R12_SAS>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_CHN,0.0,2055
steel_trade,only_steel,R12_SAS>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_EEU,0.0,2055
steel_trade,only_steel,R12_SAS>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_FSU,0.0,2055
steel_trade,only_steel,R12_SAS>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_LAM,0.0,2055
steel_trade,only_steel,R12_SAS>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_MEA,0.0,2055
steel_trade,only_steel,R12_SAS>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_NAM,0.0,2055
steel_trade,only_steel,R12_SAS>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_PAO,0.0,2055
steel_trade,only_steel,R12_SAS>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_PAS,0.0,2055
steel_trade,only_steel,R12_SAS>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_RCPA,0.0,2055
steel_trade,only_steel,R12_SAS>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_SAS,R12_WEU,0.0,2055
steel_trade,only_steel,R12_WEU>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_AFR,0.0,2055
steel_trade,only_steel,R12_WEU>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_CHN,0.0,2055
steel_trade,only_steel,R12_WEU>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_EEU,13.012334765539077,2055
steel_trade,only_steel,R12_WEU>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_FSU,0.0,2055
steel_trade,only_steel,R12_WEU>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_LAM,0.0,2055
steel_trade,only_steel,R12_WEU>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_MEA,0.0,2055
steel_trade,only_steel,R12_WEU>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_NAM,0.0,2055
steel_trade,only_steel,R12_WEU>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_PAO,0.0,2055
steel_trade,only_steel,R12_WEU>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_PAS,0.0,2055
steel_trade,only_steel,R12_WEU>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_RCPA,0.0,2055
steel_trade,only_steel,R12_WEU>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_WEU,R12_SAS,0.0,2055
SSP_SSP2_v6.4,baseline,R12_GLB>R12_AFR,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_AFR,287.78342634276214,2060
SSP_SSP2_v6.4,baseline,R12_AFR>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_AFR,R12_GLB,0.0,2060
SSP_SSP2_v6.4,baseline,R12_GLB>R12_CHN,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_CHN,1.0294251831983274,2060
SSP_SSP2_v6.4,baseline,R12_CHN>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_CHN,R12_GLB,0.0,2060
SSP_SSP2_v6.4,baseline,R12_GLB>R12_EEU,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_EEU,0.0,2060
SSP_SSP2_v6.4,baseline,R12_EEU>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_EEU,R12_GLB,0.0,2060
SSP_SSP2_v6.4,baseline,R12_GLB>R12_FSU,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_FSU,0.0,2060
SSP_SSP2_v6.4,baseline,R12_FSU>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_FSU,R12_GLB,20.64478403991842,2060
SSP_SSP2_v6.4,baseline,R12_GLB>R12_LAM,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_LAM,0.0,2060
SSP_SSP2_v6.4,baseline,R12_LAM>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_LAM,R12_GLB,0.0,2060
SSP_SSP2_v6.4,baseline,R12_GLB>R12_MEA,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_MEA,0.0,2060
SSP_SSP2_v6.4,baseline,R12_MEA>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_MEA,R12_GLB,290.2452782098302,2060
SSP_SSP2_v6.4,baseline,R12_GLB>R12_NAM,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_NAM,18.999091295572924,2060
SSP_SSP2_v6.4,baseline,R12_NAM>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_NAM,R12_GLB,0.0,2060
SSP_SSP2_v6.4,baseline,R12_GLB>R12_PAO,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_PAO,0.0,2060
SSP_SSP2_v6.4,baseline,R12_PAO>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_PAO,R12_GLB,0.0,2060
SSP_SSP2_v6.4,baseline,R12_GLB>R12_PAS,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_PAS,0.0,2060
SSP_SSP2_v6.4,baseline,R12_PAS>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_PAS,R12_GLB,0.0,2060
SSP_SSP2_v6.4,baseline,R12_GLB>R12_RCPA,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_RCPA,0.0,2060
SSP_SSP2_v6.4,baseline,R12_RCPA>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_RCPA,R12_GLB,0.0,2060
SSP_SSP2_v6.4,baseline,R12_GLB>R12_SAS,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_SAS,0.0,2060
SSP_SSP2_v6.4,baseline,R12_SAS>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_SAS,R12_GLB,0.0,2060
SSP_SSP2_v6.4,baseline,R12_GLB>R12_WEU,Trade|Material|Steel Volume|Shipped (Global Pool)|Imports,Mt/yr,R12_GLB,R12_WEU,0.0,2060
SSP_SSP2_v6.4,baseline,R12_WEU>R12_GLB,Trade|Material|Steel Volume|Shipped (Global Pool)|Exports,Mt/yr,R12_WEU,R12_GLB,0.0,2060
steel_trade,only_steel,R12_AFR>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_CHN,0.0,2060
steel_trade,only_steel,R12_AFR>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_EEU,0.0,2060
steel_trade,only_steel,R12_AFR>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_FSU,0.0,2060
steel_trade,only_steel,R12_AFR>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_LAM,0.0,2060
steel_trade,only_steel,R12_AFR>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_MEA,0.0,2060
steel_trade,only_steel,R12_AFR>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_NAM,0.0,2060
steel_trade,only_steel,R12_AFR>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_PAO,0.0,2060
steel_trade,only_steel,R12_AFR>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_PAS,0.0,2060
steel_trade,only_steel,R12_AFR>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_RCPA,0.0,2060
steel_trade,only_steel,R12_AFR>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_SAS,0.0,2060
steel_trade,only_steel,R12_AFR>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_AFR,R12_WEU,0.0,2060
steel_trade,only_steel,R12_CHN>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_AFR,0.0,2060
steel_trade,only_steel,R12_CHN>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_EEU,0.0,2060
steel_trade,only_steel,R12_CHN>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_FSU,0.0,2060
steel_trade,only_steel,R12_CHN>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_LAM,0.0,2060
steel_trade,only_steel,R12_CHN>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_MEA,0.0,2060
steel_trade,only_steel,R12_CHN>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_NAM,0.0,2060
steel_trade,only_steel,R12_CHN>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_PAO,0.0,2060
steel_trade,only_steel,R12_CHN>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_PAS,0.0,2060
steel_trade,only_steel,R12_CHN>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_RCPA,0.0,2060
steel_trade,only_steel,R12_CHN>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_SAS,0.0,2060
steel_trade,only_steel,R12_CHN>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_CHN,R12_WEU,0.0,2060
steel_trade,only_steel,R12_EEU>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_AFR,0.0,2060
steel_trade,only_steel,R12_EEU>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_CHN,0.0,2060
steel_trade,only_steel,R12_EEU>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_FSU,0.0,2060
steel_trade,only_steel,R12_EEU>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_LAM,0.0,2060
steel_trade,only_steel,R12_EEU>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_MEA,0.0,2060
steel_trade,only_steel,R12_EEU>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_NAM,0.0,2060
steel_trade,only_steel,R12_EEU>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_PAO,0.0,2060
steel_trade,only_steel,R12_EEU>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_PAS,0.0,2060
steel_trade,only_steel,R12_EEU>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_RCPA,0.0,2060
steel_trade,only_steel,R12_EEU>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_SAS,0.0,2060
steel_trade,only_steel,R12_EEU>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_EEU,R12_WEU,0.0,2060
steel_trade,only_steel,R12_FSU>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_AFR,0.0,2060
steel_trade,only_steel,R12_FSU>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_CHN,0.0,2060
steel_trade,only_steel,R12_FSU>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_EEU,0.0,2060
steel_trade,only_steel,R12_FSU>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_LAM,0.0,2060
steel_trade,only_steel,R12_FSU>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_MEA,0.0,2060
steel_trade,only_steel,R12_FSU>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_NAM,13.001188068362666,2060
steel_trade,only_steel,R12_FSU>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_PAO,0.0,2060
steel_trade,only_steel,R12_FSU>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_PAS,0.0,2060
steel_trade,only_steel,R12_FSU>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_RCPA,0.0,2060
steel_trade,only_steel,R12_FSU>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_SAS,0.0,2060
steel_trade,only_steel,R12_FSU>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_FSU,R12_WEU,0.0,2060
steel_trade,only_steel,R12_LAM>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_AFR,0.0,2060
steel_trade,only_steel,R12_LAM>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_CHN,0.0,2060
steel_trade,only_steel,R12_LAM>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_EEU,0.0,2060
steel_trade,only_steel,R12_LAM>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_FSU,0.0,2060
steel_trade,only_steel,R12_LAM>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_MEA,0.0,2060
steel_trade,only_steel,R12_LAM>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_NAM,1.4270951126434142,2060
steel_trade,only_steel,R12_LAM>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_PAO,0.0,2060
steel_trade,only_steel,R12_LAM>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_PAS,0.0,2060
steel_trade,only_steel,R12_LAM>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_RCPA,0.0,2060
steel_trade,only_steel,R12_LAM>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_SAS,0.0,2060
steel_trade,only_steel,R12_LAM>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_LAM,R12_WEU,0.0,2060
steel_trade,only_steel,R12_MEA>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_AFR,154.71519292612186,2060
steel_trade,only_steel,R12_MEA>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_CHN,13.884585978689133,2060
steel_trade,only_steel,R12_MEA>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_EEU,0.0,2060
steel_trade,only_steel,R12_MEA>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_FSU,0.0,2060
steel_trade,only_steel,R12_MEA>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_LAM,0.0,2060
steel_trade,only_steel,R12_MEA>R12_NAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_NAM,0.0,2060
steel_trade,only_steel,R12_MEA>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_PAO,0.0,2060
steel_trade,only_steel,R12_MEA>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_PAS,31.8127914435633,2060
steel_trade,only_steel,R12_MEA>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_RCPA,0.0,2060
steel_trade,only_steel,R12_MEA>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_SAS,153.38767693960978,2060
steel_trade,only_steel,R12_MEA>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_MEA,R12_WEU,0.0,2060
steel_trade,only_steel,R12_NAM>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_AFR,0.0,2060
steel_trade,only_steel,R12_NAM>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_CHN,0.0,2060
steel_trade,only_steel,R12_NAM>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_EEU,0.0,2060
steel_trade,only_steel,R12_NAM>R12_FSU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_FSU,0.0,2060
steel_trade,only_steel,R12_NAM>R12_LAM,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_LAM,0.0,2060
steel_trade,only_steel,R12_NAM>R12_MEA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_MEA,0.0,2060
steel_trade,only_steel,R12_NAM>R12_PAO,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_PAO,0.0,2060
steel_trade,only_steel,R12_NAM>R12_PAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_PAS,0.0,2060
steel_trade,only_steel,R12_NAM>R12_RCPA,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_RCPA,0.0,2060
steel_trade,only_steel,R12_NAM>R12_SAS,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_SAS,0.0,2060
steel_trade,only_steel,R12_NAM>R12_WEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_NAM,R12_WEU,0.0,2060
steel_trade,only_steel,R12_PAO>R12_AFR,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_AFR,0.0,2060
steel_trade,only_steel,R12_PAO>R12_CHN,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_CHN,2.7712445679191857,2060
steel_trade,only_steel,R12_PAO>R12_EEU,Trade|Material|Steel Volume|Shipped,Mt/yr,R12_PAO,R12_EEU,0.0,2060
