YEAR,EXPORTER,IMPORTER,MESSAGE COMMODITY,ENERGY (TJ),EXPORTER REGION,IMPORTER REGION,PAIR,REGION PAIR
1995,NLD,ITA,gas_piped,137967.0,R12_WEU,R12_WEU,NLD-ITA,R12_WEU-R12_WEU
1995,UZB,KAZ,gas_piped,147859.0,R12_FSU,R12_FSU,UZB-KAZ,R12_FSU-R12_FSU
1995,NLD,BEL,gas_piped,178873.0,R12_WEU,R12_WEU,NLD-BEL,R12_WEU-R12_WEU
1995,NLD,FRA,gas_piped,182859.0,R12_WEU,R12_WEU,NLD-FRA,R12_WEU-R12_WEU
1995,RUS,SVK,gas_piped,210880.0,R12_FSU,R12_EEU,RUS-SVK,R12_FSU-R12_EEU
1995,RUS,BGR,gas_piped,212258.0,R12_FSU,R12_EEU,RUS-BGR,R12_FSU-R12_EEU
1995,RUS,TUR,gas_piped,213063.0,R12_FSU,R12_WEU,RUS-TUR,R12_FSU-R12_WEU
1995,RUS,ROU,gas_piped,223038.0,R12_FSU,R12_EEU,RUS-ROU,R12_FSU-R12_EEU
1995,RUS,AUT,gas_piped,229374.0,R12_FSU,R12_WEU,RUS-AUT,R12_FSU-R12_WEU
1995,RUS,HUN,gas_piped,257342.0,R12_FSU,R12_EEU,RUS-HUN,R12_FSU-R12_EEU
1995,RUS,POL,gas_piped,268924.0,R12_FSU,R12_EEU,RUS-POL,R12_FSU-R12_EEU
1995,RUS,CZE,gas_piped,298569.0,R12_FSU,R12_EEU,RUS-CZE,R12_FSU-R12_EEU
1995,NOR,FRA,gas_piped,318827.0,R12_WEU,R12_WEU,NOR-FRA,R12_WEU-R12_WEU
1995,NOR,DEU,gas_piped,469546.0,R12_WEU,R12_WEU,NOR-DEU,R12_WEU-R12_WEU
1995,TKM,UKR,gas_piped,480180.0,R12_FSU,R12_FSU,TKM-UKR,R12_FSU-R12_FSU
1995,RUS,FRA,gas_piped,481748.0,R12_FSU,R12_WEU,RUS-FRA,R12_FSU-R12_WEU
1995,RUS,BLR,gas_piped,522517.0,R12_FSU,R12_FSU,RUS-BLR,R12_FSU-R12_FSU
1995,RUS,ITA,gas_piped,526357.0,R12_FSU,R12_WEU,RUS-ITA,R12_FSU-R12_WEU
1995,DZA,ITA,gas_piped,664352.0,R12_MEA,R12_WEU,DZA-ITA,R12_MEA-R12_WEU
1995,NLD,DEU,gas_piped,840951.0,R12_WEU,R12_WEU,NLD-DEU,R12_WEU-R12_WEU
1995,RUS,DEU,gas_piped,1205187.0,R12_FSU,R12_WEU,RUS-DEU,R12_FSU-R12_WEU
1995,RUS,UKR,gas_piped,1997044.0,R12_FSU,R12_FSU,RUS-UKR,R12_FSU-R12_FSU
1995,CAN,USA,gas_piped,3033996.0,R12_NAM,R12_NAM,CAN-USA,R12_NAM-R12_NAM
1996,AUS,ESP,LNG_shipped,1760.0,R12_PAO,R12_WEU,AUS-ESP,R12_PAO-R12_WEU
1996,AUS,TUR,LNG_shipped,2376.0,R12_PAO,R12_WEU,AUS-TUR,R12_PAO-R12_WEU
1996,ARE,BEL,LNG_shipped,2749.0,R12_MEA,R12_WEU,ARE-BEL,R12_MEA-R12_WEU
1996,AUS,KOR,LNG_shipped,3037.0,R12_PAO,R12_PAS,AUS-KOR,R12_PAO-R12_PAS
1996,ARE,USA,LNG_shipped,5337.0,R12_MEA,R12_NAM,ARE-USA,R12_MEA-R12_NAM
1996,QAT,JPN,LNG_shipped,15972.0,R12_MEA,R12_PAO,QAT-JPN,R12_MEA-R12_PAO
1996,BRN,KOR,LNG_shipped,35607.0,R12_PAS,R12_PAS,BRN-KOR,R12_PAS-R12_PAS
1996,DZA,USA,LNG_shipped,38090.0,R12_MEA,R12_NAM,DZA-USA,R12_MEA-R12_NAM
1996,ARE,ESP,LNG_shipped,39398.0,R12_MEA,R12_WEU,ARE-ESP,R12_MEA-R12_WEU
1996,LBY,ESP,LNG_shipped,50435.0,R12_MEA,R12_WEU,LBY-ESP,R12_MEA-R12_WEU
1996,MYS,TWA,LNG_shipped,66287.0,R12_PAS,,MYS-TWA,R12_PAS-
1996,USA,JPN,LNG_shipped,72953.0,R12_NAM,R12_PAO,USA-JPN,R12_NAM-R12_PAO
1996,IDN,TWA,LNG_shipped,93533.0,R12_PAS,,IDN-TWA,R12_PAS-
1996,DZA,TUR,LNG_shipped,96968.0,R12_MEA,R12_WEU,DZA-TUR,R12_MEA-R12_WEU
1996,MYS,KOR,LNG_shipped,140056.0,R12_PAS,R12_PAS,MYS-KOR,R12_PAS-R12_PAS
1996,DZA,BEL,LNG_shipped,168021.0,R12_MEA,R12_WEU,DZA-BEL,R12_MEA-R12_WEU
1996,DZA,ESP,LNG_shipped,212315.0,R12_MEA,R12_WEU,DZA-ESP,R12_MEA-R12_WEU
1996,ARE,JPN,LNG_shipped,240910.0,R12_MEA,R12_PAO,ARE-JPN,R12_MEA-R12_PAO
1996,BRN,JPN,LNG_shipped,300507.0,R12_PAS,R12_PAO,BRN-JPN,R12_PAS-R12_PAO
1996,DZA,FRA,LNG_shipped,304963.0,R12_MEA,R12_WEU,DZA-FRA,R12_MEA-R12_WEU
1996,IDN,KOR,LNG_shipped,325195.0,R12_PAS,R12_PAS,IDN-KOR,R12_PAS-R12_PAS
1996,AUS,JPN,LNG_shipped,396739.0,R12_PAO,R12_PAO,AUS-JPN,R12_PAO-R12_PAO
1996,MYS,JPN,LNG_shipped,517374.0,R12_PAS,R12_PAO,MYS-JPN,R12_PAS-R12_PAO
1996,IDN,JPN,LNG_shipped,987967.0,R12_PAS,R12_PAO,IDN-JPN,R12_PAS-R12_PAO
1996,CZE,POL,gas_piped,38.0,R12_EEU,R12_EEU,CZE-POL,R12_EEU-R12_EEU
1996,RUS,GRC,gas_piped,357.0,R12_FSU,R12_WEU,RUS-GRC,R12_FSU-R12_WEU
1996,ITA,CHE,gas_piped,1627.0,R12_WEU,R12_WEU,ITA-CHE,R12_WEU-R12_WEU
1996,FRA,DEU,gas_piped,2634.0,R12_WEU,R12_WEU,FRA-DEU,R12_WEU-R12_WEU
1996,DEU,POL,gas_piped,3871.0,R12_WEU,R12_EEU,DEU-POL,R12_WEU-R12_EEU
1996,BEL,DEU,gas_piped,7385.0,R12_WEU,R12_WEU,BEL-DEU,R12_WEU-R12_WEU
1996,RUS,BIH,gas_piped,9606.0,R12_FSU,R12_EEU,RUS-BIH,R12_FSU-R12_EEU
1996,TKM,MDA,gas_piped,11654.0,R12_FSU,R12_FSU,TKM-MDA,R12_FSU-R12_FSU
1996,GBR,NLD,gas_piped,11802.0,R12_WEU,R12_WEU,GBR-NLD,R12_WEU-R12_WEU
1996,FRA,CHE,gas_piped,11948.0,R12_WEU,R12_WEU,FRA-CHE,R12_WEU-R12_WEU
1996,NOR,AUT,gas_piped,14810.0,R12_WEU,R12_WEU,NOR-AUT,R12_WEU-R12_WEU
1996,MEX,USA,gas_piped,14948.0,R12_LAM,R12_NAM,MEX-USA,R12_LAM-R12_NAM
1996,RUS,CHE,gas_piped,15364.0,R12_FSU,R12_WEU,RUS-CHE,R12_FSU-R12_WEU
1996,DZA,SVN,gas_piped,15923.0,R12_MEA,R12_EEU,DZA-SVN,R12_MEA-R12_EEU
1996,RUS,SVN,gas_piped,17454.0,R12_FSU,R12_EEU,RUS-SVN,R12_FSU-R12_EEU
1996,GBR,DEU,gas_piped,18660.0,R12_WEU,R12_WEU,GBR-DEU,R12_WEU-R12_WEU
1996,OMN,ARE,gas_piped,19000.0,R12_MEA,R12_MEA,OMN-ARE,R12_MEA-R12_MEA
1996,GBR,IRL,gas_piped,22489.0,R12_WEU,R12_WEU,GBR-IRL,R12_WEU-R12_WEU
1996,NLD,CHE,gas_piped,24011.0,R12_WEU,R12_WEU,NLD-CHE,R12_WEU-R12_WEU
1996,UKR,POL,gas_piped,24477.0,R12_FSU,R12_EEU,UKR-POL,R12_FSU-R12_EEU
1996,DZA,ESP,gas_piped,24493.0,R12_MEA,R12_WEU,DZA-ESP,R12_MEA-R12_WEU
1996,RUS,EST,gas_piped,29884.0,R12_FSU,R12_EEU,RUS-EST,R12_FSU-R12_EEU
1996,USA,MEX,gas_piped,32930.0,R12_NAM,R12_LAM,USA-MEX,R12_NAM-R12_LAM
1996,RUS,HRV,gas_piped,33402.0,R12_FSU,R12_EEU,RUS-HRV,R12_FSU-R12_EEU
1996,DNK,SWE,gas_piped,37613.0,R12_WEU,R12_WEU,DNK-SWE,R12_WEU-R12_WEU
1996,UZB,KGZ,gas_piped,40074.0,R12_FSU,R12_FSU,UZB-KGZ,R12_FSU-R12_FSU
1996,RUS,GEO,gas_piped,40245.0,R12_FSU,R12_FSU,RUS-GEO,R12_FSU-R12_FSU
1996,RUS,LVA,gas_piped,40284.0,R12_FSU,R12_EEU,RUS-LVA,R12_FSU-R12_EEU
1996,RUS,ARM,gas_piped,41470.0,R12_FSU,R12_FSU,RUS-ARM,R12_FSU-R12_FSU
1996,DNK,DEU,gas_piped,44577.0,R12_WEU,R12_WEU,DNK-DEU,R12_WEU-R12_WEU
1996,USA,CAN,gas_piped,46389.0,R12_NAM,R12_NAM,USA-CAN,R12_NAM-R12_NAM
1996,DEU,CHE,gas_piped,57614.0,R12_WEU,R12_WEU,DEU-CHE,R12_WEU-R12_WEU
1996,MYS,SGP,gas_piped,58287.0,R12_PAS,R12_PAS,MYS-SGP,R12_PAS-R12_PAS
1996,NOR,ESP,gas_piped,58408.0,R12_WEU,R12_WEU,NOR-ESP,R12_WEU-R12_WEU
1996,DZA,TUN,gas_piped,59982.0,R12_MEA,R12_MEA,DZA-TUN,R12_MEA-R12_MEA
1996,KAZ,UZB,gas_piped,69451.0,R12_FSU,R12_FSU,KAZ-UZB,R12_FSU-R12_FSU
1996,RUS,SRB,gas_piped,69820.0,R12_FSU,R12_EEU,RUS-SRB,R12_FSU-R12_EEU
1996,NOR,GBR,gas_piped,71295.0,R12_WEU,R12_WEU,NOR-GBR,R12_WEU-R12_WEU
1996,TKM,UZB,gas_piped,73428.0,R12_FSU,R12_FSU,TKM-UZB,R12_FSU-R12_FSU
1996,CHN,HKG,gas_piped,78102.0,R12_CHN,R12_CHN,CHN-HKG,R12_CHN-R12_CHN
1996,BOL,ARG,gas_piped,80838.0,R12_LAM,R12_LAM,BOL-ARG,R12_LAM-R12_LAM
1996,RUS,MDA,gas_piped,99283.0,R12_FSU,R12_FSU,RUS-MDA,R12_FSU-R12_FSU
1996,RUS,LTU,gas_piped,100884.0,R12_FSU,R12_EEU,RUS-LTU,R12_FSU-R12_EEU
1996,RUS,FIN,gas_piped,138037.0,R12_FSU,R12_WEU,RUS-FIN,R12_FSU-R12_WEU
1996,NOR,BEL,gas_piped,161895.0,R12_WEU,R12_WEU,NOR-BEL,R12_WEU-R12_WEU
1996,NLD,ITA,gas_piped,169591.0,R12_WEU,R12_WEU,NLD-ITA,R12_WEU-R12_WEU
1996,NOR,NLD,gas_piped,177976.0,R12_WEU,R12_WEU,NOR-NLD,R12_WEU-R12_WEU
1996,UZB,KAZ,gas_piped,207161.0,R12_FSU,R12_FSU,UZB-KAZ,R12_FSU-R12_FSU
1996,NLD,FRA,gas_piped,215435.0,R12_WEU,R12_WEU,NLD-FRA,R12_WEU-R12_WEU
1996,RUS,TUR,gas_piped,218960.0,R12_FSU,R12_WEU,RUS-TUR,R12_FSU-R12_WEU
1996,NLD,BEL,gas_piped,219937.0,R12_WEU,R12_WEU,NLD-BEL,R12_WEU-R12_WEU
1996,RUS,BGR,gas_piped,220040.0,R12_FSU,R12_EEU,RUS-BGR,R12_FSU-R12_EEU
1996,RUS,AUT,gas_piped,226775.0,R12_FSU,R12_WEU,RUS-AUT,R12_FSU-R12_WEU
1996,RUS,SVK,gas_piped,235501.0,R12_FSU,R12_EEU,RUS-SVK,R12_FSU-R12_EEU
1996,RUS,ROU,gas_piped,263046.0,R12_FSU,R12_EEU,RUS-ROU,R12_FSU-R12_EEU
1996,RUS,POL,gas_piped,266179.0,R12_FSU,R12_EEU,RUS-POL,R12_FSU-R12_EEU
1996,RUS,HUN,gas_piped,337982.0,R12_FSU,R12_EEU,RUS-HUN,R12_FSU-R12_EEU
1996,RUS,CZE,gas_piped,351241.0,R12_FSU,R12_EEU,RUS-CZE,R12_FSU-R12_EEU
1996,NOR,FRA,gas_piped,426974.0,R12_WEU,R12_WEU,NOR-FRA,R12_WEU-R12_WEU
1996,RUS,FRA,gas_piped,458287.0,R12_FSU,R12_WEU,RUS-FRA,R12_FSU-R12_WEU
1996,RUS,ITA,gas_piped,516659.0,R12_FSU,R12_WEU,RUS-ITA,R12_FSU-R12_WEU
1996,RUS,BLR,gas_piped,554032.0,R12_FSU,R12_FSU,RUS-BLR,R12_FSU-R12_FSU
1996,NOR,DEU,gas_piped,632264.0,R12_WEU,R12_WEU,NOR-DEU,R12_WEU-R12_WEU
1996,TKM,UKR,gas_piped,714066.0,R12_FSU,R12_FSU,TKM-UKR,R12_FSU-R12_FSU
1996,DZA,ITA,gas_piped,731109.0,R12_MEA,R12_WEU,DZA-ITA,R12_MEA-R12_WEU
1996,NLD,DEU,gas_piped,996760.0,R12_WEU,R12_WEU,NLD-DEU,R12_WEU-R12_WEU
1996,RUS,DEU,gas_piped,1217704.0,R12_FSU,R12_WEU,RUS-DEU,R12_FSU-R12_WEU
1996,RUS,UKR,gas_piped,2064158.0,R12_FSU,R12_FSU,RUS-UKR,R12_FSU-R12_FSU
1996,CAN,USA,gas_piped,3109073.0,R12_NAM,R12_NAM,CAN-USA,R12_NAM-R12_NAM
1997,ARE,USA,LNG_shipped,2843.0,R12_MEA,R12_NAM,ARE-USA,R12_MEA-R12_NAM
1997,IND,KOR,LNG_shipped,3044.0,R12_SAS,R12_PAS,IND-KOR,R12_SAS-R12_PAS
1997,QAT,ESP,LNG_shipped,6904.0,R12_MEA,R12_WEU,QAT-ESP,R12_MEA-R12_WEU
1997,AUS,USA,LNG_shipped,11661.0,R12_PAO,R12_NAM,AUS-USA,R12_PAO-R12_NAM
1997,BRN,KOR,LNG_shipped,41217.0,R12_PAS,R12_PAS,BRN-KOR,R12_PAS-R12_PAS
1997,LBY,ESP,LNG_shipped,46168.0,R12_MEA,R12_WEU,LBY-ESP,R12_MEA-R12_WEU
1997,ARE,ESP,LNG_shipped,49917.0,R12_MEA,R12_WEU,ARE-ESP,R12_MEA-R12_WEU
1997,USA,JPN,LNG_shipped,65076.0,R12_NAM,R12_PAO,USA-JPN,R12_NAM-R12_PAO
1997,DZA,USA,LNG_shipped,76223.0,R12_MEA,R12_NAM,DZA-USA,R12_MEA-R12_NAM
1997,DZA,ITA,LNG_shipped,76516.0,R12_MEA,R12_WEU,DZA-ITA,R12_MEA-R12_WEU
1997,MYS,TWA,LNG_shipped,97794.0,R12_PAS,,MYS-TWA,R12_PAS-
1997,IDN,TWA,LNG_shipped,97877.0,R12_PAS,,IDN-TWA,R12_PAS-
1997,DZA,TUR,LNG_shipped,128017.0,R12_MEA,R12_WEU,DZA-TUR,R12_MEA-R12_WEU
1997,QAT,JPN,LNG_shipped,129922.0,R12_MEA,R12_PAO,QAT-JPN,R12_MEA-R12_PAO
1997,DZA,BEL,LNG_shipped,184396.0,R12_MEA,R12_WEU,DZA-BEL,R12_MEA-R12_WEU
1997,MYS,KOR,LNG_shipped,213774.0,R12_PAS,R12_PAS,MYS-KOR,R12_PAS-R12_PAS
1997,DZA,ESP,LNG_shipped,214231.0,R12_MEA,R12_WEU,DZA-ESP,R12_MEA-R12_WEU
1997,ARE,JPN,LNG_shipped,253680.0,R12_MEA,R12_PAO,ARE-JPN,R12_MEA-R12_PAO
1997,BRN,JPN,LNG_shipped,296826.0,R12_PAS,R12_PAO,BRN-JPN,R12_PAS-R12_PAO
1997,IDN,KOR,LNG_shipped,366320.0,R12_PAS,R12_PAS,IDN-KOR,R12_PAS-R12_PAS
1997,AUS,JPN,LNG_shipped,382980.0,R12_PAO,R12_PAO,AUS-JPN,R12_PAO-R12_PAO
1997,DZA,FRA,LNG_shipped,384012.0,R12_MEA,R12_WEU,DZA-FRA,R12_MEA-R12_WEU
1997,MYS,JPN,LNG_shipped,514879.0,R12_PAS,R12_PAO,MYS-JPN,R12_PAS-R12_PAO
1997,IDN,JPN,LNG_shipped,992591.0,R12_PAS,R12_PAO,IDN-JPN,R12_PAS-R12_PAO
1997,CZE,POL,gas_piped,38.0,R12_EEU,R12_EEU,CZE-POL,R12_EEU-R12_EEU
1997,ITA,CHE,gas_piped,1589.0,R12_WEU,R12_WEU,ITA-CHE,R12_WEU-R12_WEU
1997,DZA,PRT,gas_piped,4616.0,R12_MEA,R12_WEU,DZA-PRT,R12_MEA-R12_WEU
1997,RUS,BIH,gas_piped,5763.0,R12_FSU,R12_EEU,RUS-BIH,R12_FSU-R12_EEU
1997,DEU,CZE,gas_piped,5972.0,R12_WEU,R12_EEU,DEU-CZE,R12_WEU-R12_EEU
1997,RUS,GRC,gas_piped,6017.0,R12_FSU,R12_WEU,RUS-GRC,R12_FSU-R12_WEU
1997,DEU,POL,gas_piped,7442.0,R12_WEU,R12_EEU,DEU-POL,R12_WEU-R12_EEU
1997,GBR,DEU,gas_piped,13261.0,R12_WEU,R12_WEU,GBR-DEU,R12_WEU-R12_WEU
1997,FRA,CHE,gas_piped,13761.0,R12_WEU,R12_WEU,FRA-CHE,R12_WEU-R12_WEU
1997,RUS,CHE,gas_piped,13912.0,R12_FSU,R12_WEU,RUS-CHE,R12_FSU-R12_WEU
1997,TKM,IRN,gas_piped,15506.0,R12_FSU,R12_MEA,TKM-IRN,R12_FSU-R12_MEA
1997,FRA,HUN,gas_piped,15648.0,R12_WEU,R12_EEU,FRA-HUN,R12_WEU-R12_EEU
1997,TKM,MDA,gas_piped,15920.0,R12_FSU,R12_FSU,TKM-MDA,R12_FSU-R12_FSU
1997,NOR,AUT,gas_piped,16117.0,R12_WEU,R12_WEU,NOR-AUT,R12_WEU-R12_WEU
1997,DZA,SVN,gas_piped,16519.0,R12_MEA,R12_EEU,DZA-SVN,R12_MEA-R12_EEU
1997,DEU,HUN,gas_piped,17800.0,R12_WEU,R12_EEU,DEU-HUN,R12_WEU-R12_EEU
1997,MEX,USA,gas_piped,18430.0,R12_LAM,R12_NAM,MEX-USA,R12_LAM-R12_NAM
1997,OMN,ARE,gas_piped,19000.0,R12_MEA,R12_MEA,OMN-ARE,R12_MEA-R12_MEA
1997,RUS,SVN,gas_piped,19978.0,R12_FSU,R12_EEU,RUS-SVN,R12_FSU-R12_EEU
1997,NLD,CHE,gas_piped,22291.0,R12_WEU,R12_WEU,NLD-CHE,R12_WEU-R12_WEU
1997,GBR,NLD,gas_piped,22537.0,R12_WEU,R12_WEU,GBR-NLD,R12_WEU-R12_WEU
1997,UZB,KAZ,gas_piped,25066.0,R12_FSU,R12_FSU,UZB-KAZ,R12_FSU-R12_FSU
1997,NOR,CZE,gas_piped,26649.0,R12_WEU,R12_EEU,NOR-CZE,R12_WEU-R12_EEU
1997,ARG,CHL,gas_piped,27499.0,R12_LAM,R12_LAM,ARG-CHL,R12_LAM-R12_LAM
1997,RUS,EST,gas_piped,29038.0,R12_FSU,R12_EEU,RUS-EST,R12_FSU-R12_EEU
1997,DZA,TUN,gas_piped,29836.0,R12_MEA,R12_MEA,DZA-TUN,R12_MEA-R12_MEA
1997,TKM,KAZ,gas_piped,31110.0,R12_FSU,R12_FSU,TKM-KAZ,R12_FSU-R12_FSU
1997,UZB,KGZ,gas_piped,32241.0,R12_FSU,R12_FSU,UZB-KGZ,R12_FSU-R12_FSU
1997,RUS,GEO,gas_piped,34800.0,R12_FSU,R12_FSU,RUS-GEO,R12_FSU-R12_FSU
1997,TKM,UZB,gas_piped,35426.0,R12_FSU,R12_FSU,TKM-UZB,R12_FSU-R12_FSU
1997,DNK,SWE,gas_piped,37155.0,R12_WEU,R12_WEU,DNK-SWE,R12_WEU-R12_WEU
1997,RUS,HRV,gas_piped,39729.0,R12_FSU,R12_EEU,RUS-HRV,R12_FSU-R12_EEU
1997,GBR,IRL,gas_piped,40261.0,R12_WEU,R12_WEU,GBR-IRL,R12_WEU-R12_WEU
1997,USA,MEX,gas_piped,42850.0,R12_NAM,R12_LAM,USA-MEX,R12_NAM-R12_LAM
1997,UZB,UKR,gas_piped,43870.0,R12_FSU,R12_FSU,UZB-UKR,R12_FSU-R12_FSU
1997,UKR,POL,gas_piped,48270.0,R12_FSU,R12_EEU,UKR-POL,R12_FSU-R12_EEU
1997,USA,CAN,gas_piped,48394.0,R12_NAM,R12_NAM,USA-CAN,R12_NAM-R12_NAM
1997,TKM,RUS,gas_piped,48489.0,R12_FSU,R12_FSU,TKM-RUS,R12_FSU-R12_FSU
1997,RUS,LVA,gas_piped,48755.0,R12_FSU,R12_EEU,RUS-LVA,R12_FSU-R12_EEU
1997,NOR,GBR,gas_piped,50623.0,R12_WEU,R12_WEU,NOR-GBR,R12_WEU-R12_WEU
1997,RUS,ARM,gas_piped,54477.0,R12_FSU,R12_FSU,RUS-ARM,R12_FSU-R12_FSU
1997,DEU,CHE,gas_piped,55177.0,R12_WEU,R12_WEU,DEU-CHE,R12_WEU-R12_WEU
1997,RUS,KAZ,gas_piped,57063.0,R12_FSU,R12_FSU,RUS-KAZ,R12_FSU-R12_FSU
1997,MYS,SGP,gas_piped,58128.0,R12_PAS,R12_PAS,MYS-SGP,R12_PAS-R12_PAS
1997,KAZ,UZB,gas_piped,58652.0,R12_FSU,R12_FSU,KAZ-UZB,R12_FSU-R12_FSU
1997,BOL,ARG,gas_piped,65774.0,R12_LAM,R12_LAM,BOL-ARG,R12_LAM-R12_LAM
1997,NOR,ESP,gas_piped,72169.0,R12_WEU,R12_WEU,NOR-ESP,R12_WEU-R12_WEU
1997,RUS,SRB,gas_piped,77851.0,R12_FSU,R12_EEU,RUS-SRB,R12_FSU-R12_EEU
1997,RUS,LTU,gas_piped,93134.0,R12_FSU,R12_EEU,RUS-LTU,R12_FSU-R12_EEU
1997,DNK,DEU,gas_piped,95421.0,R12_WEU,R12_WEU,DNK-DEU,R12_WEU-R12_WEU
1997,RUS,MDA,gas_piped,99160.0,R12_FSU,R12_FSU,RUS-MDA,R12_FSU-R12_FSU
1997,KAZ,RUS,gas_piped,106888.0,R12_FSU,R12_FSU,KAZ-RUS,R12_FSU-R12_FSU
1997,CHN,HKG,gas_piped,121951.0,R12_CHN,R12_CHN,CHN-HKG,R12_CHN-R12_CHN
1997,RUS,FIN,gas_piped,135221.0,R12_FSU,R12_WEU,RUS-FIN,R12_FSU-R12_WEU
1997,DZA,ESP,gas_piped,147465.0,R12_MEA,R12_WEU,DZA-ESP,R12_MEA-R12_WEU
1997,NOR,BEL,gas_piped,161056.0,R12_WEU,R12_WEU,NOR-BEL,R12_WEU-R12_WEU
1997,RUS,BGR,gas_piped,179192.0,R12_FSU,R12_EEU,RUS-BGR,R12_FSU-R12_EEU
1997,NLD,BEL,gas_piped,179300.0,R12_WEU,R12_WEU,NLD-BEL,R12_WEU-R12_WEU
1997,RUS,ROU,gas_piped,187503.0,R12_FSU,R12_EEU,RUS-ROU,R12_FSU-R12_EEU
1997,NLD,FRA,gas_piped,188168.0,R12_WEU,R12_WEU,NLD-FRA,R12_WEU-R12_WEU
1997,NLD,ITA,gas_piped,190462.0,R12_WEU,R12_WEU,NLD-ITA,R12_WEU-R12_WEU
1997,RUS,AUT,gas_piped,210606.0,R12_FSU,R12_WEU,RUS-AUT,R12_FSU-R12_WEU
1997,NOR,NLD,gas_piped,218130.0,R12_WEU,R12_WEU,NOR-NLD,R12_WEU-R12_WEU
1997,RUS,HUN,gas_piped,237585.0,R12_FSU,R12_EEU,RUS-HUN,R12_FSU-R12_EEU
1997,RUS,SVK,gas_piped,240167.0,R12_FSU,R12_EEU,RUS-SVK,R12_FSU-R12_EEU
1997,RUS,POL,gas_piped,251969.0,R12_FSU,R12_EEU,RUS-POL,R12_FSU-R12_EEU
1997,RUS,TUR,gas_piped,252243.0,R12_FSU,R12_WEU,RUS-TUR,R12_FSU-R12_WEU
1997,RUS,CZE,gas_piped,321489.0,R12_FSU,R12_EEU,RUS-CZE,R12_FSU-R12_EEU
1997,RUS,FRA,gas_piped,405029.0,R12_FSU,R12_WEU,RUS-FRA,R12_FSU-R12_WEU
1997,NOR,FRA,gas_piped,442224.0,R12_WEU,R12_WEU,NOR-FRA,R12_WEU-R12_WEU
1997,TKM,UKR,gas_piped,463558.0,R12_FSU,R12_FSU,TKM-UKR,R12_FSU-R12_FSU
1997,RUS,ITA,gas_piped,523646.0,R12_FSU,R12_WEU,RUS-ITA,R12_FSU-R12_WEU
1997,RUS,BLR,gas_piped,627260.0,R12_FSU,R12_FSU,RUS-BLR,R12_FSU-R12_FSU
1997,DZA,ITA,gas_piped,698514.0,R12_MEA,R12_WEU,DZA-ITA,R12_MEA-R12_WEU
1997,NOR,DEU,gas_piped,754943.0,R12_WEU,R12_WEU,NOR-DEU,R12_WEU-R12_WEU
1997,NLD,DEU,gas_piped,831931.0,R12_WEU,R12_WEU,NLD-DEU,R12_WEU-R12_WEU
1997,RUS,DEU,gas_piped,1149679.0,R12_FSU,R12_WEU,RUS-DEU,R12_FSU-R12_WEU
1997,RUS,UKR,gas_piped,1925699.0,R12_FSU,R12_FSU,RUS-UKR,R12_FSU-R12_FSU
1997,CAN,USA,gas_piped,3123132.0,R12_NAM,R12_NAM,CAN-USA,R12_NAM-R12_NAM
1998,ARE,KOR,LNG_shipped,3309.0,R12_MEA,R12_PAS,ARE-KOR,R12_MEA-R12_PAS
1998,ARE,ITA,LNG_shipped,4420.0,R12_MEA,R12_WEU,ARE-ITA,R12_MEA-R12_WEU
1998,ARE,USA,LNG_shipped,6450.0,R12_MEA,R12_NAM,ARE-USA,R12_MEA-R12_NAM
1998,AUS,USA,LNG_shipped,14264.0,R12_PAO,R12_NAM,AUS-USA,R12_PAO-R12_NAM
1998,QAT,ESP,LNG_shipped,20688.0,R12_MEA,R12_WEU,QAT-ESP,R12_MEA-R12_WEU
1998,QAT,TUR,LNG_shipped,21519.0,R12_MEA,R12_WEU,QAT-TUR,R12_MEA-R12_WEU
1998,ARE,ESP,LNG_shipped,25986.0,R12_MEA,R12_WEU,ARE-ESP,R12_MEA-R12_WEU
1998,BRN,KOR,LNG_shipped,29469.0,R12_PAS,R12_PAS,BRN-KOR,R12_PAS-R12_PAS
1998,LBY,ESP,LNG_shipped,38021.0,R12_MEA,R12_WEU,LBY-ESP,R12_MEA-R12_WEU
1998,USA,JPN,LNG_shipped,71120.0,R12_NAM,R12_PAO,USA-JPN,R12_NAM-R12_PAO
1998,DZA,ITA,LNG_shipped,74295.0,R12_MEA,R12_WEU,DZA-ITA,R12_MEA-R12_WEU
1998,DZA,USA,LNG_shipped,78711.0,R12_MEA,R12_NAM,DZA-USA,R12_MEA-R12_NAM
1998,MYS,TWA,LNG_shipped,118408.0,R12_PAS,,MYS-TWA,R12_PAS-
1998,IDN,TWA,LNG_shipped,119220.0,R12_PAS,,IDN-TWA,R12_PAS-
1998,DZA,TUR,LNG_shipped,121396.0,R12_MEA,R12_WEU,DZA-TUR,R12_MEA-R12_WEU
1998,MYS,KOR,LNG_shipped,155185.0,R12_PAS,R12_PAS,MYS-KOR,R12_PAS-R12_PAS
1998,DZA,ESP,LNG_shipped,157530.0,R12_MEA,R12_WEU,DZA-ESP,R12_MEA-R12_WEU
1998,DZA,BEL,LNG_shipped,170176.0,R12_MEA,R12_WEU,DZA-BEL,R12_MEA-R12_WEU
1998,QAT,JPN,LNG_shipped,180450.0,R12_MEA,R12_PAO,QAT-JPN,R12_MEA-R12_PAO
1998,ARE,JPN,LNG_shipped,246571.0,R12_MEA,R12_PAO,ARE-JPN,R12_MEA-R12_PAO
