# Disutility costs
#
# Source:
# - Manually reduced from files named P:/ene.model/TaxSub_Transport_Merged/MA3T/
#   Endogenized_Disutility_Costs/R_project/Output/upd_files_dis_costs/*/
#   dis_costs_geam_ADV3TRAr2_Base_DCFrozX2_1.upd
# - One file per region.
# - These .upd data files were produced using the R scripts and input data files
#   in the parent directories; see
#   disut_cost_comp_summarized_2016-04-08_MESSAGE.xlsx for an explanation/
#   demonstration of the calculation.
# - Placeholder values of 0.0001 for 2010 and earlier periods are omitted.
#
# Units: kUSD / vehicle
#
node,cg,technology,year,value
R11_AFR,RUEMF,IAHm_ptrp,2080,2.045
R11_AFR,RUEMF,IAHm_ptrp,2090,1.707
R11_AFR,RUEMF,IAHm_ptrp,2100,1.372
R11_AFR,RUEMF,ICAe_ffv,2020,0.0
R11_AFR,RUEMF,ICAe_ffv,2030,0.0
R11_AFR,RUEMF,ICAe_ffv,2040,0.0
R11_AFR,RUEMF,ICAe_ffv,2050,0.0
R11_AFR,RUEMF,ICAe_ffv,2060,0.0
R11_AFR,RUEMF,ICAe_ffv,2070,0.0
R11_AFR,RUEMF,ICAe_ffv,2080,0.0
R11_AFR,RUEMF,ICAe_ffv,2090,0.0
R11_AFR,RUEMF,ICAe_ffv,2100,0.0
R11_AFR,RUEMF,ICAm_ptrp,2020,0.0
R11_AFR,RUEMF,ICAm_ptrp,2030,0.0
R11_AFR,RUEMF,ICAm_ptrp,2040,0.0
R11_AFR,RUEMF,ICAm_ptrp,2050,0.0
R11_AFR,RUEMF,ICAm_ptrp,2060,0.0
R11_AFR,RUEMF,ICAm_ptrp,2070,0.0
R11_AFR,RUEMF,ICAm_ptrp,2080,0.0
R11_AFR,RUEMF,ICAm_ptrp,2090,0.0
R11_AFR,RUEMF,ICAm_ptrp,2100,0.0
R11_AFR,RUEMF,ICE_L_ptrp,2020,0.0
R11_AFR,RUEMF,ICE_L_ptrp,2030,0.0
R11_AFR,RUEMF,ICE_L_ptrp,2040,0.0
R11_AFR,RUEMF,ICE_L_ptrp,2050,0.0
R11_AFR,RUEMF,ICE_L_ptrp,2060,0.0
R11_AFR,RUEMF,ICE_L_ptrp,2070,0.0
R11_AFR,RUEMF,ICE_L_ptrp,2080,0.0
R11_AFR,RUEMF,ICE_L_ptrp,2090,0.0
R11_AFR,RUEMF,ICE_L_ptrp,2100,0.0
R11_AFR,RUEMF,ICE_conv,2020,0.0
R11_AFR,RUEMF,ICE_conv,2030,0.0
R11_AFR,RUEMF,ICE_conv,2040,0.0
R11_AFR,RUEMF,ICE_conv,2050,0.0
R11_AFR,RUEMF,ICE_conv,2060,0.0
R11_AFR,RUEMF,ICE_conv,2070,0.0
R11_AFR,RUEMF,ICE_conv,2080,0.0
R11_AFR,RUEMF,ICE_conv,2090,0.0
R11_AFR,RUEMF,ICE_conv,2100,0.0
R11_AFR,RUEMF,ICE_nga,2020,89.084
R11_AFR,RUEMF,ICE_nga,2030,55.733
R11_AFR,RUEMF,ICE_nga,2040,26.228
R11_AFR,RUEMF,ICE_nga,2050,23.189
R11_AFR,RUEMF,ICE_nga,2060,20.34
R11_AFR,RUEMF,ICE_nga,2070,19.117
R11_AFR,RUEMF,ICE_nga,2080,18.323
R11_AFR,RUEMF,ICE_nga,2090,17.749
R11_AFR,RUEMF,ICE_nga,2100,17.18
R11_AFR,RUEMF,ICH_chyb,2020,80.327
R11_AFR,RUEMF,ICH_chyb,2030,29.286
R11_AFR,RUEMF,ICH_chyb,2040,19.013
R11_AFR,RUEMF,ICH_chyb,2050,4.908
R11_AFR,RUEMF,ICH_chyb,2060,3.231
R11_AFR,RUEMF,ICH_chyb,2070,2.512
R11_AFR,RUEMF,ICH_chyb,2080,2.045
R11_AFR,RUEMF,ICH_chyb,2090,1.707
R11_AFR,RUEMF,ICH_chyb,2100,1.372
R11_AFR,RUEMF,IGH_ghyb,2020,152.947
R11_AFR,RUEMF,IGH_ghyb,2030,70.409
R11_AFR,RUEMF,IGH_ghyb,2040,28.163
R11_AFR,RUEMF,IGH_ghyb,2050,22.299
R11_AFR,RUEMF,IGH_ghyb,2060,19.715
R11_AFR,RUEMF,IGH_ghyb,2070,18.606
R11_AFR,RUEMF,IGH_ghyb,2080,17.886
R11_AFR,RUEMF,IGH_ghyb,2090,17.365
R11_AFR,RUEMF,IGH_ghyb,2100,16.849
R11_AFR,RUEMF,PHEV_ptrp,2020,217.62
R11_AFR,RUEMF,PHEV_ptrp,2030,93.205
R11_AFR,RUEMF,PHEV_ptrp,2040,59.335
R11_AFR,RUEMF,PHEV_ptrp,2050,30.788
R11_AFR,RUEMF,PHEV_ptrp,2060,23.424
R11_AFR,RUEMF,PHEV_ptrp,2070,20.266
R11_AFR,RUEMF,PHEV_ptrp,2080,18.213
R11_AFR,RUEMF,PHEV_ptrp,2090,16.729
R11_AFR,RUEMF,PHEV_ptrp,2100,15.259
R11_AFR,RUEMM,ELC_100,2020,299.329
R11_AFR,RUEMM,ELC_100,2030,88.938
R11_AFR,RUEMM,ELC_100,2040,48.049
R11_AFR,RUEMM,ELC_100,2050,26.426
R11_AFR,RUEMM,ELC_100,2060,20.569
R11_AFR,RUEMM,ELC_100,2070,18.057
R11_AFR,RUEMM,ELC_100,2080,16.424
R11_AFR,RUEMM,ELC_100,2090,15.244
R11_AFR,RUEMM,ELC_100,2100,14.075
R11_AFR,RUEMM,HFC_ptrp,2020,256.655
R11_AFR,RUEMM,HFC_ptrp,2030,108.429
R11_AFR,RUEMM,HFC_ptrp,2040,60.409
R11_AFR,RUEMM,HFC_ptrp,2050,38.846
R11_AFR,RUEMM,HFC_ptrp,2060,33.355
R11_AFR,RUEMM,HFC_ptrp,2070,31.0
R11_AFR,RUEMM,HFC_ptrp,2080,29.469
R11_AFR,RUEMM,HFC_ptrp,2090,28.363
R11_AFR,RUEMM,HFC_ptrp,2100,27.267
R11_AFR,RUEMM,IAHe_ptrp,2020,80.327
R11_AFR,RUEMM,IAHe_ptrp,2030,29.286
R11_AFR,RUEMM,IAHe_ptrp,2040,19.013
R11_AFR,RUEMM,IAHe_ptrp,2050,4.908
R11_AFR,RUEMM,IAHe_ptrp,2060,3.231
R11_AFR,RUEMM,IAHe_ptrp,2070,2.512
R11_AFR,RUEMM,IAHe_ptrp,2080,2.045
R11_AFR,RUEMM,IAHe_ptrp,2090,1.707
R11_AFR,RUEMM,IAHe_ptrp,2100,1.372
R11_AFR,RUEMM,IAHm_ptrp,2020,80.327
R11_AFR,RUEMM,IAHm_ptrp,2030,29.286
R11_AFR,RUEMM,IAHm_ptrp,2040,19.013
R11_AFR,RUEMM,IAHm_ptrp,2050,4.908
R11_AFR,RUEMM,IAHm_ptrp,2060,3.231
R11_AFR,RUEMM,IAHm_ptrp,2070,2.512
R11_AFR,RUEMM,IAHm_ptrp,2080,2.045
R11_AFR,RUEMM,IAHm_ptrp,2090,1.707
R11_AFR,RUEMM,IAHm_ptrp,2100,1.372
R11_AFR,RUEMM,ICAe_ffv,2020,0.0
R11_AFR,RUEMM,ICAe_ffv,2030,0.0
R11_AFR,RUEMM,ICAe_ffv,2040,0.0
R11_AFR,RUEMM,ICAe_ffv,2050,0.0
R11_AFR,RUEMM,ICAe_ffv,2060,0.0
R11_AFR,RUEMM,ICAe_ffv,2070,0.0
R11_AFR,RUEMM,ICAe_ffv,2080,0.0
R11_AFR,RUEMM,ICAe_ffv,2090,0.0
R11_AFR,RUEMM,ICAe_ffv,2100,0.0
R11_AFR,RUEMM,ICAm_ptrp,2020,0.0
R11_AFR,RUEMM,ICAm_ptrp,2030,0.0
R11_AFR,RUEMM,ICAm_ptrp,2040,0.0
R11_AFR,RUEMM,ICAm_ptrp,2050,0.0
R11_AFR,RUEMM,ICAm_ptrp,2060,0.0
R11_AFR,RUEMM,ICAm_ptrp,2070,0.0
R11_AFR,RUEMM,ICAm_ptrp,2080,0.0
R11_AFR,RUEMM,ICAm_ptrp,2090,0.0
R11_AFR,RUEMM,ICAm_ptrp,2100,0.0
R11_AFR,RUEMM,ICE_L_ptrp,2020,0.0
R11_AFR,RUEMM,ICE_L_ptrp,2030,0.0
R11_AFR,RUEMM,ICE_L_ptrp,2040,0.0
R11_AFR,RUEMM,ICE_L_ptrp,2050,0.0
R11_AFR,RUEMM,ICE_L_ptrp,2060,0.0
R11_AFR,RUEMM,ICE_L_ptrp,2070,0.0
R11_AFR,RUEMM,ICE_L_ptrp,2080,0.0
R11_AFR,RUEMM,ICE_L_ptrp,2090,0.0
R11_AFR,RUEMM,ICE_L_ptrp,2100,0.0
R11_AFR,RUEMM,ICE_conv,2020,0.0
R11_AFR,RUEMM,ICE_conv,2030,0.0
R11_AFR,RUEMM,ICE_conv,2040,0.0
R11_AFR,RUEMM,ICE_conv,2050,0.0
R11_AFR,RUEMM,ICE_conv,2060,0.0
R11_AFR,RUEMM,ICE_conv,2070,0.0
R11_AFR,RUEMM,ICE_conv,2080,0.0
R11_AFR,RUEMM,ICE_conv,2090,0.0
R11_AFR,RUEMM,ICE_conv,2100,0.0
R11_AFR,RUEMM,ICE_nga,2020,84.491
R11_AFR,RUEMM,ICE_nga,2030,51.14
R11_AFR,RUEMM,ICE_nga,2040,21.635
R11_AFR,RUEMM,ICE_nga,2050,18.596
R11_AFR,RUEMM,ICE_nga,2060,15.747
R11_AFR,RUEMM,ICE_nga,2070,14.524
R11_AFR,RUEMM,ICE_nga,2080,13.73
R11_AFR,RUEMM,ICE_nga,2090,13.156
R11_AFR,RUEMM,ICE_nga,2100,12.587
R11_AFR,RUEMM,ICH_chyb,2020,80.327
R11_AFR,RUEMM,ICH_chyb,2030,29.286
R11_AFR,RUEMM,ICH_chyb,2040,19.013
R11_AFR,RUEMM,ICH_chyb,2050,4.908
R11_AFR,RUEMM,ICH_chyb,2060,3.231
R11_AFR,RUEMM,ICH_chyb,2070,2.512
R11_AFR,RUEMM,ICH_chyb,2080,2.045
R11_AFR,RUEMM,ICH_chyb,2090,1.707
R11_AFR,RUEMM,ICH_chyb,2100,1.372
R11_AFR,RUEMM,IGH_ghyb,2020,148.433
R11_AFR,RUEMM,IGH_ghyb,2030,65.895
R11_AFR,RUEMM,IGH_ghyb,2040,23.649
R11_AFR,RUEMM,IGH_ghyb,2050,17.785
R11_AFR,RUEMM,IGH_ghyb,2060,15.201
R11_AFR,RUEMM,IGH_ghyb,2070,14.092
R11_AFR,RUEMM,IGH_ghyb,2080,13.372
R11_AFR,RUEMM,IGH_ghyb,2090,12.851
R11_AFR,RUEMM,IGH_ghyb,2100,12.335
R11_AFR,RUEMM,PHEV_ptrp,2020,217.62
R11_AFR,RUEMM,PHEV_ptrp,2030,93.205
R11_AFR,RUEMM,PHEV_ptrp,2040,59.335
R11_AFR,RUEMM,PHEV_ptrp,2050,30.788
R11_AFR,RUEMM,PHEV_ptrp,2060,23.424
R11_AFR,RUEMM,PHEV_ptrp,2070,20.266
R11_AFR,RUEMM,PHEV_ptrp,2080,18.213
R11_AFR,RUEMM,PHEV_ptrp,2090,16.729
R11_AFR,RUEMM,PHEV_ptrp,2100,15.259
R11_AFR,RULMA,ELC_100,2020,304.52
R11_AFR,RULMA,ELC_100,2030,94.129
R11_AFR,RULMA,ELC_100,2040,53.24
R11_AFR,RULMA,ELC_100,2050,31.617
R11_AFR,RULMA,ELC_100,2060,25.76
R11_AFR,RULMA,ELC_100,2070,23.248
R11_AFR,RULMA,ELC_100,2080,21.615
R11_AFR,RULMA,ELC_100,2090,20.435
R11_AFR,RULMA,ELC_100,2100,19.266
R11_AFR,RULMA,HFC_ptrp,2020,272.211
R11_AFR,RULMA,HFC_ptrp,2030,123.985
R11_AFR,RULMA,HFC_ptrp,2040,75.965
R11_AFR,RULMA,HFC_ptrp,2050,54.401
R11_AFR,RULMA,HFC_ptrp,2060,48.911
R11_AFR,RULMA,HFC_ptrp,2070,46.555
R11_AFR,RULMA,HFC_ptrp,2080,45.025
R11_AFR,RULMA,HFC_ptrp,2090,43.918
R11_AFR,RULMA,HFC_ptrp,2100,42.822
R11_AFR,RULMA,IAHe_ptrp,2020,80.327
R11_AFR,RULMA,IAHe_ptrp,2030,29.286
R11_AFR,RULMA,IAHe_ptrp,2040,19.013
R11_AFR,RULMA,IAHe_ptrp,2050,4.908
R11_AFR,RULMA,IAHe_ptrp,2060,3.231
R11_AFR,RULMA,IAHe_ptrp,2070,2.512
R11_AFR,RULMA,IAHe_ptrp,2080,2.045
R11_AFR,RULMA,IAHe_ptrp,2090,1.707
R11_AFR,RULMA,IAHe_ptrp,2100,1.372
R11_AFR,RULMA,IAHm_ptrp,2020,80.327
R11_AFR,RULMA,IAHm_ptrp,2030,29.286
R11_AFR,RULMA,IAHm_ptrp,2040,19.013
R11_AFR,RULMA,IAHm_ptrp,2050,4.908
R11_AFR,RULMA,IAHm_ptrp,2060,3.231
R11_AFR,RULMA,IAHm_ptrp,2070,2.512
R11_AFR,RULMA,IAHm_ptrp,2080,2.045
R11_AFR,RULMA,IAHm_ptrp,2090,1.707
R11_AFR,RULMA,IAHm_ptrp,2100,1.372
R11_AFR,RULMA,ICAe_ffv,2020,0.0
R11_AFR,RULMA,ICAe_ffv,2030,0.0
R11_AFR,RULMA,ICAe_ffv,2040,0.0
R11_AFR,RULMA,ICAe_ffv,2050,0.0
R11_AFR,RULMA,ICAe_ffv,2060,0.0
R11_AFR,RULMA,ICAe_ffv,2070,0.0
R11_AFR,RULMA,ICAe_ffv,2080,0.0
R11_AFR,RULMA,ICAe_ffv,2090,0.0
R11_AFR,RULMA,ICAe_ffv,2100,0.0
R11_AFR,RULMA,ICAm_ptrp,2020,0.0
R11_AFR,RULMA,ICAm_ptrp,2030,0.0
R11_AFR,RULMA,ICAm_ptrp,2040,0.0
R11_AFR,RULMA,ICAm_ptrp,2050,0.0
R11_AFR,RULMA,ICAm_ptrp,2060,0.0
R11_AFR,RULMA,ICAm_ptrp,2070,0.0
R11_AFR,RULMA,ICAm_ptrp,2080,0.0
R11_AFR,RULMA,ICAm_ptrp,2090,0.0
R11_AFR,RULMA,ICAm_ptrp,2100,0.0
R11_AFR,RULMA,ICE_L_ptrp,2020,0.0
R11_AFR,RULMA,ICE_L_ptrp,2030,0.0
R11_AFR,RULMA,ICE_L_ptrp,2040,0.0
R11_AFR,RULMA,ICE_L_ptrp,2050,0.0
R11_AFR,RULMA,ICE_L_ptrp,2060,0.0
R11_AFR,RULMA,ICE_L_ptrp,2070,0.0
R11_AFR,RULMA,ICE_L_ptrp,2080,0.0
R11_AFR,RULMA,ICE_L_ptrp,2090,0.0
R11_AFR,RULMA,ICE_L_ptrp,2100,0.0
R11_AFR,RULMA,ICE_conv,2020,0.0
R11_AFR,RULMA,ICE_conv,2030,0.0
R11_AFR,RULMA,ICE_conv,2040,0.0
R11_AFR,RULMA,ICE_conv,2050,0.0
R11_AFR,RULMA,ICE_conv,2060,0.0
R11_AFR,RULMA,ICE_conv,2070,0.0
R11_AFR,RULMA,ICE_conv,2080,0.0
R11_AFR,RULMA,ICE_conv,2090,0.0
R11_AFR,RULMA,ICE_conv,2100,0.0
R11_AFR,RULMA,ICE_nga,2020,89.326
R11_AFR,RULMA,ICE_nga,2030,55.975
R11_AFR,RULMA,ICE_nga,2040,26.47
R11_AFR,RULMA,ICE_nga,2050,23.431
R11_AFR,RULMA,ICE_nga,2060,20.582
R11_AFR,RULMA,ICE_nga,2070,19.359
R11_AFR,RULMA,ICE_nga,2080,18.565
R11_AFR,RULMA,ICE_nga,2090,17.991
R11_AFR,RULMA,ICE_nga,2100,17.422
R11_AFR,RULMA,ICH_chyb,2020,80.327
R11_AFR,RULMA,ICH_chyb,2030,29.286
R11_AFR,RULMA,ICH_chyb,2040,19.013
R11_AFR,RULMA,ICH_chyb,2050,4.908
R11_AFR,RULMA,ICH_chyb,2060,3.231
R11_AFR,RULMA,ICH_chyb,2070,2.512
R11_AFR,RULMA,ICH_chyb,2080,2.045
R11_AFR,RULMA,ICH_chyb,2090,1.707
R11_AFR,RULMA,ICH_chyb,2100,1.372
R11_AFR,RULMA,IGH_ghyb,2020,153.238
R11_AFR,RULMA,IGH_ghyb,2030,70.701
R11_AFR,RULMA,IGH_ghyb,2040,28.454
R11_AFR,RULMA,IGH_ghyb,2050,22.59
R11_AFR,RULMA,IGH_ghyb,2060,20.006
R11_AFR,RULMA,IGH_ghyb,2070,18.897
R11_AFR,RULMA,IGH_ghyb,2080,18.177
R11_AFR,RULMA,IGH_ghyb,2090,17.656
R11_AFR,RULMA,IGH_ghyb,2100,17.14
R11_AFR,RULMA,PHEV_ptrp,2020,220.722
R11_AFR,RULMA,PHEV_ptrp,2030,96.307
R11_AFR,RULMA,PHEV_ptrp,2040,62.437
R11_AFR,RULMA,PHEV_ptrp,2050,33.89
R11_AFR,RULMA,PHEV_ptrp,2060,26.526
R11_AFR,RULMA,PHEV_ptrp,2070,23.368
R11_AFR,RULMA,PHEV_ptrp,2080,21.315
R11_AFR,RULMA,PHEV_ptrp,2090,19.831
R11_AFR,RULMA,PHEV_ptrp,2100,18.361
R11_AFR,RULMF,ELC_100,2020,312.967
R11_AFR,RULMF,ELC_100,2030,102.575
R11_AFR,RULMF,ELC_100,2040,61.687
R11_AFR,RULMF,ELC_100,2050,40.064
R11_AFR,RULMF,ELC_100,2060,34.207
R11_AFR,RULMF,ELC_100,2070,31.695
R11_AFR,RULMF,ELC_100,2080,30.062
R11_AFR,RULMF,ELC_100,2090,28.882
R11_AFR,RULMF,ELC_100,2100,27.713
R11_AFR,RULMF,HFC_ptrp,2020,292.765
R11_AFR,RULMF,HFC_ptrp,2030,144.539
R11_AFR,RULMF,HFC_ptrp,2040,96.519
R11_AFR,RULMF,HFC_ptrp,2050,74.955
R11_AFR,RULMF,HFC_ptrp,2060,69.464
R11_AFR,RULMF,HFC_ptrp,2070,67.109
R11_AFR,RULMF,HFC_ptrp,2080,65.579
R11_AFR,RULMF,HFC_ptrp,2090,64.472
R11_AFR,RULMF,HFC_ptrp,2100,63.376
R11_AFR,RULMF,IAHe_ptrp,2020,80.327
R11_AFR,RULMF,IAHe_ptrp,2030,29.286
R11_AFR,RULMF,IAHe_ptrp,2040,19.013
R11_AFR,RULMF,IAHe_ptrp,2050,4.908
R11_AFR,RULMF,IAHe_ptrp,2060,3.231
R11_AFR,RULMF,IAHe_ptrp,2070,2.512
R11_AFR,RULMF,IAHe_ptrp,2080,2.045
R11_AFR,RULMF,IAHe_ptrp,2090,1.707
R11_AFR,RULMF,IAHe_ptrp,2100,1.372
R11_AFR,RULMF,IAHm_ptrp,2020,80.327
R11_AFR,RULMF,IAHm_ptrp,2030,29.286
R11_AFR,RULMF,IAHm_ptrp,2040,19.013
R11_AFR,RULMF,IAHm_ptrp,2050,4.908
R11_AFR,RULMF,IAHm_ptrp,2060,3.231
R11_AFR,RULMF,IAHm_ptrp,2070,2.512
R11_AFR,RULMF,IAHm_ptrp,2080,2.045
R11_AFR,RULMF,IAHm_ptrp,2090,1.707
R11_AFR,RULMF,IAHm_ptrp,2100,1.372
R11_AFR,RULMF,ICAe_ffv,2020,0.0
R11_AFR,RULMF,ICAe_ffv,2030,0.0
R11_AFR,RULMF,ICAe_ffv,2040,0.0
R11_AFR,RULMF,ICAe_ffv,2050,0.0
R11_AFR,RULMF,ICAe_ffv,2060,0.0
R11_AFR,RULMF,ICAe_ffv,2070,0.0
R11_AFR,RULMF,ICAe_ffv,2080,0.0
R11_AFR,RULMF,ICAe_ffv,2090,0.0
R11_AFR,RULMF,ICAe_ffv,2100,0.0
R11_AFR,RULMF,ICAm_ptrp,2020,0.0
R11_AFR,RULMF,ICAm_ptrp,2030,0.0
R11_AFR,RULMF,ICAm_ptrp,2040,0.0
R11_AFR,RULMF,ICAm_ptrp,2050,0.0
R11_AFR,RULMF,ICAm_ptrp,2060,0.0
R11_AFR,RULMF,ICAm_ptrp,2070,0.0
R11_AFR,RULMF,ICAm_ptrp,2080,0.0
R11_AFR,RULMF,ICAm_ptrp,2090,0.0
R11_AFR,RULMF,ICAm_ptrp,2100,0.0
R11_AFR,RULMF,ICE_L_ptrp,2020,0.0
R11_AFR,RULMF,ICE_L_ptrp,2030,0.0
R11_AFR,RULMF,ICE_L_ptrp,2040,0.0
R11_AFR,RULMF,ICE_L_ptrp,2050,0.0
R11_AFR,RULMF,ICE_L_ptrp,2060,0.0
R11_AFR,RULMF,ICE_L_ptrp,2070,0.0
R11_AFR,RULMF,ICE_L_ptrp,2080,0.0
R11_AFR,RULMF,ICE_L_ptrp,2090,0.0
R11_AFR,RULMF,ICE_L_ptrp,2100,0.0
R11_AFR,RULMF,ICE_conv,2020,0.0
R11_AFR,RULMF,ICE_conv,2030,0.0
R11_AFR,RULMF,ICE_conv,2040,0.0
R11_AFR,RULMF,ICE_conv,2050,0.0
R11_AFR,RULMF,ICE_conv,2060,0.0
R11_AFR,RULMF,ICE_conv,2070,0.0
R11_AFR,RULMF,ICE_conv,2080,0.0
R11_AFR,RULMF,ICE_conv,2090,0.0
R11_AFR,RULMF,ICE_conv,2100,0.0
R11_AFR,RULMF,ICE_nga,2020,92.186
R11_AFR,RULMF,ICE_nga,2030,58.835
R11_AFR,RULMF,ICE_nga,2040,29.33
R11_AFR,RULMF,ICE_nga,2050,26.291
R11_AFR,RULMF,ICE_nga,2060,23.442
R11_AFR,RULMF,ICE_nga,2070,22.219
R11_AFR,RULMF,ICE_nga,2080,21.425
R11_AFR,RULMF,ICE_nga,2090,20.851
R11_AFR,RULMF,ICE_nga,2100,20.282
R11_AFR,RULMF,ICH_chyb,2020,80.327
R11_AFR,RULMF,ICH_chyb,2030,29.286
R11_AFR,RULMF,ICH_chyb,2040,19.013
R11_AFR,RULMF,ICH_chyb,2050,4.908
R11_AFR,RULMF,ICH_chyb,2060,3.231
R11_AFR,RULMF,ICH_chyb,2070,2.512
R11_AFR,RULMF,ICH_chyb,2080,2.045
R11_AFR,RULMF,ICH_chyb,2090,1.707
R11_AFR,RULMF,ICH_chyb,2100,1.372
R11_AFR,RULMF,IGH_ghyb,2020,156.049
R11_AFR,RULMF,IGH_ghyb,2030,73.511
R11_AFR,RULMF,IGH_ghyb,2040,31.265
R11_AFR,RULMF,IGH_ghyb,2050,25.401
R11_AFR,RULMF,IGH_ghyb,2060,22.817
R11_AFR,RULMF,IGH_ghyb,2070,21.708
R11_AFR,RULMF,IGH_ghyb,2080,20.988
R11_AFR,RULMF,IGH_ghyb,2090,20.467
R11_AFR,RULMF,IGH_ghyb,2100,19.951
R11_AFR,RULMF,PHEV_ptrp,2020,220.722
R11_AFR,RULMF,PHEV_ptrp,2030,96.307
R11_AFR,RULMF,PHEV_ptrp,2040,62.437
R11_AFR,RULMF,PHEV_ptrp,2050,33.89
R11_AFR,RULMF,PHEV_ptrp,2060,26.526
R11_AFR,RULMF,PHEV_ptrp,2070,23.368
R11_AFR,RULMF,PHEV_ptrp,2080,21.315
R11_AFR,RULMF,PHEV_ptrp,2090,19.831
R11_AFR,RULMF,PHEV_ptrp,2100,18.361
R11_AFR,RULMM,ELC_100,2020,302.505
R11_AFR,RULMM,ELC_100,2030,92.114
R11_AFR,RULMM,ELC_100,2040,51.225
R11_AFR,RULMM,ELC_100,2050,29.602
R11_AFR,RULMM,ELC_100,2060,23.745
R11_AFR,RULMM,ELC_100,2070,21.233
R11_AFR,RULMM,ELC_100,2080,19.6
R11_AFR,RULMM,ELC_100,2090,18.42
R11_AFR,RULMM,ELC_100,2100,17.251
R11_AFR,RULMM,HFC_ptrp,2020,259.757
R11_AFR,RULMM,HFC_ptrp,2030,111.531
R11_AFR,RULMM,HFC_ptrp,2040,63.511
R11_AFR,RULMM,HFC_ptrp,2050,41.948
R11_AFR,RULMM,HFC_ptrp,2060,36.457
R11_AFR,RULMM,HFC_ptrp,2070,34.102
R11_AFR,RULMM,HFC_ptrp,2080,32.571
R11_AFR,RULMM,HFC_ptrp,2090,31.465
R11_AFR,RULMM,HFC_ptrp,2100,30.369
R11_AFR,RULMM,IAHe_ptrp,2020,80.327
R11_AFR,RULMM,IAHe_ptrp,2030,29.286
R11_AFR,RULMM,IAHe_ptrp,2040,19.013
R11_AFR,RULMM,IAHe_ptrp,2050,4.908
R11_AFR,RULMM,IAHe_ptrp,2060,3.231
R11_AFR,RULMM,IAHe_ptrp,2070,2.512
R11_AFR,RULMM,IAHe_ptrp,2080,2.045
R11_AFR,RULMM,IAHe_ptrp,2090,1.707
R11_AFR,RULMM,IAHe_ptrp,2100,1.372
R11_AFR,RULMM,IAHm_ptrp,2020,80.327
R11_AFR,RULMM,IAHm_ptrp,2030,29.286
R11_AFR,RULMM,IAHm_ptrp,2040,19.013
R11_AFR,RULMM,IAHm_ptrp,2050,4.908
R11_AFR,RULMM,IAHm_ptrp,2060,3.231
R11_AFR,RULMM,IAHm_ptrp,2070,2.512
R11_AFR,RULMM,IAHm_ptrp,2080,2.045
R11_AFR,RULMM,IAHm_ptrp,2090,1.707
R11_AFR,RULMM,IAHm_ptrp,2100,1.372
R11_AFR,RULMM,ICAe_ffv,2020,0.0
R11_AFR,RULMM,ICAe_ffv,2030,0.0
R11_AFR,RULMM,ICAe_ffv,2040,0.0
R11_AFR,RULMM,ICAe_ffv,2050,0.0
R11_AFR,RULMM,ICAe_ffv,2060,0.0
R11_AFR,RULMM,ICAe_ffv,2070,0.0
R11_AFR,RULMM,ICAe_ffv,2080,0.0
R11_AFR,RULMM,ICAe_ffv,2090,0.0
R11_AFR,RULMM,ICAe_ffv,2100,0.0
R11_AFR,RULMM,ICAm_ptrp,2020,0.0
R11_AFR,RULMM,ICAm_ptrp,2030,0.0
R11_AFR,RULMM,ICAm_ptrp,2040,0.0
R11_AFR,RULMM,ICAm_ptrp,2050,0.0
R11_AFR,RULMM,ICAm_ptrp,2060,0.0
R11_AFR,RULMM,ICAm_ptrp,2070,0.0
R11_AFR,RULMM,ICAm_ptrp,2080,0.0
R11_AFR,RULMM,ICAm_ptrp,2090,0.0
R11_AFR,RULMM,ICAm_ptrp,2100,0.0
R11_AFR,RULMM,ICE_L_ptrp,2020,0.0
R11_AFR,RULMM,ICE_L_ptrp,2030,0.0
R11_AFR,RULMM,ICE_L_ptrp,2040,0.0
R11_AFR,RULMM,ICE_L_ptrp,2050,0.0
R11_AFR,RULMM,ICE_L_ptrp,2060,0.0
R11_AFR,RULMM,ICE_L_ptrp,2070,0.0
R11_AFR,RULMM,ICE_L_ptrp,2080,0.0
R11_AFR,RULMM,ICE_L_ptrp,2090,0.0
R11_AFR,RULMM,ICE_L_ptrp,2100,0.0
R11_AFR,RULMM,ICE_conv,2020,0.0
R11_AFR,RULMM,ICE_conv,2030,0.0
R11_AFR,RULMM,ICE_conv,2040,0.0
R11_AFR,RULMM,ICE_conv,2050,0.0
R11_AFR,RULMM,ICE_conv,2060,0.0
R11_AFR,RULMM,ICE_conv,2070,0.0
R11_AFR,RULMM,ICE_conv,2080,0.0
R11_AFR,RULMM,ICE_conv,2090,0.0
R11_AFR,RULMM,ICE_conv,2100,0.0
R11_AFR,RULMM,ICE_nga,2020,87.593
R11_AFR,RULMM,ICE_nga,2030,54.242
R11_AFR,RULMM,ICE_nga,2040,24.737
R11_AFR,RULMM,ICE_nga,2050,21.698
R11_AFR,RULMM,ICE_nga,2060,18.849
R11_AFR,RULMM,ICE_nga,2070,17.626
R11_AFR,RULMM,ICE_nga,2080,16.832
R11_AFR,RULMM,ICE_nga,2090,16.258
R11_AFR,RULMM,ICE_nga,2100,15.689
R11_AFR,RULMM,ICH_chyb,2020,80.327
R11_AFR,RULMM,ICH_chyb,2030,29.286
R11_AFR,RULMM,ICH_chyb,2040,19.013
R11_AFR,RULMM,ICH_chyb,2050,4.908
R11_AFR,RULMM,ICH_chyb,2060,3.231
R11_AFR,RULMM,ICH_chyb,2070,2.512
