Model,Scenario,Sensitivity,Region,Variable,Unit,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGE-buildings,LED,max,CHN,Material Demand|Residential|Buildings|Copper,Mt/yr,0.872409029,0.771207206,0.773161709,0.762644489,0.741055839,0.712456376,0.680356481,0.644228371,0.608188222,0.573546702,0.542659826,0.515236145,0.48685995,0.457106017,0.430183139,0.40964093,0.393718268,0.378945239
MESSAGE-buildings,LED,max,CHN,Material Demand|Residential|Buildings|Glass,Mt/yr,18.83750791,16.66070231,16.70768754,16.48403416,16.02025244,15.40427206,14.71212521,13.93279704,13.1551172,12.40731626,11.74006705,11.14709263,10.53349949,9.890270847,9.307984644,8.862971566,8.517401981,8.196755396
MESSAGE-buildings,LED,max,CHN,Material Demand|Residential|Buildings|Steel,Mt/yr,183.2539048,157.6866488,156.4412951,152.6357344,146.6940468,139.5360893,131.9008453,123.6661194,115.672145,108.1272211,101.4520174,95.54560695,89.54141642,83.36988687,77.83013704,73.5641177,70.21907593,67.13856086
MESSAGE-buildings,LED,max,CHN,Material Demand|Residential|Buildings|Wood,Mt/yr,83.08656156,73.33720574,73.49897177,72.4600553,70.36337597,67.60186795,64.51268779,61.049505,57.60257251,54.2926277,51.33809035,48.70946017,45.99449056,43.15558656,40.58591125,38.61477497,37.07761128,35.65222968
MESSAGE-buildings,LED,ref,CHN,Scrap Release|Residential|Buildings|Aluminum,Mt/yr,2.626223315,2.826583866,2.998308907,3.128113856,3.2167867,3.266456279,3.280216244,3.261935096,3.215705516,3.145581724,3.055732244,2.950549736,2.834648879,2.712190944,2.586258657,2.459206671,2.333464672,2.21170759
MESSAGE-buildings,LED,ref,CHN,Scrap Release|Residential|Buildings|Cement,Mt/yr,187.671558,201.3312268,212.9056618,221.4903038,227.176434,230.1409407,230.6198521,228.8961001,225.2623528,220.0043681,213.4133534,205.7947112,197.4685082,188.7224168,179.7681791,170.7664558,161.883219,153.3017006
MESSAGE-buildings,LED,ref,CHN,Scrap Release|Residential|Buildings|Concrete,Mt/yr,1203.022807,1290.584787,1364.779883,1419.809639,1456.259192,1475.26244,1478.332385,1467.282693,1443.989441,1410.284411,1368.034316,1319.196866,1265.823771,1209.759081,1152.360122,1094.656767,1037.712942,982.7032095
MESSAGE-buildings,LED,ref,CHN,Scrap Release|Residential|Buildings|Copper,Mt/yr,0.564631362,0.605409713,0.640079338,0.6659456,0.683240467,0.692430356,0.694161197,0.689237962,0.678519131,0.662862621,0.643152978,0.620318248,0.595326178,0.56904421,0.542112269,0.515017481,0.488261119,0.462394138
MESSAGE-buildings,LED,ref,CHN,Scrap Release|Residential|Buildings|Glass,Mt/yr,3.817331909,4.078214281,4.295196291,4.451018718,4.548595947,4.592368218,4.587709421,4.540671426,4.457270632,4.343217216,4.20423179,4.046272402,3.875574461,3.697722098,3.516783488,3.335811052,3.157968698,2.986770127
MESSAGE-buildings,LED,ref,CHN,Scrap Release|Residential|Buildings|Steel,Mt/yr,105.7401968,111.8544854,116.6825417,119.8217978,121.4135061,121.6243691,120.630231,118.6108781,115.7338405,112.1505983,108.0080483,103.456547,98.65219536,93.73313358,88.79743254,83.91661671,79.16525721,74.62721625
MESSAGE-buildings,LED,ref,CHN,Scrap Release|Residential|Buildings|Wood,Mt/yr,37.45854547,40.54822199,43.23450208,45.31188928,46.78211474,47.67048905,48.01924031,47.88359202,47.32289298,46.39635973,45.16525211,43.6945896,42.05316277,40.30342699,38.49203378,36.65489607,34.82910006,33.05542358
MESSAGE-buildings,LED,min,CHN,Scrap Release|Residential|Buildings|Aluminum,Mt/yr,2.327560988,2.459211859,2.562579167,2.62900704,2.661695057,2.664337393,2.640792668,2.594992796,2.530601924,2.450936889,2.35921424,2.258720402,2.152858648,2.044633793,1.936174154,1.829028406,1.724810065,1.625333643
MESSAGE-buildings,LED,min,CHN,Scrap Release|Residential|Buildings|Cement,Mt/yr,101.0816374,108.388391,114.5497382,119.0813631,122.0413681,123.5350884,123.6982973,122.6890688,120.6673775,117.7868214,114.2025125,110.0768935,105.5806159,100.8671823,96.04924749,91.21198068,86.44359792,81.84181363
MESSAGE-buildings,LED,min,CHN,Scrap Release|Residential|Buildings|Concrete,Mt/yr,647.9592138,694.7973777,734.2931935,763.3420714,782.3164622,791.8915923,792.9378037,786.4683902,773.5088305,755.0437272,732.0673875,705.621112,676.7988198,646.5845019,615.7003043,584.6921836,554.1256276,524.6270104
MESSAGE-buildings,LED,min,CHN,Scrap Release|Residential|Buildings|Copper,Mt/yr,0.458506334,0.487097892,0.510501749,0.526838439,0.536523536,0.540088868,0.538146044,0.531382477,0.520491825,0.50614358,0.489012701,0.46979733,0.449218744,0.427916195,0.406352115,0.384871457,0.363829919,0.343621255
MESSAGE-buildings,LED,min,CHN,Scrap Release|Residential|Buildings|Glass,Mt/yr,4.253962158,4.4798313,4.653481656,4.760105708,4.806222442,4.798991954,4.745667137,4.653486585,4.529109987,4.378510859,4.207440242,4.021739222,3.827428329,3.62979464,3.432549622,3.238367366,3.050035952,2.870700868
MESSAGE-buildings,LED,min,CHN,Scrap Release|Residential|Buildings|Steel,Mt/yr,58.64049897,62.68556168,66.05268413,68.47402427,69.99423282,70.68255237,70.62292771,69.90950848,68.63540085,66.88854492,64.75683299,62.33185595,59.70965443,56.97635333,54.19471317,51.41182343,48.67654592,46.04319752
MESSAGE-buildings,LED,min,CHN,Scrap Release|Residential|Buildings|Wood,Mt/yr,46.44636008,49.76469233,52.56055634,54.61424294,55.95253216,56.62269328,56.68561099,56.21265135,55.27659266,53.94778046,52.29748096,50.40027663,48.33432209,46.16979736,43.95819347,41.73844262,39.55081351,37.43985254
MESSAGE-buildings,LED,max,CHN,Scrap Release|Residential|Buildings|Aluminum,Mt/yr,2.380893408,2.556780258,2.706236149,2.81760534,2.891950231,2.931472357,2.939157705,2.91860508,2.873542284,2.807610115,2.724521043,2.628173625,2.522659902,2.411662927,2.297897703,2.183427149,2.070383049,1.961118696
MESSAGE-buildings,LED,max,CHN,Scrap Release|Residential|Buildings|Cement,Mt/yr,230.8313463,246.8016334,260.1601622,269.8509083,276.0295858,278.9441024,278.9028044,276.261299,271.3795567,264.6040569,256.2846849,246.7865071,236.4910644,225.7400278,214.7831246,203.8084527,193.0105583,182.6048565
MESSAGE-buildings,LED,max,CHN,Scrap Release|Residential|Buildings|Concrete,Mt/yr,1479.688117,1582.061753,1667.693347,1729.813514,1769.420422,1788.10322,1787.83849,1770.905763,1739.612543,1696.179852,1642.850545,1581.96479,1515.968361,1447.05146,1376.814902,1306.46444,1237.247168,1170.543952
MESSAGE-buildings,LED,max,CHN,Scrap Release|Residential|Buildings|Copper,Mt/yr,0.597482173,0.64730444,0.691026094,0.725341134,0.750150608,0.765710226,0.772563965,0.771506214,0.763447079,0.749334503,0.730170221,0.707020174,0.681005141,0.653140177,0.624187928,0.59473968,0.565402509,0.536839109
MESSAGE-buildings,LED,max,CHN,Scrap Release|Residential|Buildings|Glass,Mt/yr,12.95382995,14.0316069,14.97561096,15.71429065,16.24607105,16.5771641,16.71994886,16.69203893,16.51333127,16.20436279,15.78674087,15.28344586,14.71867119,14.1143392,13.4869013,12.84909396,12.2140092,11.59595966
MESSAGE-buildings,LED,max,CHN,Scrap Release|Residential|Buildings|Steel,Mt/yr,149.5255869,157.3487127,163.3148349,166.9109566,168.3771405,167.9756328,165.969707,162.6188831,158.1590498,152.7994687,146.7401795,140.1839335,133.3398826,126.3916264,119.4675542,112.6597249,106.064339,99.79028253
MESSAGE-buildings,LED,max,CHN,Scrap Release|Residential|Buildings|Wood,Mt/yr,58.69297427,63.33265699,67.3392302,70.40471449,72.53899973,73.78472136,74.20839524,73.8956115,72.93811369,71.42748088,69.45834511,67.13077066,64.55013593,61.81172637,58.98643679,56.12865107,53.29446908,50.54556831
MESSAGE-buildings,LED,ref,CPA,Energy Service|Residential|Floor Space,bn m2/yr,4.515579,4.580547473,4.612370241,4.60915201,4.570068673,4.497316684,4.395388811,4.269884886,4.129031726,3.966840082,3.797576515,3.627120108,3.456766466,3.286661119,3.119804368,2.961606154,2.815533587,2.681692132
MESSAGE-buildings,LED,min,CPA,Energy Service|Residential|Floor Space,bn m2/yr,4.515579,4.580547473,4.612370241,4.60915201,4.570068673,4.497316684,4.395388811,4.269884886,4.129031726,3.966840082,3.797576515,3.627120108,3.456766466,3.286661119,3.119804368,2.961606154,2.815533587,2.681692132
MESSAGE-buildings,LED,max,CPA,Energy Service|Residential|Floor Space,bn m2/yr,4.515579,4.580547473,4.612370241,4.60915201,4.570068673,4.497316684,4.395388811,4.269884886,4.129031726,3.966840082,3.797576515,3.627120108,3.456766466,3.286661119,3.119804368,2.961606154,2.815533587,2.681692132
MESSAGE-buildings,LED,ref,CPA,Final Energy|Residential|Space Conditioning,EJ/yr,0.617981,0.523773,0.425805,0.331026,0.244991,0.171361,0.111765,0.066309,0.045969,0.043496,0.040932,0.038376,0.035869,0.033435,0.031121,0.028975,0.027025,0.025265
MESSAGE-buildings,LED,min,CPA,Final Energy|Residential|Space Conditioning,EJ/yr,0.617981,0.523773,0.425805,0.331026,0.244991,0.171361,0.111765,0.066309,0.045969,0.043496,0.040932,0.038376,0.035869,0.033435,0.031121,0.028975,0.027025,0.025265
MESSAGE-buildings,LED,max,CPA,Final Energy|Residential|Space Conditioning,EJ/yr,0.617981,0.523773,0.425805,0.331026,0.244991,0.171361,0.111765,0.066309,0.045969,0.043496,0.040932,0.038376,0.035869,0.033435,0.031121,0.028975,0.027025,0.025265
MESSAGE-buildings,LED,ref,CPA,Final Energy|Residential|Space Conditioning|Solids|Biomass,EJ/yr,0.138673,0.112706,0.087408,0.064242,0.044209,0.027812,0.015101,0.005768,0,0,0,0,0,0,0,0,0,0
MESSAGE-buildings,LED,ref,CPA,Final Energy|Residential|Space Conditioning|Solids|Coal,EJ/yr,0.249564,0.203866,0.158328,0.11593,0.078867,0.048388,0.024816,0.007891,0,0,0,0,0,0,0,0,0,0
MESSAGE-buildings,LED,ref,CPA,Final Energy|Residential|Space Conditioning|Heat,EJ/yr,0.076283,0.072061,0.065078,0.056038,0.045815,0.035296,0.025228,0.016052,0.014107,0.014033,0.013712,0.013229,0.012644,0.012,0.011338,0.010693,0.010088,0.009529
MESSAGE-buildings,LED,ref,CPA,Final Energy|Residential|Space Conditioning|Electricity,EJ/yr,0.153461,0.13514,0.114991,0.094816,0.0761,0.059865,0.04662,0.036598,0.031862,0.029463,0.02722,0.025147,0.023225,0.021435,0.019783,0.018282,0.016937,0.015736
MESSAGE-buildings,LED,ref,CPA,Final Energy|Residential|Space Conditioning|Gases,EJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESSAGE-buildings,LED,ref,CPA,Final Energy|Residential|Space Conditioning|Liquids,EJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESSAGE-buildings,LED,min,CPA,Final Energy|Residential|Space Conditioning|Solids|Biomass,EJ/yr,0.138673,0.112706,0.087408,0.064242,0.044209,0.027812,0.015101,0.005768,0,0,0,0,0,0,0,0,0,0
MESSAGE-buildings,LED,min,CPA,Final Energy|Residential|Space Conditioning|Solids|Coal,EJ/yr,0.249564,0.203866,0.158328,0.11593,0.078867,0.048388,0.024816,0.007891,0,0,0,0,0,0,0,0,0,0
MESSAGE-buildings,LED,min,CPA,Final Energy|Residential|Space Conditioning|Heat,EJ/yr,0.076283,0.072061,0.065078,0.056038,0.045815,0.035296,0.025228,0.016052,0.014107,0.014033,0.013712,0.013229,0.012644,0.012,0.011338,0.010693,0.010088,0.009529
MESSAGE-buildings,LED,min,CPA,Final Energy|Residential|Space Conditioning|Electricity,EJ/yr,0.153461,0.13514,0.114991,0.094816,0.0761,0.059865,0.04662,0.036598,0.031862,0.029463,0.02722,0.025147,0.023225,0.021435,0.019783,0.018282,0.016937,0.015736
MESSAGE-buildings,LED,min,CPA,Final Energy|Residential|Space Conditioning|Gases,EJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESSAGE-buildings,LED,min,CPA,Final Energy|Residential|Space Conditioning|Liquids,EJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESSAGE-buildings,LED,max,CPA,Final Energy|Residential|Space Conditioning|Solids|Biomass,EJ/yr,0.138673,0.112706,0.087408,0.064242,0.044209,0.027812,0.015101,0.005768,0,0,0,0,0,0,0,0,0,0
MESSAGE-buildings,LED,max,CPA,Final Energy|Residential|Space Conditioning|Solids|Coal,EJ/yr,0.249564,0.203866,0.158328,0.11593,0.078867,0.048388,0.024816,0.007891,0,0,0,0,0,0,0,0,0,0
MESSAGE-buildings,LED,max,CPA,Final Energy|Residential|Space Conditioning|Heat,EJ/yr,0.076283,0.072061,0.065078,0.056038,0.045815,0.035296,0.025228,0.016052,0.014107,0.014033,0.013712,0.013229,0.012644,0.012,0.011338,0.010693,0.010088,0.009529
MESSAGE-buildings,LED,max,CPA,Final Energy|Residential|Space Conditioning|Electricity,EJ/yr,0.153461,0.13514,0.114991,0.094816,0.0761,0.059865,0.04662,0.036598,0.031862,0.029463,0.02722,0.025147,0.023225,0.021435,0.019783,0.018282,0.016937,0.015736
MESSAGE-buildings,LED,max,CPA,Final Energy|Residential|Space Conditioning|Gases,EJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESSAGE-buildings,LED,max,CPA,Final Energy|Residential|Space Conditioning|Liquids,EJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESSAGE-buildings,LED,ref,CPA,Material Demand|Residential|Buildings|Aluminum,Mt/yr,0.408019757,0.359205808,0.359614355,0.354159893,0.343563778,0.329763854,0.31441224,0.297273,0.280258874,0.263951531,0.249413146,0.236491229,0.223165113,0.209251104,0.19666919,0.187022557,0.179502966,0.172534929
MESSAGE-buildings,LED,ref,CPA,Material Demand|Residential|Buildings|Cement,Mt/yr,28.64361497,25.14013178,25.13841341,24.72690154,23.9582303,22.96939996,21.87627729,20.66188107,19.4601129,18.31073542,17.2872019,16.37813775,15.44242919,14.46740958,13.58663443,12.91111688,12.3842837,11.89649331
MESSAGE-buildings,LED,ref,CPA,Material Demand|Residential|Buildings|Concrete,Mt/yr,183.6129165,161.1546909,161.1436757,158.5057791,153.5783994,147.2397434,140.2325468,132.4479556,124.7443135,117.3765091,110.8153968,104.9880625,98.98993069,92.73980502,87.09381047,82.76356972,79.38643397,76.25957252
MESSAGE-buildings,LED,ref,CPA,Material Demand|Residential|Buildings|Copper,Mt/yr,0.086827065,0.07601256,0.075908288,0.074583695,0.072195936,0.069157355,0.065815536,0.062112872,0.058455667,0.054964568,0.051864268,0.049119453,0.046296175,0.043353746,0.040700472,0.038676266,0.037106802,0.035654468
MESSAGE-buildings,LED,ref,CPA,Material Demand|Residential|Buildings|Glass,Mt/yr,0.567028153,0.496073727,0.495463184,0.486732421,0.470984546,0.450965784,0.428976245,0.404684364,0.380729439,0.357868816,0.337520592,0.319443357,0.300880266,0.281592887,0.264182126,0.250794462,0.240322008,0.230634535
MESSAGE-buildings,LED,ref,CPA,Material Demand|Residential|Buildings|Steel,Mt/yr,14.81704523,12.83232874,12.76521072,12.48847845,12.03456374,11.47701646,10.8758405,10.22180248,9.58319144,8.977892847,8.440929844,7.964829248,7.479040211,6.977803367,6.526801195,6.179306381,5.906744179,5.655301868
MESSAGE-buildings,LED,ref,CPA,Material Demand|Residential|Buildings|Wood,Mt/yr,5.958301731,5.279989941,5.300678594,5.234122757,5.090310308,4.897360958,4.679610201,4.434040238,4.188687692,3.952395321,3.740945899,3.552373328,3.357217412,3.152828066,2.967486339,2.824949731,2.713494388,2.610044222
MESSAGE-buildings,LED,min,CPA,Material Demand|Residential|Buildings|Aluminum,Mt/yr,0.324852148,0.280802475,0.279094265,0.272821971,0.262702426,0.250348982,0.237072708,0.222662692,0.208614981,0.195317306,0.183535054,0.173100645,0.162463648,0.151496253,0.141637091,0.134051383,0.128110246,0.122632172
MESSAGE-buildings,LED,min,CPA,Material Demand|Residential|Buildings|Cement,Mt/yr,15.29403959,13.43385077,13.43939109,13.22406115,12.81647451,12.29021517,11.70751679,11.05990199,10.41877481,9.805215134,9.258084602,8.771310623,8.270292794,7.748538065,7.27683451,6.913900664,6.629849186,6.366814296
MESSAGE-buildings,LED,min,CPA,Material Demand|Residential|Buildings|Concrete,Mt/yr,98.03871535,86.11442803,86.14994286,84.76962276,82.1568879,78.78343055,75.04818457,70.89680763,66.78701804,62.85394317,59.34669617,56.22635015,53.01469739,49.6701158,46.64637506,44.31987605,42.49903324,40.81291215
MESSAGE-buildings,LED,min,CPA,Material Demand|Residential|Buildings|Copper,Mt/yr,0.067174749,0.058229971,0.057914462,0.056672858,0.054639858,0.052140334,0.04944147,0.046494242,0.043610507,0.040876259,0.038458193,0.036324163,0.034141941,0.031881037,0.029849757,0.028301399,0.027101509,0.025994148
MESSAGE-buildings,LED,min,CPA,Material Demand|Residential|Buildings|Glass,Mt/yr,0.583896806,0.502547989,0.498575452,0.486482316,0.467599769,0.444844972,0.42056503,0.394359624,0.368909646,0.344886887,0.323644507,0.304863908,0.285764375,0.26611736,0.248485982,0.234934655,0.224331705,0.214566459
MESSAGE-buildings,LED,min,CPA,Material Demand|Residential|Buildings|Steel,Mt/yr,8.711520534,7.63078533,7.625811145,7.495318173,7.256244342,6.950832844,6.614540626,6.24248417,5.875215348,5.524411636,5.21184328,4.933856127,4.648258512,4.35144955,4.083331813,3.876841043,3.715038296,3.56532018
MESSAGE-buildings,LED,min,CPA,Material Demand|Residential|Buildings|Wood,Mt/yr,7.02706257,6.162496573,6.160391299,6.057615244,5.86732288,5.62326714,5.353915302,5.055148763,4.759772286,4.477428073,4.225990835,4.002613073,3.772843929,3.533633516,3.317568051,3.151673018,3.022128651,2.902214028
MESSAGE-buildings,LED,max,CPA,Material Demand|Residential|Buildings|Aluminum,Mt/yr,0.36477585,0.320577454,0.320737007,0.315655777,0.30599845,0.293508286,0.279663842,0.264254732,0.248987279,0.2343717,0.221346058,0.209768541,0.197843738,0.185411122,0.174173579,0.165548067,0.158815526,0.152579875
MESSAGE-buildings,LED,max,CPA,Material Demand|Residential|Buildings|Cement,Mt/yr,34.59305365,30.26153952,30.21942309,29.68495378,28.72422013,27.50387227,26.16365411,24.6824507,23.2214999,21.82745439,20.58762425,19.48740619,18.35725044,17.1821255,16.12179365,15.30840513,14.67381585,14.08677743
MESSAGE-buildings,LED,max,CPA,Material Demand|Residential|Buildings|Concrete,Mt/yr,221.7503439,193.9842277,193.7142506,190.2881652,184.1296162,176.3068735,167.7157315,158.2208378,148.8557686,139.9195794,131.9719503,124.9192704,117.6746823,110.1418301,103.3448311,98.13080214,94.06292214,90.29985534
MESSAGE-buildings,LED,max,CPA,Material Demand|Residential|Buildings|Copper,Mt/yr,0.096934337,0.08568969,0.085906857,0.084738277,0.082339538,0.07916182,0.075595165,0.07158093,0.067576469,0.063727411,0.060295536,0.057248461,0.05409555,0.050789557,0.047798127,0.045515659,0.043746474,0.042105027
MESSAGE-buildings,LED,max,CPA,Material Demand|Residential|Buildings|Glass,Mt/yr,2.093056434,1.851189146,1.856409727,1.831559351,1.780028049,1.711585784,1.634680579,1.54808856,1.461679689,1.378590695,1.304451894,1.238565848,1.170388832,1.098918983,1.034220516,0.984774618,0.946377998,0.9107506
MESSAGE-buildings,LED,max,CPA,Material Demand|Residential|Buildings|Steel,Mt/yr,20.36154498,17.52073876,17.38236612,16.95952604,16.29933853,15.50400992,14.65564948,13.74067993,12.85246055,12.01413568,11.27244638,10.61617855,9.949046269,9.263320763,8.647793004,8.173790856,7.802119548,7.459840095
MESSAGE-buildings,LED,max,CPA,Material Demand|Residential|Buildings|Wood,Mt/yr,9.231840173,8.148578415,8.166552419,8.051117256,7.818152886,7.511318661,7.168076421,6.783278333,6.400285834,6.032514189,5.704232261,5.412162241,5.110498951,4.795065173,4.509545694,4.290530552,4.119734587,3.961358853
MESSAGE-buildings,LED,ref,CPA,Scrap Release|Residential|Buildings|Aluminum,Mt/yr,0.291802591,0.314064874,0.333145434,0.347568206,0.357420744,0.362939587,0.364468472,0.362437233,0.357300613,0.34950908,0.339525805,0.32783886,0.314960987,0.301354549,0.287362073,0.273245186,0.259273852,0.245745288
MESSAGE-buildings,LED,ref,CPA,Scrap Release|Residential|Buildings|Cement,Mt/yr,20.85239533,22.37013631,23.65618464,24.61003375,25.241826,25.57121563,25.62442801,25.43290001,25.02915031,24.44492979,23.71259482,22.86607902,21.94094536,20.96915742,19.97424212,18.97405064,17.98702433,17.03352229
MESSAGE-buildings,LED,ref,CPA,Scrap Release|Residential|Buildings|Concrete,Mt/yr,133.6692008,143.3983097,151.6422092,157.7566266,161.8065769,163.9180489,164.2591539,163.0314103,160.4432712,156.6982679,152.0038129,146.5774296,140.6470857,134.4176757,128.0400136,121.6285297,115.301438,109.1892455
