BCU,tec,urb_rur,year,scenario,unit,value
8,mg_pv_hybrid,rural,2030,ambitious_development,GWh,342.78
8,mg_pv_hybrid,urban,2030,ambitious_development,GWh,64.29
8,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
8,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
8,mg_hydro,rural,2030,ambitious_development,GWh,7.31
8,mg_hydro,urban,2030,ambitious_development,GWh,0.0
8,unelectrified,rural,2030,ambitious_development,GWh,0.0
8,unelectrified,urban,2030,ambitious_development,GWh,0.0
9,grid_existing,rural,2030,ambitious_development,GWh,14.85
9,grid_existing,urban,2030,ambitious_development,GWh,399.34
9,grid_new,rural,2030,ambitious_development,GWh,338.22
9,grid_new,urban,2030,ambitious_development,GWh,0.0
9,sa_pv,rural,2030,ambitious_development,GWh,0.13
9,sa_pv,urban,2030,ambitious_development,GWh,0.0
9,mg_pv_hybrid,rural,2030,ambitious_development,GWh,54.01
9,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
9,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
9,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
9,mg_hydro,rural,2030,ambitious_development,GWh,0.0
9,mg_hydro,urban,2030,ambitious_development,GWh,0.0
9,unelectrified,rural,2030,ambitious_development,GWh,0.0
9,unelectrified,urban,2030,ambitious_development,GWh,0.0
10,grid_existing,rural,2030,ambitious_development,GWh,2.67
10,grid_existing,urban,2030,ambitious_development,GWh,28.72
10,grid_new,rural,2030,ambitious_development,GWh,0.0
10,grid_new,urban,2030,ambitious_development,GWh,0.0
10,sa_pv,rural,2030,ambitious_development,GWh,0.34
10,sa_pv,urban,2030,ambitious_development,GWh,0.0
10,mg_pv_hybrid,rural,2030,ambitious_development,GWh,69.51
10,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
10,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
10,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
10,mg_hydro,rural,2030,ambitious_development,GWh,3.88
10,mg_hydro,urban,2030,ambitious_development,GWh,0.0
10,unelectrified,rural,2030,ambitious_development,GWh,0.0
10,unelectrified,urban,2030,ambitious_development,GWh,0.0
11,grid_existing,rural,2030,ambitious_development,GWh,11.89
11,grid_existing,urban,2030,ambitious_development,GWh,5358.39
11,grid_new,rural,2030,ambitious_development,GWh,506.69
11,grid_new,urban,2030,ambitious_development,GWh,0.0
11,sa_pv,rural,2030,ambitious_development,GWh,0.08
11,sa_pv,urban,2030,ambitious_development,GWh,0.0
11,mg_pv_hybrid,rural,2030,ambitious_development,GWh,41.97
11,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
11,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
11,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
11,mg_hydro,rural,2030,ambitious_development,GWh,0.0
11,mg_hydro,urban,2030,ambitious_development,GWh,0.0
11,unelectrified,rural,2030,ambitious_development,GWh,0.0
11,unelectrified,urban,2030,ambitious_development,GWh,0.0
12,grid_existing,rural,2030,ambitious_development,GWh,0.0
12,grid_existing,urban,2030,ambitious_development,GWh,80.95
12,grid_new,rural,2030,ambitious_development,GWh,31.2
12,grid_new,urban,2030,ambitious_development,GWh,0.0
12,sa_pv,rural,2030,ambitious_development,GWh,0.02
12,sa_pv,urban,2030,ambitious_development,GWh,0.0
12,mg_pv_hybrid,rural,2030,ambitious_development,GWh,2.68
12,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
12,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
12,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
12,mg_hydro,rural,2030,ambitious_development,GWh,0.0
12,mg_hydro,urban,2030,ambitious_development,GWh,0.0
12,unelectrified,rural,2030,ambitious_development,GWh,0.0
12,unelectrified,urban,2030,ambitious_development,GWh,0.0
13,grid_existing,rural,2030,ambitious_development,GWh,0.0
13,grid_existing,urban,2030,ambitious_development,GWh,425.71
13,grid_new,rural,2030,ambitious_development,GWh,38.41
13,grid_new,urban,2030,ambitious_development,GWh,0.0
13,sa_pv,rural,2030,ambitious_development,GWh,1.54
13,sa_pv,urban,2030,ambitious_development,GWh,0.0
13,mg_pv_hybrid,rural,2030,ambitious_development,GWh,357.7
13,mg_pv_hybrid,urban,2030,ambitious_development,GWh,68.31
13,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.67
13,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
13,mg_hydro,rural,2030,ambitious_development,GWh,3.4
13,mg_hydro,urban,2030,ambitious_development,GWh,0.0
13,unelectrified,rural,2030,ambitious_development,GWh,0.0
13,unelectrified,urban,2030,ambitious_development,GWh,0.0
14,grid_existing,rural,2030,ambitious_development,GWh,0.0
14,grid_existing,urban,2030,ambitious_development,GWh,45.69
14,grid_new,rural,2030,ambitious_development,GWh,48.64
14,grid_new,urban,2030,ambitious_development,GWh,29.9
14,sa_pv,rural,2030,ambitious_development,GWh,1.54
14,sa_pv,urban,2030,ambitious_development,GWh,0.0
14,mg_pv_hybrid,rural,2030,ambitious_development,GWh,291.39
14,mg_pv_hybrid,urban,2030,ambitious_development,GWh,24.74
14,mg_wind_hybrid,rural,2030,ambitious_development,GWh,2.44
14,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
14,mg_hydro,rural,2030,ambitious_development,GWh,0.38
14,mg_hydro,urban,2030,ambitious_development,GWh,0.0
14,unelectrified,rural,2030,ambitious_development,GWh,0.0
14,unelectrified,urban,2030,ambitious_development,GWh,0.0
15,grid_existing,rural,2030,ambitious_development,GWh,3.66
15,grid_existing,urban,2030,ambitious_development,GWh,859.73
15,grid_new,rural,2030,ambitious_development,GWh,77.26
15,grid_new,urban,2030,ambitious_development,GWh,11.98
15,sa_pv,rural,2030,ambitious_development,GWh,0.89
15,sa_pv,urban,2030,ambitious_development,GWh,0.0
15,mg_pv_hybrid,rural,2030,ambitious_development,GWh,660.32
15,mg_pv_hybrid,urban,2030,ambitious_development,GWh,11.16
15,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
15,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
15,mg_hydro,rural,2030,ambitious_development,GWh,1.84
15,mg_hydro,urban,2030,ambitious_development,GWh,0.0
15,unelectrified,rural,2030,ambitious_development,GWh,3528.19
15,unelectrified,urban,2030,ambitious_development,GWh,0.0
16,grid_existing,rural,2030,ambitious_development,GWh,0.0
16,grid_existing,urban,2030,ambitious_development,GWh,726.1
16,grid_new,rural,2030,ambitious_development,GWh,2576.78
16,grid_new,urban,2030,ambitious_development,GWh,187.1
16,sa_pv,rural,2030,ambitious_development,GWh,2.26
16,sa_pv,urban,2030,ambitious_development,GWh,0.0
16,mg_pv_hybrid,rural,2030,ambitious_development,GWh,173.85
16,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
16,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
16,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
16,mg_hydro,rural,2030,ambitious_development,GWh,4.43
16,mg_hydro,urban,2030,ambitious_development,GWh,0.0
16,unelectrified,rural,2030,ambitious_development,GWh,1142.71
16,unelectrified,urban,2030,ambitious_development,GWh,0.0
17,grid_existing,rural,2030,ambitious_development,GWh,0.0
17,grid_existing,urban,2030,ambitious_development,GWh,582.56
17,grid_new,rural,2030,ambitious_development,GWh,38.67
17,grid_new,urban,2030,ambitious_development,GWh,2.99
17,sa_pv,rural,2030,ambitious_development,GWh,2.78
17,sa_pv,urban,2030,ambitious_development,GWh,0.0
17,mg_pv_hybrid,rural,2030,ambitious_development,GWh,999.28
17,mg_pv_hybrid,urban,2030,ambitious_development,GWh,124.77
17,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
17,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
17,mg_hydro,rural,2030,ambitious_development,GWh,6.13
17,mg_hydro,urban,2030,ambitious_development,GWh,0.0
17,unelectrified,rural,2030,ambitious_development,GWh,0.0
17,unelectrified,urban,2030,ambitious_development,GWh,0.0
18,grid_existing,rural,2030,ambitious_development,GWh,0.0
18,grid_existing,urban,2030,ambitious_development,GWh,151.53
18,grid_new,rural,2030,ambitious_development,GWh,0.0
18,grid_new,urban,2030,ambitious_development,GWh,0.0
18,sa_pv,rural,2030,ambitious_development,GWh,1.47
18,sa_pv,urban,2030,ambitious_development,GWh,0.0
18,mg_pv_hybrid,rural,2030,ambitious_development,GWh,160.42
18,mg_pv_hybrid,urban,2030,ambitious_development,GWh,17.34
18,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
18,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
18,mg_hydro,rural,2030,ambitious_development,GWh,0.24
18,mg_hydro,urban,2030,ambitious_development,GWh,0.0
18,unelectrified,rural,2030,ambitious_development,GWh,0.0
18,unelectrified,urban,2030,ambitious_development,GWh,0.0
19,grid_existing,rural,2030,ambitious_development,GWh,0.08
19,grid_existing,urban,2030,ambitious_development,GWh,12.59
19,grid_new,rural,2030,ambitious_development,GWh,0.0
19,grid_new,urban,2030,ambitious_development,GWh,0.0
19,sa_pv,rural,2030,ambitious_development,GWh,0.22
19,sa_pv,urban,2030,ambitious_development,GWh,0.0
19,mg_pv_hybrid,rural,2030,ambitious_development,GWh,84.9
19,mg_pv_hybrid,urban,2030,ambitious_development,GWh,6.12
19,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
19,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
19,mg_hydro,rural,2030,ambitious_development,GWh,0.0
19,mg_hydro,urban,2030,ambitious_development,GWh,0.0
19,unelectrified,rural,2030,ambitious_development,GWh,0.0
19,unelectrified,urban,2030,ambitious_development,GWh,0.0
20,grid_existing,rural,2030,ambitious_development,GWh,3.82
20,grid_existing,urban,2030,ambitious_development,GWh,459.26
20,grid_new,rural,2030,ambitious_development,GWh,345.04
20,grid_new,urban,2030,ambitious_development,GWh,0.0
20,sa_pv,rural,2030,ambitious_development,GWh,0.83
20,sa_pv,urban,2030,ambitious_development,GWh,0.0
20,mg_pv_hybrid,rural,2030,ambitious_development,GWh,385.26
20,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
20,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
20,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
20,mg_hydro,rural,2030,ambitious_development,GWh,0.47
20,mg_hydro,urban,2030,ambitious_development,GWh,0.0
20,unelectrified,rural,2030,ambitious_development,GWh,0.0
20,unelectrified,urban,2030,ambitious_development,GWh,0.0
21,grid_existing,rural,2030,ambitious_development,GWh,0.0
21,grid_existing,urban,2030,ambitious_development,GWh,0.0
21,grid_new,rural,2030,ambitious_development,GWh,20.96
21,grid_new,urban,2030,ambitious_development,GWh,0.0
21,sa_pv,rural,2030,ambitious_development,GWh,0.28
21,sa_pv,urban,2030,ambitious_development,GWh,0.0
21,mg_pv_hybrid,rural,2030,ambitious_development,GWh,78.32
21,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
21,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
21,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
21,mg_hydro,rural,2030,ambitious_development,GWh,0.0
21,mg_hydro,urban,2030,ambitious_development,GWh,0.0
21,unelectrified,rural,2030,ambitious_development,GWh,0.0
21,unelectrified,urban,2030,ambitious_development,GWh,0.0
22,grid_existing,rural,2030,ambitious_development,GWh,3.06
22,grid_existing,urban,2030,ambitious_development,GWh,596.06
22,grid_new,rural,2030,ambitious_development,GWh,569.39
22,grid_new,urban,2030,ambitious_development,GWh,0.0
22,sa_pv,rural,2030,ambitious_development,GWh,0.45
22,sa_pv,urban,2030,ambitious_development,GWh,0.0
22,mg_pv_hybrid,rural,2030,ambitious_development,GWh,274.77
22,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
22,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
22,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
22,mg_hydro,rural,2030,ambitious_development,GWh,0.0
22,mg_hydro,urban,2030,ambitious_development,GWh,0.0
22,unelectrified,rural,2030,ambitious_development,GWh,0.0
22,unelectrified,urban,2030,ambitious_development,GWh,0.0
23,grid_existing,rural,2030,ambitious_development,GWh,2.46
23,grid_existing,urban,2030,ambitious_development,GWh,653.91
23,grid_new,rural,2030,ambitious_development,GWh,229.73
23,grid_new,urban,2030,ambitious_development,GWh,33.5
23,sa_pv,rural,2030,ambitious_development,GWh,8.02
23,sa_pv,urban,2030,ambitious_development,GWh,0.0
23,mg_pv_hybrid,rural,2030,ambitious_development,GWh,754.66
23,mg_pv_hybrid,urban,2030,ambitious_development,GWh,31.44
23,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
23,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
23,mg_hydro,rural,2030,ambitious_development,GWh,4.37
23,mg_hydro,urban,2030,ambitious_development,GWh,0.0
23,unelectrified,rural,2030,ambitious_development,GWh,0.0
23,unelectrified,urban,2030,ambitious_development,GWh,0.0
24,grid_existing,rural,2030,ambitious_development,GWh,0.0
24,grid_existing,urban,2030,ambitious_development,GWh,17.57
24,grid_new,rural,2030,ambitious_development,GWh,0.0
24,grid_new,urban,2030,ambitious_development,GWh,0.0
24,sa_pv,rural,2030,ambitious_development,GWh,0.88
24,sa_pv,urban,2030,ambitious_development,GWh,0.0
24,mg_pv_hybrid,rural,2030,ambitious_development,GWh,75.43
24,mg_pv_hybrid,urban,2030,ambitious_development,GWh,0.0
24,mg_wind_hybrid,rural,2030,ambitious_development,GWh,0.0
24,mg_wind_hybrid,urban,2030,ambitious_development,GWh,0.0
24,mg_hydro,rural,2030,ambitious_development,GWh,0.0
24,mg_hydro,urban,2030,ambitious_development,GWh,0.0
24,unelectrified,rural,2030,ambitious_development,GWh,0.0
24,unelectrified,urban,2030,ambitious_development,GWh,0.0
1,grid_existing,rural,2060,ambitious_development,GWh,0.0
1,grid_existing,urban,2060,ambitious_development,GWh,40.77
1,grid_new,rural,2060,ambitious_development,GWh,159.0
1,grid_new,urban,2060,ambitious_development,GWh,57.7
1,sa_pv,rural,2060,ambitious_development,GWh,0.0
1,sa_pv,urban,2060,ambitious_development,GWh,0.0
1,mg_pv_hybrid,rural,2060,ambitious_development,GWh,0.07
1,mg_pv_hybrid,urban,2060,ambitious_development,GWh,0.0
1,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
1,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
1,mg_hydro,rural,2060,ambitious_development,GWh,0.0
1,mg_hydro,urban,2060,ambitious_development,GWh,0.0
1,unelectrified,rural,2060,ambitious_development,GWh,0.0
1,unelectrified,urban,2060,ambitious_development,GWh,0.0
2,grid_existing,rural,2060,ambitious_development,GWh,0.0
2,grid_existing,urban,2060,ambitious_development,GWh,1700.84
2,grid_new,rural,2060,ambitious_development,GWh,1613.41
2,grid_new,urban,2060,ambitious_development,GWh,388.06
2,sa_pv,rural,2060,ambitious_development,GWh,0.34
2,sa_pv,urban,2060,ambitious_development,GWh,0.0
2,mg_pv_hybrid,rural,2060,ambitious_development,GWh,47.51
2,mg_pv_hybrid,urban,2060,ambitious_development,GWh,3.74
2,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
2,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
2,mg_hydro,rural,2060,ambitious_development,GWh,1.02
2,mg_hydro,urban,2060,ambitious_development,GWh,0.0
2,unelectrified,rural,2060,ambitious_development,GWh,0.0
2,unelectrified,urban,2060,ambitious_development,GWh,0.0
3,grid_existing,rural,2060,ambitious_development,GWh,0.0
3,grid_existing,urban,2060,ambitious_development,GWh,105.09
3,grid_new,rural,2060,ambitious_development,GWh,112.8
3,grid_new,urban,2060,ambitious_development,GWh,23.13
3,sa_pv,rural,2060,ambitious_development,GWh,0.22
3,sa_pv,urban,2060,ambitious_development,GWh,0.0
3,mg_pv_hybrid,rural,2060,ambitious_development,GWh,51.47
3,mg_pv_hybrid,urban,2060,ambitious_development,GWh,16.25
3,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
3,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
3,mg_hydro,rural,2060,ambitious_development,GWh,0.27
3,mg_hydro,urban,2060,ambitious_development,GWh,0.0
3,unelectrified,rural,2060,ambitious_development,GWh,0.0
3,unelectrified,urban,2060,ambitious_development,GWh,0.0
4,grid_existing,rural,2060,ambitious_development,GWh,0.0
4,grid_existing,urban,2060,ambitious_development,GWh,524.68
4,grid_new,rural,2060,ambitious_development,GWh,2292.91
4,grid_new,urban,2060,ambitious_development,GWh,860.23
4,sa_pv,rural,2060,ambitious_development,GWh,0.79
4,sa_pv,urban,2060,ambitious_development,GWh,0.0
4,mg_pv_hybrid,rural,2060,ambitious_development,GWh,31.72
4,mg_pv_hybrid,urban,2060,ambitious_development,GWh,0.0
4,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
4,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
4,mg_hydro,rural,2060,ambitious_development,GWh,0.04
4,mg_hydro,urban,2060,ambitious_development,GWh,0.0
4,unelectrified,rural,2060,ambitious_development,GWh,0.0
4,unelectrified,urban,2060,ambitious_development,GWh,0.0
5,grid_existing,rural,2060,ambitious_development,GWh,0.0
5,grid_existing,urban,2060,ambitious_development,GWh,6211.66
5,grid_new,rural,2060,ambitious_development,GWh,5288.48
5,grid_new,urban,2060,ambitious_development,GWh,1417.64
5,sa_pv,rural,2060,ambitious_development,GWh,0.27
5,sa_pv,urban,2060,ambitious_development,GWh,0.0
5,mg_pv_hybrid,rural,2060,ambitious_development,GWh,16.88
5,mg_pv_hybrid,urban,2060,ambitious_development,GWh,0.0
5,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
5,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
5,mg_hydro,rural,2060,ambitious_development,GWh,0.06
5,mg_hydro,urban,2060,ambitious_development,GWh,0.0
5,unelectrified,rural,2060,ambitious_development,GWh,0.0
5,unelectrified,urban,2060,ambitious_development,GWh,0.0
6,grid_existing,rural,2060,ambitious_development,GWh,0.0
6,grid_existing,urban,2060,ambitious_development,GWh,71.72
6,grid_new,rural,2060,ambitious_development,GWh,182.24
6,grid_new,urban,2060,ambitious_development,GWh,668.97
6,sa_pv,rural,2060,ambitious_development,GWh,0.4
6,sa_pv,urban,2060,ambitious_development,GWh,0.0
6,mg_pv_hybrid,rural,2060,ambitious_development,GWh,0.9
6,mg_pv_hybrid,urban,2060,ambitious_development,GWh,0.0
6,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
6,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
6,mg_hydro,rural,2060,ambitious_development,GWh,0.0
6,mg_hydro,urban,2060,ambitious_development,GWh,0.0
6,unelectrified,rural,2060,ambitious_development,GWh,0.0
6,unelectrified,urban,2060,ambitious_development,GWh,0.0
7,grid_existing,rural,2060,ambitious_development,GWh,0.0
7,grid_existing,urban,2060,ambitious_development,GWh,1229.99
7,grid_new,rural,2060,ambitious_development,GWh,1092.73
7,grid_new,urban,2060,ambitious_development,GWh,1436.98
7,sa_pv,rural,2060,ambitious_development,GWh,1.36
7,sa_pv,urban,2060,ambitious_development,GWh,0.0
7,mg_pv_hybrid,rural,2060,ambitious_development,GWh,41.13
7,mg_pv_hybrid,urban,2060,ambitious_development,GWh,24.37
7,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
7,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
7,mg_hydro,rural,2060,ambitious_development,GWh,0.06
7,mg_hydro,urban,2060,ambitious_development,GWh,0.0
7,unelectrified,rural,2060,ambitious_development,GWh,0.0
7,unelectrified,urban,2060,ambitious_development,GWh,0.0
8,grid_existing,rural,2060,ambitious_development,GWh,0.0
8,grid_existing,urban,2060,ambitious_development,GWh,2722.08
8,grid_new,rural,2060,ambitious_development,GWh,706.81
8,grid_new,urban,2060,ambitious_development,GWh,1719.72
8,sa_pv,rural,2060,ambitious_development,GWh,1.87
8,sa_pv,urban,2060,ambitious_development,GWh,0.0
8,mg_pv_hybrid,rural,2060,ambitious_development,GWh,36.68
8,mg_pv_hybrid,urban,2060,ambitious_development,GWh,5.86
8,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
8,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
8,mg_hydro,rural,2060,ambitious_development,GWh,0.16
8,mg_hydro,urban,2060,ambitious_development,GWh,0.0
8,unelectrified,rural,2060,ambitious_development,GWh,0.0
8,unelectrified,urban,2060,ambitious_development,GWh,0.0
9,grid_existing,rural,2060,ambitious_development,GWh,0.0
9,grid_existing,urban,2060,ambitious_development,GWh,822.46
9,grid_new,rural,2060,ambitious_development,GWh,908.43
9,grid_new,urban,2060,ambitious_development,GWh,358.72
9,sa_pv,rural,2060,ambitious_development,GWh,0.08
9,sa_pv,urban,2060,ambitious_development,GWh,0.0
9,mg_pv_hybrid,rural,2060,ambitious_development,GWh,3.19
9,mg_pv_hybrid,urban,2060,ambitious_development,GWh,0.0
9,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
9,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
9,mg_hydro,rural,2060,ambitious_development,GWh,0.0
9,mg_hydro,urban,2060,ambitious_development,GWh,0.0
9,unelectrified,rural,2060,ambitious_development,GWh,0.0
9,unelectrified,urban,2060,ambitious_development,GWh,0.0
10,grid_existing,rural,2060,ambitious_development,GWh,0.0
10,grid_existing,urban,2060,ambitious_development,GWh,51.34
10,grid_new,rural,2060,ambitious_development,GWh,84.15
10,grid_new,urban,2060,ambitious_development,GWh,88.6
10,sa_pv,rural,2060,ambitious_development,GWh,0.05
10,sa_pv,urban,2060,ambitious_development,GWh,0.0
10,mg_pv_hybrid,rural,2060,ambitious_development,GWh,4.41
10,mg_pv_hybrid,urban,2060,ambitious_development,GWh,0.0
10,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
10,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
10,mg_hydro,rural,2060,ambitious_development,GWh,0.0
10,mg_hydro,urban,2060,ambitious_development,GWh,0.0
10,unelectrified,rural,2060,ambitious_development,GWh,0.0
10,unelectrified,urban,2060,ambitious_development,GWh,0.0
11,grid_existing,rural,2060,ambitious_development,GWh,0.0
11,grid_existing,urban,2060,ambitious_development,GWh,10293.12
11,grid_new,rural,2060,ambitious_development,GWh,893.57
11,grid_new,urban,2060,ambitious_development,GWh,546.91
11,sa_pv,rural,2060,ambitious_development,GWh,0.01
11,sa_pv,urban,2060,ambitious_development,GWh,0.0
11,mg_pv_hybrid,rural,2060,ambitious_development,GWh,1.44
11,mg_pv_hybrid,urban,2060,ambitious_development,GWh,0.0
11,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
11,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
11,mg_hydro,rural,2060,ambitious_development,GWh,0.0
11,mg_hydro,urban,2060,ambitious_development,GWh,0.0
11,unelectrified,rural,2060,ambitious_development,GWh,0.0
11,unelectrified,urban,2060,ambitious_development,GWh,0.0
12,grid_existing,rural,2060,ambitious_development,GWh,0.0
12,grid_existing,urban,2060,ambitious_development,GWh,109.45
12,grid_new,rural,2060,ambitious_development,GWh,55.84
12,grid_new,urban,2060,ambitious_development,GWh,33.06
12,sa_pv,rural,2060,ambitious_development,GWh,0.0
12,sa_pv,urban,2060,ambitious_development,GWh,0.0
12,mg_pv_hybrid,rural,2060,ambitious_development,GWh,0.4
12,mg_pv_hybrid,urban,2060,ambitious_development,GWh,0.0
12,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
12,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
12,mg_hydro,rural,2060,ambitious_development,GWh,0.0
12,mg_hydro,urban,2060,ambitious_development,GWh,0.0
12,unelectrified,rural,2060,ambitious_development,GWh,0.0
12,unelectrified,urban,2060,ambitious_development,GWh,0.0
13,grid_existing,rural,2060,ambitious_development,GWh,0.0
13,grid_existing,urban,2060,ambitious_development,GWh,798.52
13,grid_new,rural,2060,ambitious_development,GWh,486.87
13,grid_new,urban,2060,ambitious_development,GWh,466.28
13,sa_pv,rural,2060,ambitious_development,GWh,0.75
13,sa_pv,urban,2060,ambitious_development,GWh,0.04
13,mg_pv_hybrid,rural,2060,ambitious_development,GWh,49.19
13,mg_pv_hybrid,urban,2060,ambitious_development,GWh,24.42
13,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
13,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
13,mg_hydro,rural,2060,ambitious_development,GWh,0.44
13,mg_hydro,urban,2060,ambitious_development,GWh,0.0
13,unelectrified,rural,2060,ambitious_development,GWh,0.0
13,unelectrified,urban,2060,ambitious_development,GWh,0.0
14,grid_existing,rural,2060,ambitious_development,GWh,0.0
14,grid_existing,urban,2060,ambitious_development,GWh,54.08
14,grid_new,rural,2060,ambitious_development,GWh,340.61
14,grid_new,urban,2060,ambitious_development,GWh,263.71
14,sa_pv,rural,2060,ambitious_development,GWh,0.48
14,sa_pv,urban,2060,ambitious_development,GWh,0.0
14,mg_pv_hybrid,rural,2060,ambitious_development,GWh,94.17
14,mg_pv_hybrid,urban,2060,ambitious_development,GWh,45.9
14,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
14,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
14,mg_hydro,rural,2060,ambitious_development,GWh,0.06
14,mg_hydro,urban,2060,ambitious_development,GWh,0.0
14,unelectrified,rural,2060,ambitious_development,GWh,0.0
14,unelectrified,urban,2060,ambitious_development,GWh,0.0
15,grid_existing,rural,2060,ambitious_development,GWh,0.0
15,grid_existing,urban,2060,ambitious_development,GWh,1643.26
15,grid_new,rural,2060,ambitious_development,GWh,6771.04
15,grid_new,urban,2060,ambitious_development,GWh,1878.64
15,sa_pv,rural,2060,ambitious_development,GWh,0.38
15,sa_pv,urban,2060,ambitious_development,GWh,0.0
15,mg_pv_hybrid,rural,2060,ambitious_development,GWh,33.6
15,mg_pv_hybrid,urban,2060,ambitious_development,GWh,4.97
15,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
15,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
15,mg_hydro,rural,2060,ambitious_development,GWh,0.05
15,mg_hydro,urban,2060,ambitious_development,GWh,0.0
15,unelectrified,rural,2060,ambitious_development,GWh,0.0
15,unelectrified,urban,2060,ambitious_development,GWh,0.0
16,grid_existing,rural,2060,ambitious_development,GWh,0.0
16,grid_existing,urban,2060,ambitious_development,GWh,1059.46
16,grid_new,rural,2060,ambitious_development,GWh,6674.97
16,grid_new,urban,2060,ambitious_development,GWh,1575.12
16,sa_pv,rural,2060,ambitious_development,GWh,1.57
16,sa_pv,urban,2060,ambitious_development,GWh,0.0
16,mg_pv_hybrid,rural,2060,ambitious_development,GWh,53.71
16,mg_pv_hybrid,urban,2060,ambitious_development,GWh,27.94
16,mg_wind_hybrid,rural,2060,ambitious_development,GWh,0.0
16,mg_wind_hybrid,urban,2060,ambitious_development,GWh,0.0
16,mg_hydro,rural,2060,ambitious_development,GWh,1.38
16,mg_hydro,urban,2060,ambitious_development,GWh,0.0
16,unelectrified,rural,2060,ambitious_development,GWh,0.0
16,unelectrified,urban,2060,ambitious_development,GWh,0.0
17,grid_existing,rural,2060,ambitious_development,GWh,0.0
17,grid_existing,urban,2060,ambitious_development,GWh,1015.48
