SSP,RCP,year,iso3,variable,pop,share_acc,pop_no_acc,pop_acc,unit
SSP3,rcp26,2070,NIC,Improved sanitation services,10773699,0.888841266,1217834,9576108,people
SSP3,rcp26,2070,NIC,Improved water services,10773699,0.924797531,830452,9963490,people
SSP3,rcp26,2070,NPL,Improved sanitation services,43994051,1.000094481,99466,43998208,people
SSP3,rcp26,2070,NPL,Improved water services,43994051,0.994058797,365000,43732673,people
SSP3,rcp26,2070,PAK,Improved sanitation services,560481429,0.975687509,14923907,546854729,people
SSP3,rcp26,2070,PAK,Improved water services,560481429,0.994432995,4417411,557361226,people
SSP3,rcp26,2070,PAN,Improved sanitation services,6682585,0.9733144,197364,6504256,people
SSP3,rcp26,2070,PAN,Improved water services,6682585,0.998144671,31434,6670187,people
SSP3,rcp26,2070,PER,Improved sanitation services,46491795,0.963953855,1791470,44815945,people
SSP3,rcp26,2070,PER,Improved water services,46491795,0.984253559,847700,45759715,people
SSP3,rcp26,2070,PHL,Improved sanitation services,197957166,0.994398748,1518654,196848358,people
SSP3,rcp26,2070,PHL,Improved water services,197957166,0.998838107,639851,197727161,people
SSP3,rcp26,2070,PRY,Improved sanitation services,10762535,0.964725843,403089,10382896,people
SSP3,rcp26,2070,PRY,Improved water services,10762535,0.995760709,69075,10716909,people
SSP3,rcp26,2070,RWA,Improved sanitation services,31955419,0.971507413,959749,31044926,people
SSP3,rcp26,2070,RWA,Improved water services,31955419,0.947256257,1734704,30269971,people
SSP3,rcp26,2070,SDN,Improved sanitation services,115035591,0.611507473,44968985,70345124,people
SSP3,rcp26,2070,SDN,Improved water services,117469301,0.904319561,11523924,106229787,people
SSP3,rcp26,2070,SEN,Improved sanitation services,48552026,0.971977129,1447587,47191459,people
SSP3,rcp26,2070,SEN,Improved water services,48552026,0.98701751,717346,47921700,people
SSP3,rcp26,2070,SLV,Improved sanitation services,7585620,0.993863663,65619,7539072,people
SSP3,rcp26,2070,SLV,Improved water services,7585620,0.992683155,74574,7530117,people
SSP3,rcp26,2070,SUR,Improved sanitation services,928286,0.991892305,10088,920760,people
SSP3,rcp26,2070,SUR,Improved water services,928286,1.000972421,1659,929189,people
SSP3,rcp26,2070,SWZ,Improved sanitation services,1645107,0.976998373,42222,1607267,people
SSP3,rcp26,2070,SWZ,Improved water services,1645107,0.946830773,91851,1557638,people
SSP3,rcp26,2070,TCD,Improved sanitation services,64187409,0.535404313,29947601,34366216,people
SSP3,rcp26,2070,TCD,Improved water services,64187409,0.840787725,10345831,53967986,people
SSP3,rcp26,2070,TGO,Improved sanitation services,21505845,0.774870853,4871784,16664252,people
SSP3,rcp26,2070,TGO,Improved water services,21505845,0.939931819,1322008,20214028,people
SSP3,rcp26,2070,THA,Improved sanitation services,61191849,0.999972442,76270,61190163,people
SSP3,rcp26,2070,THA,Improved water services,61191849,1.001216281,157,61266275,people
SSP3,rcp26,2070,TKM,Improved sanitation services,10359924,0.997096339,53891,10329842,people
SSP3,rcp26,2070,TKM,Improved water services,10359924,1.002298177,0,10383733,people
SSP3,rcp26,2070,TUN,Improved sanitation services,16180627,1.000973479,9331,16196379,people
SSP3,rcp26,2070,TUN,Improved water services,16180627,0.992879696,140294,16065416,people
SSP3,rcp26,2070,TUR,Improved sanitation services,105793675,0.995328425,744941,105299452,people
SSP3,rcp26,2070,TUR,Improved water services,105793675,0.999693578,283135,105761257,people
SSP3,rcp26,2070,TZA,Improved sanitation services,204684342,0.916508092,17440860,187594856,people
SSP3,rcp26,2070,TZA,Improved water services,204684342,0.87881224,25156611,179879105,people
SSP3,rcp26,2070,UGA,Improved sanitation services,144911734,0.815323531,27141153,118149947,people
SSP3,rcp26,2070,UGA,Improved water services,144911734,0.903411286,14376204,130914896,people
SSP3,rcp26,2070,UKR,Improved sanitation services,26875495,0.99890535,64646,26846076,people
SSP3,rcp26,2070,UKR,Improved water services,26875495,1.000362147,25494,26885228,people
SSP3,rcp26,2070,URY,Improved sanitation services,3289472,0.992654573,29544,3265309,people
SSP3,rcp26,2070,URY,Improved water services,3289472,0.999121957,8270,3286584,people
SSP3,rcp26,2070,VNM,Improved sanitation services,117413413,0.971541647,3624057,114072021,people
SSP3,rcp26,2070,VNM,Improved water services,117413413,0.984595442,2091366,115604711,people
SSP3,rcp26,2070,YEM,Improved sanitation services,69492720,0.924150449,5440669,64221728,people
SSP3,rcp26,2070,YEM,Improved water services,69492720,0.989525811,897557,68764840,people
SSP3,rcp26,2070,ZAF,Improved sanitation services,71108093,0.970002015,2536957,68974993,people
SSP3,rcp26,2070,ZAF,Improved water services,71108093,1.00274901,208380,71303570,people
SSP3,rcp26,2070,ZMB,Improved sanitation services,49893077,0.850054828,7684605,42411851,people
SSP3,rcp26,2070,ZMB,Improved water services,49893077,0.920590433,4165367,45931089,people
SSP3,rcp26,2070,ZWE,Improved sanitation services,29000428,0.914804596,2550769,26529725,people
SSP3,rcp26,2070,ZWE,Improved water services,29000428,0.926206593,2220106,26860388,people
SSP3,rcp26,2075,ARM,Improved sanitation services,2705118,0.938385931,170526,2538445,people
SSP3,rcp26,2075,ARM,Improved water services,2705118,1.001401879,61,2708910,people
SSP3,rcp26,2075,AZE,Improved sanitation services,11649587,0.878105253,1444779,10229564,people
SSP3,rcp26,2075,AZE,Improved water services,11712247,0.925482844,893625,10839484,people
SSP3,rcp26,2075,BDI,Improved sanitation services,36176573,0.846506306,5605343,30623697,people
SSP3,rcp26,2075,BDI,Improved water services,36176573,0.972722101,1039288,35189752,people
SSP3,rcp26,2075,BEN,Improved sanitation services,41297715,0.801179474,8296775,33086882,people
SSP3,rcp26,2075,BEN,Improved water services,41297715,0.891428333,4569703,36813953,people
SSP3,rcp26,2075,BFA,Improved sanitation services,71734146,0.888887031,8081967,63763552,people
SSP3,rcp26,2075,BFA,Improved water services,71734146,0.93253652,4950808,66894711,people
SSP3,rcp26,2075,BGD,Improved sanitation services,225473479,0.991180378,2515597,223484888,people
SSP3,rcp26,2075,BGD,Improved water services,225473479,0.999592057,618987,225381499,people
SSP3,rcp26,2075,BIH,Improved sanitation services,2396459,0.983142626,51435,2356061,people
SSP3,rcp26,2075,BIH,Improved water services,2313159,0.999124099,5013,2311133,people
SSP3,rcp26,2075,BLR,Improved sanitation services,8068808,0.994829314,53396,8027087,people
SSP3,rcp26,2075,BLR,Improved water services,8068808,0.999043309,19394,8061089,people
SSP3,rcp26,2075,BTN,Improved sanitation services,886969,0.852533092,133053,756170,people
SSP3,rcp26,2075,BTN,Improved water services,886969,0.986811894,13952,875272,people
SSP3,rcp26,2075,CAF,Improved sanitation services,19162960,0.552775822,8641965,10592821,people
SSP3,rcp26,2075,CAF,Improved water services,19162960,0.786336261,4166255,15068530,people
SSP3,rcp26,2075,CIV,Improved sanitation services,67710462,0.864255871,9448051,58519164,people
SSP3,rcp26,2075,CIV,Improved water services,67710462,0.950783394,3589233,64377983,people
SSP3,rcp26,2075,CMR,Improved sanitation services,69942970,0.914736496,6122647,63979387,people
SSP3,rcp26,2075,CMR,Improved water services,69942970,0.950679188,3608709,66493326,people
SSP3,rcp26,2075,COD,Improved sanitation services,404974092,0.711680609,117813216,288212208,people
SSP3,rcp26,2075,COD,Improved water services,404974092,0.868195498,54428741,351596684,people
SSP3,rcp26,2075,COG,Improved sanitation services,14418475,0.786209182,3129030,11335937,people
SSP3,rcp26,2075,COG,Improved water services,14418475,0.95795505,652716,13812251,people
SSP3,rcp26,2075,COL,Improved sanitation services,64021324,1.000369603,182635,64044986,people
SSP3,rcp26,2075,COL,Improved water services,64021324,0.990663328,804043,63423578,people
SSP3,rcp26,2075,CRI,Improved sanitation services,6014535,0.991909719,57981,5965876,people
SSP3,rcp26,2075,CRI,Improved water services,6014535,1.000770596,4687,6019170,people
SSP3,rcp26,2075,DOM,Improved sanitation services,16703356,0.989427703,221623,16526763,people
SSP3,rcp26,2075,DOM,Improved water services,16703356,0.999845606,47609,16700777,people
SSP3,rcp26,2075,DZA,Improved sanitation services,77944373,0.993259909,703843,77419021,people
SSP3,rcp26,2075,DZA,Improved water services,77944373,0.998880691,265734,77857129,people
SSP3,rcp26,2075,EGY,Improved sanitation services,232728507,0.976971383,5753350,227369091,people
SSP3,rcp26,2075,EGY,Improved water services,232728507,1.001640978,12032,233110409,people
SSP3,rcp26,2075,ETH,Improved sanitation services,347303512,0.563406565,152445737,195673079,people
SSP3,rcp26,2075,ETH,Improved water services,347303512,0.859870895,49482634,298636182,people
SSP3,rcp26,2075,GAB,Improved sanitation services,4670773,0.840955716,755392,3927913,people
SSP3,rcp26,2075,GAB,Improved water services,4670773,0.975966515,124787,4558518,people
SSP3,rcp26,2075,GEO,Improved sanitation services,3163201,0.969583473,102280,3066987,people
SSP3,rcp26,2075,GEO,Improved water services,3163201,0.987626686,45206,3124062,people
SSP3,rcp26,2075,GHA,Improved sanitation services,81900541,0.938699668,5246084,76880011,people
SSP3,rcp26,2075,GHA,Improved water services,81900541,0.996944387,475810,81650285,people
SSP3,rcp26,2075,GIN,Improved sanitation services,35049585,0.892499568,3828886,31281739,people
SSP3,rcp26,2075,GIN,Improved water services,35049585,0.947760472,1892015,33218611,people
SSP3,rcp26,2075,GMB,Improved sanitation services,6787812,0.84716158,1056147,5750374,people
SSP3,rcp26,2075,GMB,Improved water services,6787812,0.995070766,52168,6754353,people
SSP3,rcp26,2075,GTM,Improved sanitation services,32157901,0.946872214,1774386,30449423,people
SSP3,rcp26,2075,GTM,Improved water services,32157901,0.999751754,73891,32149918,people
SSP3,rcp26,2075,HND,Improved sanitation services,17864737,0.959372885,761223,17138944,people
SSP3,rcp26,2075,HND,Improved water services,17864737,0.996698727,94407,17805761,people
SSP3,rcp26,2075,HTI,Improved sanitation services,19057436,0.942032196,1191050,17952718,people
SSP3,rcp26,2075,HTI,Improved water services,19057436,0.976560345,533032,18610736,people
SSP3,rcp26,2075,IDN,Improved sanitation services,344766775,0.988302721,4637706,340733942,people
SSP3,rcp26,2075,IDN,Improved water services,344766775,0.9962325,1903781,343467866,people
SSP3,rcp26,2075,IND,Improved sanitation services,1831126067,0.980870412,49000661,1796097380,people
SSP3,rcp26,2075,IND,Improved water services,1831126067,0.999607369,14690930,1830407111,people
SSP3,rcp26,2075,IRQ,Improved sanitation services,109574154,1.002398646,0,109836984,people
SSP3,rcp26,2075,IRQ,Improved water services,109574154,1.002398646,0,109836984,people
SSP3,rcp26,2075,JAM,Improved sanitation services,2820859,0.999079814,6743,2818263,people
SSP3,rcp26,2075,JAM,Improved water services,2820859,0.996914496,12851,2812155,people
SSP3,rcp26,2075,JOR,Improved sanitation services,21636751,1.001214441,5833,21663028,people
SSP3,rcp26,2075,JOR,Improved water services,21636751,1.000998132,10513,21658347,people
SSP3,rcp26,2075,KAZ,Improved sanitation services,30471480,1.000879294,21881,30498273,people
SSP3,rcp26,2075,KAZ,Improved water services,30370715,1.002510382,18496,30446957,people
SSP3,rcp26,2075,KEN,Improved sanitation services,113581437,0.854141616,16798568,97014632,people
SSP3,rcp26,2075,KEN,Improved water services,113581437,0.929435465,8246585,105566616,people
SSP3,rcp26,2075,KHM,Improved sanitation services,24651096,0.939767757,1542066,23166305,people
SSP3,rcp26,2075,KHM,Improved water services,24651096,0.940959641,1512685,23195686,people
SSP3,rcp26,2075,LAO,Improved sanitation services,12213504,0.949228518,641369,11593406,people
SSP3,rcp26,2075,LAO,Improved water services,12213504,0.97249534,357200,11877576,people
SSP3,rcp26,2075,LSO,Improved sanitation services,3198644,0.966551848,117326,3091655,people
SSP3,rcp26,2075,LSO,Improved water services,3198644,0.963275314,127806,3081175,people
SSP3,rcp26,2075,MDA,Improved sanitation services,2666584,0.88829308,304032,2368708,people
SSP3,rcp26,2075,MDA,Improved water services,2666584,0.925560547,204655,2468085,people
SSP3,rcp26,2075,MEX,Improved sanitation services,180838403,0.998538456,635459,180574100,people
SSP3,rcp26,2075,MEX,Improved water services,180838403,1.000232634,329086,180880472,people
SSP3,rcp26,2075,MKD,Improved sanitation services,1985538,0.991297038,20458,1968258,people
SSP3,rcp26,2075,MKD,Improved water services,1985538,0.997806483,7533,1981183,people
SSP3,rcp26,2075,MLI,Improved sanitation services,82326148,0.934437451,5592628,76928636,people
SSP3,rcp26,2075,MLI,Improved water services,82326148,0.958588445,3604370,78916894,people
SSP3,rcp26,2075,MNG,Improved sanitation services,6555419,0.966289032,231566,6334429,people
SSP3,rcp26,2075,MNG,Improved water services,6555419,0.947326428,355874,6210122,people
SSP3,rcp26,2075,MOZ,Improved sanitation services,92466433,0.866284275,12628159,80102217,people
SSP3,rcp26,2075,MOZ,Improved water services,92466433,0.961628359,3812032,88918344,people
SSP3,rcp26,2075,MRT,Improved sanitation services,13475488,0.739470326,3542078,9964723,people
SSP3,rcp26,2075,MRT,Improved water services,13475488,0.941798478,815608,12691194,people
SSP3,rcp26,2075,MWI,Improved sanitation services,58904230,0.729823327,16084271,42989681,people
SSP3,rcp26,2075,MWI,Improved water services,58904230,0.974208678,1688940,57385012,people
SSP3,rcp26,2075,NAM,Improved sanitation services,4765011,0.788318688,1028719,3756347,people
SSP3,rcp26,2075,NAM,Improved water services,4765011,0.962929956,196694,4588372,people
SSP3,rcp26,2075,NER,Improved sanitation services,146895648,0.633397914,54091429,93043397,people
SSP3,rcp26,2075,NER,Improved water services,146895648,0.872290627,18999129,128135697,people
SSP3,rcp26,2075,NGA,Improved sanitation services,728179595,0.853883498,107805416,621780540,people
SSP3,rcp26,2075,NGA,Improved water services,728179595,0.940064182,45050400,684535555,people
SSP3,rcp26,2075,NIC,Improved sanitation services,11013992,0.893539395,1193363,9841436,people
SSP3,rcp26,2075,NIC,Improved water services,11013992,0.928563947,807603,10227196,people
SSP3,rcp26,2075,NPL,Improved sanitation services,44669387,1.000251279,94043,44680611,people
SSP3,rcp26,2075,NPL,Improved water services,44669387,0.993758229,384084,44390571,people
SSP3,rcp26,2075,PAK,Improved sanitation services,591740467,0.978223817,14255828,578854618,people
SSP3,rcp26,2075,PAK,Improved water services,591740467,0.995359565,4115912,588994534,people
SSP3,rcp26,2075,PAN,Improved sanitation services,6827894,0.974029594,197163,6650571,people
SSP3,rcp26,2075,PAN,Improved water services,6827894,0.99836908,30976,6816758,people
SSP3,rcp26,2075,PER,Improved sanitation services,47046706,0.966326014,1706705,45462456,people
SSP3,rcp26,2075,PER,Improved water services,47046706,0.985371093,810696,46358464,people
SSP3,rcp26,2075,PHL,Improved sanitation services,203762748,0.994710965,1507165,202685040,people
SSP3,rcp26,2075,PHL,Improved water services,203762748,0.999027979,627518,203564686,people
SSP3,rcp26,2075,PRY,Improved sanitation services,11009990,0.965706053,401773,10632414,people
SSP3,rcp26,2075,PRY,Improved water services,11009990,0.996604385,61582,10972604,people
SSP3,rcp26,2075,RWA,Improved sanitation services,33447033,0.973155101,949932,32549151,people
SSP3,rcp26,2075,RWA,Improved water services,33447033,0.951599239,1670912,31828171,people
SSP3,rcp26,2075,SDN,Improved sanitation services,121124935,0.620216711,46294582,75123709,people
SSP3,rcp26,2075,SDN,Improved water services,123558645,0.907811772,11689903,112167992,people
SSP3,rcp26,2075,SEN,Improved sanitation services,51888765,0.975412589,1368900,50612955,people
SSP3,rcp26,2075,SEN,Improved water services,51888765,0.988355703,697297,51284557,people
SSP3,rcp26,2075,SLV,Improved sanitation services,7629628,0.994288002,62780,7586048,people
SSP3,rcp26,2075,SLV,Improved water services,7629628,0.993440451,69246,7579581,people
SSP3,rcp26,2075,SUR,Improved sanitation services,955019,0.992418177,9888,947778,people
SSP3,rcp26,2075,SUR,Improved water services,955019,1.001297851,1407,956258,people
SSP3,rcp26,2075,SWZ,Improved sanitation services,1659009,0.978876745,39523,1623965,people
SSP3,rcp26,2075,SWZ,Improved water services,1659009,0.95033299,86878,1576611,people
