"","iso","rcp","ssp","year","GDPcapNoCC","GDPcapCC","pct.diff"
"2357","COD","rcp26","ssp2",2045,2103.97,1961.55,-6.77
"2358","COD","rcp26","ssp2",2050,2789.09,2545.15,-8.75
"2359","COD","rcp26","ssp2",2055,3648.48,3249.04,-10.95
"2360","COD","rcp26","ssp2",2060,4709.35,4080.04,-13.36
"2361","COD","rcp26","ssp2",2070,7548.96,6134.15,-18.74
"2362","COD","rcp26","ssp2",2080,11470.98,8636.11,-24.71
"2363","COD","rcp26","ssp2",2090,16566.98,11411.59,-31.12
"2364","COD","rcp26","ssp2",2100,23095.77,14371.94,-37.77
"2365","COG","rcp26","ssp2",2025,3139.71,3099.29,-1.29
"2366","COG","rcp26","ssp2",2030,3736.13,3652.1,-2.25
"2367","COG","rcp26","ssp2",2035,4404.99,4252.14,-3.47
"2368","COG","rcp26","ssp2",2040,5170.61,4915.18,-4.94
"2369","COG","rcp26","ssp2",2045,6046.01,5643.97,-6.65
"2370","COG","rcp26","ssp2",2050,7044.85,6439.95,-8.59
"2371","COG","rcp26","ssp2",2055,8180.48,7302.2,-10.74
"2372","COG","rcp26","ssp2",2060,9453.44,8216.51,-13.08
"2373","COG","rcp26","ssp2",2070,12390.77,10122.56,-18.31
"2374","COG","rcp26","ssp2",2080,15903.67,12071.63,-24.1
"2375","COG","rcp26","ssp2",2090,20060.47,13982.92,-30.3
"2376","COG","rcp26","ssp2",2100,24858.39,15723.84,-36.75
"2377","COL","rcp26","ssp2",2025,5134.7,5088.87,-0.89
"2378","COL","rcp26","ssp2",2030,5774.22,5684.09,-1.56
"2379","COL","rcp26","ssp2",2035,6503.04,6346.27,-2.41
"2380","COL","rcp26","ssp2",2040,7321.13,7069.18,-3.44
"2381","COL","rcp26","ssp2",2045,8230.46,7847.94,-4.65
"2382","COL","rcp26","ssp2",2050,9242.36,8685.8,-6.02
"2383","COL","rcp26","ssp2",2055,10359.72,9576.85,-7.56
"2384","COL","rcp26","ssp2",2060,11592.31,10520.4,-9.25
"2385","COL","rcp26","ssp2",2070,14406.39,12525.15,-13.06
"2386","COL","rcp26","ssp2",2080,17689.3,14614.3,-17.38
"2387","COL","rcp26","ssp2",2090,21398.17,16660.86,-22.14
"2388","COL","rcp26","ssp2",2100,25530.09,18577.6,-27.23
"2389","COM","rcp26","ssp2",2025,1049.9,1038.95,-1.04
"2390","COM","rcp26","ssp2",2030,1339.17,1314.87,-1.81
"2391","COM","rcp26","ssp2",2035,1706.36,1658.69,-2.79
"2392","COM","rcp26","ssp2",2040,2177.03,2090.52,-3.97
"2393","COM","rcp26","ssp2",2045,2782.26,2633.43,-5.35
"2394","COM","rcp26","ssp2",2050,3556.36,3310.55,-6.91
"2395","COM","rcp26","ssp2",2055,4525.96,4134.28,-8.65
"2396","COM","rcp26","ssp2",2060,5703.92,5101.14,-10.57
"2397","COM","rcp26","ssp2",2070,8724.66,7427.24,-14.87
"2398","COM","rcp26","ssp2",2080,12848.92,10315.77,-19.71
"2399","COM","rcp26","ssp2",2090,18339.7,13755.1,-25
"2400","COM","rcp26","ssp2",2100,25291.44,17551.5,-30.6
"2401","CPV","rcp26","ssp2",2025,3721.26,3692.31,-0.78
"2402","CPV","rcp26","ssp2",2030,4366.65,4307.15,-1.36
"2403","CPV","rcp26","ssp2",2035,5094.52,4987.21,-2.11
"2404","CPV","rcp26","ssp2",2040,5917.02,5739.1,-3.01
"2405","CPV","rcp26","ssp2",2045,6826.41,6549.15,-4.06
"2406","CPV","rcp26","ssp2",2050,7823.89,7411.8,-5.27
"2407","CPV","rcp26","ssp2",2055,8945.41,8353.5,-6.62
"2408","CPV","rcp26","ssp2",2060,10215.86,9387.84,-8.11
"2409","CPV","rcp26","ssp2",2070,13321.21,11792.45,-11.48
"2410","CPV","rcp26","ssp2",2080,17208.28,14573.66,-15.31
"2411","CPV","rcp26","ssp2",2090,21901.35,17617.87,-19.56
"2412","CPV","rcp26","ssp2",2100,27478.27,20843.76,-24.14
"2413","CRI","rcp26","ssp2",2025,7198.9,7130.21,-0.95
"2414","CRI","rcp26","ssp2",2030,8033.62,7899.49,-1.67
"2415","CRI","rcp26","ssp2",2035,8919.53,8689.46,-2.58
"2416","CRI","rcp26","ssp2",2040,9864.5,9501.57,-3.68
"2417","CRI","rcp26","ssp2",2045,10853.03,10314.31,-4.96
"2418","CRI","rcp26","ssp2",2050,11891.03,11126.66,-6.43
"2419","CRI","rcp26","ssp2",2055,13020.39,11970.44,-8.06
"2420","CRI","rcp26","ssp2",2060,14269.05,12861.98,-9.86
"2421","CRI","rcp26","ssp2",2070,17147.69,14767.09,-13.88
"2422","CRI","rcp26","ssp2",2080,20482.18,16704.98,-18.44
"2423","CRI","rcp26","ssp2",2090,24168.2,18510.37,-23.41
"2424","CRI","rcp26","ssp2",2100,28213.31,20108.63,-28.73
"2425","CUB","rcp26","ssp2",2025,5692.26,5624.44,-1.19
"2426","CUB","rcp26","ssp2",2030,6369.46,6236.95,-2.08
"2427","CUB","rcp26","ssp2",2035,7167.02,6937.33,-3.2
"2428","CUB","rcp26","ssp2",2040,8162.99,7791.12,-4.56
"2429","CUB","rcp26","ssp2",2045,9343.31,8771.06,-6.12
"2430","CUB","rcp26","ssp2",2050,10658.43,9815.97,-7.9
"2431","CUB","rcp26","ssp2",2055,12128.37,10929.89,-9.88
"2432","CUB","rcp26","ssp2",2060,13783.15,12123.2,-12.04
"2433","CUB","rcp26","ssp2",2070,17664.95,14685.74,-16.87
"2434","CUB","rcp26","ssp2",2080,22349.7,17376.63,-22.25
"2435","CUB","rcp26","ssp2",2090,27858.47,20040.25,-28.06
"2436","CUB","rcp26","ssp2",2100,34426.97,22666.78,-34.16
"2437","CYP","rcp26","ssp2",2025,18082.86,17924.94,-0.87
"2438","CYP","rcp26","ssp2",2030,19152.3,18860.1,-1.53
"2439","CYP","rcp26","ssp2",2035,20396.73,19915.73,-2.36
"2440","CYP","rcp26","ssp2",2040,21746.7,21014.68,-3.37
"2441","CYP","rcp26","ssp2",2045,23121.99,22070.67,-4.55
"2442","CYP","rcp26","ssp2",2050,24622.41,23170.96,-5.89
"2443","CYP","rcp26","ssp2",2055,26384.5,24431.32,-7.4
"2444","CYP","rcp26","ssp2",2060,28504.04,25920.05,-9.07
"2445","CYP","rcp26","ssp2",2070,33678.4,29363.66,-12.81
"2446","CYP","rcp26","ssp2",2080,39527.51,32769.72,-17.1
"2447","CYP","rcp26","ssp2",2090,45977.8,35942.87,-21.83
"2448","CYP","rcp26","ssp2",2100,53345.44,39007.84,-26.88
"2449","CZE","rcp26","ssp2",2025,18912.54,19075.88,0.86
"2450","CZE","rcp26","ssp2",2030,21492.95,21817.23,1.51
"2451","CZE","rcp26","ssp2",2035,24148.34,24711.49,2.33
"2452","CZE","rcp26","ssp2",2040,26646.74,27536.08,3.34
"2453","CZE","rcp26","ssp2",2045,29075.37,30392.41,4.53
"2454","CZE","rcp26","ssp2",2050,31557.34,33422.13,5.91
"2455","CZE","rcp26","ssp2",2055,34191.94,36749.12,7.48
"2456","CZE","rcp26","ssp2",2060,37224.72,40662.92,9.24
"2457","CZE","rcp26","ssp2",2070,44110.72,50004.69,13.36
"2458","CZE","rcp26","ssp2",2080,50996.83,60359.8,18.36
"2459","CZE","rcp26","ssp2",2090,58105.94,72246.14,24.34
"2460","CZE","rcp26","ssp2",2100,66112.06,86854.43,31.37
"2461","DEU","rcp26","ssp2",2025,41112.91,41364.05,0.61
"2462","DEU","rcp26","ssp2",2030,43340.27,43801.37,1.06
"2463","DEU","rcp26","ssp2",2035,46219.2,46976.3,1.64
"2464","DEU","rcp26","ssp2",2040,49550.32,50706.95,2.33
"2465","DEU","rcp26","ssp2",2045,52986.49,54657.33,3.15
"2466","DEU","rcp26","ssp2",2050,56536.4,58853.87,4.1
"2467","DEU","rcp26","ssp2",2055,60438.55,63563.07,5.17
"2468","DEU","rcp26","ssp2",2060,64703.8,68823.33,6.37
"2469","DEU","rcp26","ssp2",2070,73993.4,80760.75,9.15
"2470","DEU","rcp26","ssp2",2080,84029.95,94505.11,12.47
"2471","DEU","rcp26","ssp2",2090,94824.7,110321.89,16.34
"2472","DEU","rcp26","ssp2",2100,107123.59,129353.61,20.75
"2473","DJI","rcp26","ssp2",2025,1835.63,1801.69,-1.85
"2474","DJI","rcp26","ssp2",2030,2341.8,2266.48,-3.22
"2475","DJI","rcp26","ssp2",2035,2952.65,2806.69,-4.94
"2476","DJI","rcp26","ssp2",2040,3668.87,3411.52,-7.01
"2477","DJI","rcp26","ssp2",2045,4492.69,4069.96,-9.41
"2478","DJI","rcp26","ssp2",2050,5429.77,4772.56,-12.1
"2479","DJI","rcp26","ssp2",2055,6485.2,5507.92,-15.07
"2480","DJI","rcp26","ssp2",2060,7673.1,6270.88,-18.27
"2481","DJI","rcp26","ssp2",2070,10442.54,7803.51,-25.27
"2482","DJI","rcp26","ssp2",2080,13715.44,9214.12,-32.82
"2483","DJI","rcp26","ssp2",2090,17520.09,10401.6,-40.63
"2484","DJI","rcp26","ssp2",2100,21890.42,11288.35,-48.43
"2485","DNK","rcp26","ssp2",2025,54940.6,55330.96,0.71
"2486","DNK","rcp26","ssp2",2030,57625.43,58340.23,1.24
"2487","DNK","rcp26","ssp2",2035,60998.43,62166.64,1.92
"2488","DNK","rcp26","ssp2",2040,65215.59,66999.64,2.74
"2489","DNK","rcp26","ssp2",2045,70118.08,72714.46,3.7
"2490","DNK","rcp26","ssp2",2050,75348.24,78979.93,4.82
"2491","DNK","rcp26","ssp2",2055,80777.15,85696.08,6.09
"2492","DNK","rcp26","ssp2",2060,86560.52,93068.59,7.52
"2493","DNK","rcp26","ssp2",2070,99480.5,110294.21,10.87
"2494","DNK","rcp26","ssp2",2080,114415.75,131476.63,14.91
"2495","DNK","rcp26","ssp2",2090,130890.31,156668.96,19.69
"2496","DNK","rcp26","ssp2",2100,149192.8,186909.4,25.28
"2497","DOM","rcp26","ssp2",2025,6012.32,5929.85,-1.37
"2498","DOM","rcp26","ssp2",2030,6771.91,6609.64,-2.4
"2499","DOM","rcp26","ssp2",2035,7593.27,7312.74,-3.69
"2500","DOM","rcp26","ssp2",2040,8489.81,8043.51,-5.26
"2501","DOM","rcp26","ssp2",2045,9454.12,8785.49,-7.07
"2502","DOM","rcp26","ssp2",2050,10497.19,9539.16,-9.13
"2503","DOM","rcp26","ssp2",2055,11622.97,10297.51,-11.4
"2504","DOM","rcp26","ssp2",2060,12833.57,11051.88,-13.88
"2505","DOM","rcp26","ssp2",2070,15492.11,12490.58,-19.37
"2506","DOM","rcp26","ssp2",2080,18513.56,13804.12,-25.44
"2507","DOM","rcp26","ssp2",2090,21867.23,14892.21,-31.9
"2508","DOM","rcp26","ssp2",2100,25536.27,15686.05,-38.57
"2509","DZA","rcp26","ssp2",2025,4297.24,4267.68,-0.69
"2510","DZA","rcp26","ssp2",2030,4734.87,4677.57,-1.21
"2511","DZA","rcp26","ssp2",2035,5082.27,4986.71,-1.88
"2512","DZA","rcp26","ssp2",2040,5457.69,5310.65,-2.69
"2513","DZA","rcp26","ssp2",2045,5961.77,5744.31,-3.65
"2514","DZA","rcp26","ssp2",2050,6621.01,6307.18,-4.74
"2515","DZA","rcp26","ssp2",2055,7442.15,6998.12,-5.97
"2516","DZA","rcp26","ssp2",2060,8433.59,7815.91,-7.32
"2517","DZA","rcp26","ssp2",2070,10786.42,9662.51,-10.42
"2518","DZA","rcp26","ssp2",2080,13476.64,11590.6,-13.99
"2519","DZA","rcp26","ssp2",2090,16557.57,13577.77,-18
"2520","DZA","rcp26","ssp2",2100,20115.61,15614.56,-22.38
"2521","ECU","rcp26","ssp2",2025,4344.43,4313.88,-0.7
"2522","ECU","rcp26","ssp2",2030,4940.69,4879.91,-1.23
"2523","ECU","rcp26","ssp2",2035,5626.25,5519.18,-1.9
"2524","ECU","rcp26","ssp2",2040,6427.99,6253.18,-2.72
"2525","ECU","rcp26","ssp2",2045,7349.42,7079.15,-3.68
"2526","ECU","rcp26","ssp2",2050,8402.93,8001.98,-4.77
"2527","ECU","rcp26","ssp2",2055,9599.51,9023.79,-6
"2528","ECU","rcp26","ssp2",2060,10931.4,10127.8,-7.35
"2529","ECU","rcp26","ssp2",2070,13985.45,12525.48,-10.44
"2530","ECU","rcp26","ssp2",2080,17577.91,15120.47,-13.98
"2531","ECU","rcp26","ssp2",2090,21732.42,17836.36,-17.93
"2532","ECU","rcp26","ssp2",2100,26467.28,20588.24,-22.21
"2533","EGY","rcp26","ssp2",2025,2360.29,2332.74,-1.17
"2534","EGY","rcp26","ssp2",2030,2866.05,2807.58,-2.04
"2535","EGY","rcp26","ssp2",2035,3440.27,3331.87,-3.15
"2536","EGY","rcp26","ssp2",2040,4072.58,3889.63,-4.49
"2537","EGY","rcp26","ssp2",2045,4752.16,4464.14,-6.06
"2538","EGY","rcp26","ssp2",2050,5487.43,5056.91,-7.85
"2539","EGY","rcp26","ssp2",2055,6290.35,5671.87,-9.83
"2540","EGY","rcp26","ssp2",2060,7157.39,6297.8,-12.01
"2541","EGY","rcp26","ssp2",2070,9043.75,7517.12,-16.88
"2542","EGY","rcp26","ssp2",2080,11124.2,8640.01,-22.33
"2543","EGY","rcp26","ssp2",2090,13417.42,9630.36,-28.22
"2544","EGY","rcp26","ssp2",2100,15924.49,10444.84,-34.41
"2545","ERI","rcp26","ssp2",2025,263.35,259.64,-1.41
"2546","ERI","rcp26","ssp2",2030,301.25,293.88,-2.45
"2547","ERI","rcp26","ssp2",2035,353.1,339.84,-3.76
"2548","ERI","rcp26","ssp2",2040,426.63,403.93,-5.32
"2549","ERI","rcp26","ssp2",2045,530.02,492.22,-7.13
"2550","ERI","rcp26","ssp2",2050,672.75,611.03,-9.17
"2551","ERI","rcp26","ssp2",2055,865.37,766.43,-11.43
"2552","ERI","rcp26","ssp2",2060,1119.01,963.6,-13.89
"2553","ERI","rcp26","ssp2",2070,1854.27,1495.77,-19.33
"2554","ERI","rcp26","ssp2",2080,3004.31,2242.55,-25.36
"2555","ERI","rcp26","ssp2",2090,4741.5,3234.23,-31.79
"2556","ERI","rcp26","ssp2",2100,7246.14,4458.14,-38.48
"2557","ESP","rcp26","ssp2",2025,28813.1,28734.62,-0.27
"2558","ESP","rcp26","ssp2",2030,30315.85,30168.86,-0.48
"2559","ESP","rcp26","ssp2",2035,31843.97,31602.13,-0.76
"2560","ESP","rcp26","ssp2",2040,33374.66,33008.56,-1.1
"2561","ESP","rcp26","ssp2",2045,35115.65,34590.24,-1.5
"2562","ESP","rcp26","ssp2",2050,37337.85,36609.05,-1.95
"2563","ESP","rcp26","ssp2",2055,40148.2,39152.05,-2.48
"2564","ESP","rcp26","ssp2",2060,43485.02,42147.18,-3.08
"2565","ESP","rcp26","ssp2",2070,50753.19,48473.29,-4.49
"2566","ESP","rcp26","ssp2",2080,58643.99,55030.5,-6.16
"2567","ESP","rcp26","ssp2",2090,68057.39,62545.6,-8.1
"2568","ESP","rcp26","ssp2",2100,79026.97,70854.51,-10.34
"2569","EST","rcp26","ssp2",2025,15856.63,16080.42,1.41
"2570","EST","rcp26","ssp2",2030,18167.41,18617.29,2.48
"2571","EST","rcp26","ssp2",2035,20619.59,21413.51,3.85
"2572","EST","rcp26","ssp2",2040,23077.14,24356.85,5.55
"2573","EST","rcp26","ssp2",2045,25423.31,27349.22,7.58
"2574","EST","rcp26","ssp2",2050,27604.37,30350.22,9.95
"2575","EST","rcp26","ssp2",2055,29927.19,33720.48,12.68
"2576","EST","rcp26","ssp2",2060,32614.07,37758.83,15.77
"2577","EST","rcp26","ssp2",2070,38327.22,47216.06,23.19
"2578","EST","rcp26","ssp2",2080,43963.25,58238.17,32.47
"2579","EST","rcp26","ssp2",2090,50119.56,72135.27,43.93
"2580","EST","rcp26","ssp2",2100,57275.72,90396.03,57.83
"2581","ETH","rcp26","ssp2",2025,332.36,329.6,-0.83
"2582","ETH","rcp26","ssp2",2030,412.97,406.98,-1.45
"2583","ETH","rcp26","ssp2",2035,518.14,506.52,-2.24
"2584","ETH","rcp26","ssp2",2040,656.9,635.88,-3.2
"2585","ETH","rcp26","ssp2",2045,835.06,798.96,-4.32
"2586","ETH","rcp26","ssp2",2050,1058.44,999.14,-5.6
"2587","ETH","rcp26","ssp2",2055,1333.99,1240.13,-7.04
"2588","ETH","rcp26","ssp2",2060,1671.1,1526.96,-8.63
"2589","ETH","rcp26","ssp2",2070,2572.35,2258.1,-12.22
"2590","ETH","rcp26","ssp2",2080,3828.15,3203.08,-16.33
"2591","ETH","rcp26","ssp2",2090,5481.59,4336.54,-20.89
"2592","ETH","rcp26","ssp2",2100,7623.78,5655.16,-25.82
"2593","FIN","rcp26","ssp2",2025,44861.77,45700.52,1.87
"2594","FIN","rcp26","ssp2",2030,47779.04,49347.57,3.28
"2595","FIN","rcp26","ssp2",2035,51168.04,53778.65,5.1
"2596","FIN","rcp26","ssp2",2040,54785.54,58810.03,7.35
"2597","FIN","rcp26","ssp2",2045,58464.05,64335.72,10.04
"2598","FIN","rcp26","ssp2",2050,62251.11,70479.75,13.22
"2599","FIN","rcp26","ssp2",2055,66206.94,77398.05,16.9
"2600","FIN","rcp26","ssp2",2060,70526.18,85428.85,21.13
"2601","FIN","rcp26","ssp2",2070,80239.66,105389.2,31.34
"2602","FIN","rcp26","ssp2",2080,90890.71,131176.28,44.32
"2603","FIN","rcp26","ssp2",2090,102611.42,164965.24,60.77
"2604","FIN","rcp26","ssp2",2100,116232.12,210849.99,81.4
"2605","FJI","rcp26","ssp2",2025,4833.16,4794.4,-0.8
"2606","FJI","rcp26","ssp2",2030,5594.15,5515.97,-1.4
"2607","FJI","rcp26","ssp2",2035,6523.58,6383.11,-2.15
"2608","FJI","rcp26","ssp2",2040,7653.06,7418.44,-3.07
"2609","FJI","rcp26","ssp2",2045,8995.42,8623.77,-4.13
"2610","FJI","rcp26","ssp2",2050,10597.21,10030.73,-5.35
"2611","FJI","rcp26","ssp2",2055,12483.25,11646.51,-6.7
"2612","FJI","rcp26","ssp2",2060,14664.88,13462.62,-8.2
"2613","FJI","rcp26","ssp2",2070,19956.36,17644.82,-11.58
"2614","FJI","rcp26","ssp2",2080,26614.14,22505.2,-15.44
"2615","FJI","rcp26","ssp2",2090,35010.49,28117.51,-19.69
"2616","FJI","rcp26","ssp2",2100,45393.33,34379.45,-24.26
"2617","FRA","rcp26","ssp2",2025,39773.58,39873.87,0.25
"2618","FRA","rcp26","ssp2",2030,42447.49,42632.6,0.44
"2619","FRA","rcp26","ssp2",2035,45397.37,45699.7,0.67
"2620","FRA","rcp26","ssp2",2040,48570.95,49029.29,0.94
"2621","FRA","rcp26","ssp2",2045,51841.91,52497.12,1.26
"2622","FRA","rcp26","ssp2",2050,55208.74,56106.9,1.63
"2623","FRA","rcp26","ssp2",2055,58804.1,59995.37,2.03
"2624","FRA","rcp26","ssp2",2060,62643.49,64193.96,2.48
"2625","FRA","rcp26","ssp2",2070,70668.5,73129.73,3.48
"2626","FRA","rcp26","ssp2",2080,79249.48,82892.22,4.6
"2627","FRA","rcp26","ssp2",2090,89028.03,94219.07,5.83
"2628","FRA","rcp26","ssp2",2100,100192.23,107375.61,7.17
"2629","GAB","rcp26","ssp2",2025,8183.4,8069.77,-1.39
"2630","GAB","rcp26","ssp2",2030,9062.1,8842.9,-2.42
"2631","GAB","rcp26","ssp2",2035,10065.17,9690.57,-3.72
"2632","GAB","rcp26","ssp2",2040,11222.57,10629.27,-5.29
"2633","GAB","rcp26","ssp2",2045,12525.56,11636.06,-7.1
"2634","GAB","rcp26","ssp2",2050,13964.12,12685.92,-9.15
"2635","GAB","rcp26","ssp2",2055,15528.17,13753.81,-11.43
"2636","GAB","rcp26","ssp2",2060,17236.32,14839.91,-13.9
"2637","GAB","rcp26","ssp2",2070,21141.94,17042.9,-19.39
"2638","GAB","rcp26","ssp2",2080,25655.9,19127.04,-25.45
"2639","GAB","rcp26","ssp2",2090,30698.78,20901.45,-31.91
"2640","GAB","rcp26","ssp2",2100,36226.98,22242.34,-38.6
"2641","GBR","rcp26","ssp2",2025,46530.62,46731.67,0.43
"2642","GBR","rcp26","ssp2",2030,49493.34,49866.26,0.75
"2643","GBR","rcp26","ssp2",2035,52701.39,53313,1.16
"2644","GBR","rcp26","ssp2",2040,56214.44,57143.27,1.65
"2645","GBR","rcp26","ssp2",2045,59800.23,61135.05,2.23
"2646","GBR","rcp26","ssp2",2050,63395.77,65231.37,2.9
"2647","GBR","rcp26","ssp2",2055,67281.93,69733,3.64
"2648","GBR","rcp26","ssp2",2060,71668.48,74875.4,4.47
"2649","GBR","rcp26","ssp2",2070,81503.85,86715.89,6.39
"2650","GBR","rcp26","ssp2",2080,91810.65,99763.64,8.66
"2651","GBR","rcp26","ssp2",2090,103166.65,114813.66,11.29
"2652","GBR","rcp26","ssp2",2100,116202.56,132805.81,14.29
"2653","GEO","rcp26","ssp2",2025,3023.21,3029.09,0.19
"2654","GEO","rcp26","ssp2",2030,3610.02,3622.16,0.34
"2655","GEO","rcp26","ssp2",2035,4269.99,4291.95,0.51
"2656","GEO","rcp26","ssp2",2040,5001.87,5038.3,0.73
"2657","GEO","rcp26","ssp2",2045,5786.72,5843.13,0.97
"2658","GEO","rcp26","ssp2",2050,6614.99,6697.67,1.25
"2659","GEO","rcp26","ssp2",2055,7501.94,7618.99,1.56
"2660","GEO","rcp26","ssp2",2060,8494.8,8655.98,1.9
"2661","GEO","rcp26","ssp2",2070,10708.27,10990.54,2.64
"2662","GEO","rcp26","ssp2",2080,12966.89,13415.76,3.46
"2663","GEO","rcp26","ssp2",2090,15451.15,16127.29,4.38
"2664","GEO","rcp26","ssp2",2100,18212.78,19188.43,5.36
"2665","GHA","rcp26","ssp2",2025,1082.14,1065.43,-1.54
"2666","GHA","rcp26","ssp2",2030,1327.43,1291.66,-2.69
"2667","GHA","rcp26","ssp2",2035,1617.9,1550.74,-4.15
"2668","GHA","rcp26","ssp2",2040,1969.18,1853.04,-5.9
"2669","GHA","rcp26","ssp2",2045,2393.02,2203.48,-7.92
"2670","GHA","rcp26","ssp2",2050,2905.85,2609.46,-10.2
"2671","GHA","rcp26","ssp2",2055,3522.34,3074.41,-12.72
"2672","GHA","rcp26","ssp2",2060,4250.56,3593.82,-15.45
"2673","GHA","rcp26","ssp2",2070,6049.95,4750.48,-21.48
"2674","GHA","rcp26","ssp2",2080,8319.87,5982.68,-28.09
"2675","GHA","rcp26","ssp2",2090,11089.45,7199.77,-35.08
"2676","GHA","rcp26","ssp2",2100,14358.56,8297.01,-42.22
"2677","GIN","rcp26","ssp2",2025,1109.7,1093.97,-1.42
"2678","GIN","rcp26","ssp2",2030,1533.48,1495.24,-2.49
"2679","GIN","rcp26","ssp2",2035,2045.21,1966.19,-3.86
"2680","GIN","rcp26","ssp2",2040,2670.51,2523.22,-5.52
"2681","GIN","rcp26","ssp2",2045,3425.33,3170.57,-7.44
"2682","GIN","rcp26","ssp2",2050,4325.12,3909.3,-9.61
"2683","GIN","rcp26","ssp2",2055,5376.02,4729.23,-12.03
"2684","GIN","rcp26","ssp2",2060,6576.34,5611.7,-14.67
"2685","GIN","rcp26","ssp2",2070,9414.69,7483.1,-20.52
"2686","GIN","rcp26","ssp2",2080,12851.02,9385.37,-26.97
"2687","GIN","rcp26","ssp2",2090,16940.16,11212,-33.81
"2688","GIN","rcp26","ssp2",2100,21720.8,12851.87,-40.83
"2689","GMB","rcp26","ssp2",2025,762.32,751.37,-1.44
"2690","GMB","rcp26","ssp2",2030,939.13,915.66,-2.5
"2691","GMB","rcp26","ssp2",2035,1154.13,1109.75,-3.85
"2692","GMB","rcp26","ssp2",2040,1418,1340.56,-5.46
"2693","GMB","rcp26","ssp2",2045,1740.99,1613.29,-7.33
"2694","GMB","rcp26","ssp2",2050,2133.73,1932.06,-9.45
"2695","GMB","rcp26","ssp2",2055,2603.23,2296.17,-11.8
"2696","GMB","rcp26","ssp2",2060,3154.09,2701.53,-14.35
"2697","GMB","rcp26","ssp2",2070,4512.73,3610.01,-20
"2698","GMB","rcp26","ssp2",2080,6246.35,4606.99,-26.25
"2699","GMB","rcp26","ssp2",2090,8395.36,5634.24,-32.89
"2700","GMB","rcp26","ssp2",2100,11011.56,6635.64,-39.74
"2701","GNB","rcp26","ssp2",2025,712.96,703.02,-1.39
"2702","GNB","rcp26","ssp2",2030,924.9,902.53,-2.42
"2703","GNB","rcp26","ssp2",2035,1210.6,1165.66,-3.71
"2704","GNB","rcp26","ssp2",2040,1590.07,1506.33,-5.27
"2705","GNB","rcp26","ssp2",2045,2083.64,1936.34,-7.07
"2706","GNB","rcp26","ssp2",2050,2712.38,2465.32,-9.11
"2707","GNB","rcp26","ssp2",2055,3497.48,3099.8,-11.37
"2708","GNB","rcp26","ssp2",2060,4459,3841.95,-13.84
"2709","GNB","rcp26","ssp2",2070,6975.94,5628.19,-19.32
"2710","GNB","rcp26","ssp2",2080,10408.43,7765.81,-25.39
"2711","GNB","rcp26","ssp2",2090,14907.4,10156.87,-31.87
"2712","GNB","rcp26","ssp2",2100,20605.94,12658.23,-38.57
"2713","GNQ","rcp26","ssp2",2025,11307.59,11170.38,-1.21
"2714","GNQ","rcp26","ssp2",2030,12070.87,11815.73,-2.11
"2715","GNQ","rcp26","ssp2",2035,12906.17,12486.16,-3.25
"2716","GNQ","rcp26","ssp2",2040,13834.84,13194.59,-4.63
"2717","GNQ","rcp26","ssp2",2045,14846.73,13922.54,-6.22
"2718","GNQ","rcp26","ssp2",2050,15918.96,14639.82,-8.04
"2719","GNQ","rcp26","ssp2",2055,17055.34,15341.82,-10.05
"2720","GNQ","rcp26","ssp2",2060,18267.79,16030.82,-12.25
"2721","GNQ","rcp26","ssp2",2070,20869.71,17292.54,-17.14
"2722","GNQ","rcp26","ssp2",2080,23604.03,18269.51,-22.6
"2723","GNQ","rcp26","ssp2",2090,26583.69,19013.59,-28.48
"2724","GNQ","rcp26","ssp2",2100,29838.76,19507.63,-34.62
"2725","GRC","rcp26","ssp2",2025,27200.63,27100.34,-0.37
"2726","GRC","rcp26","ssp2",2030,30003.73,29808.86,-0.65
"2727","GRC","rcp26","ssp2",2035,32931.16,32596.55,-1.02
"2728","GRC","rcp26","ssp2",2040,35980.61,35453.79,-1.46
"2729","GRC","rcp26","ssp2",2045,39254.55,38469.2,-2
"2730","GRC","rcp26","ssp2",2050,42919.48,41797.09,-2.62
"2731","GRC","rcp26","ssp2",2055,47047.94,45487.97,-3.32
"2732","GRC","rcp26","ssp2",2060,51598.84,49478.66,-4.11
"2733","GRC","rcp26","ssp2",2070,61374.44,57728.96,-5.94
"2734","GRC","rcp26","ssp2",2080,71638.38,65783.31,-8.17
"2735","GRC","rcp26","ssp2",2090,82782.8,73996.3,-10.61
"2736","GRC","rcp26","ssp2",2100,95126.72,82314.2,-13.47
"2737","GTM","rcp26","ssp2",2025,3127.77,3094.21,-1.07
"2738","GTM","rcp26","ssp2",2030,3680.24,3611.46,-1.87
"2739","GTM","rcp26","ssp2",2035,4341.78,4216.82,-2.88
"2740","GTM","rcp26","ssp2",2040,5136.77,4926.19,-4.1
"2741","GTM","rcp26","ssp2",2045,6083.38,5747.64,-5.52
"2742","GTM","rcp26","ssp2",2050,7196.58,6683.33,-7.13
"2743","GTM","rcp26","ssp2",2055,8487.32,7729.14,-8.93
"2744","GTM","rcp26","ssp2",2060,9962.11,8874.68,-10.92
"2745","GTM","rcp26","ssp2",2070,13505.67,11431.56,-15.36
"2746","GTM","rcp26","ssp2",2080,17988.12,14325.67,-20.36
"2747","GTM","rcp26","ssp2",2090,23520.26,17455.41,-25.79
"2748","GTM","rcp26","ssp2",2100,30210.29,20685.47,-31.53
"2749","GUY","rcp26","ssp2",2025,1919.45,1888.7,-1.6
