"","iso","rcp","ssp","year","GDPcapNoCC","GDPcapCC","pct.diff","growth.nocc","growth.cc"
"277","EGY","rcp26","ssp2",2025,2360.29,2316.64,-1.85,22.7419044498874,21.5031599926573
"278","EGY","rcp26","ssp2",2030,2866.05,2773.58,-3.23,21.4278753881938,19.724255818772
"279","EGY","rcp26","ssp2",2035,3440.27,3269.14,-4.97,20.0352401388671,17.8671608534818
"280","EGY","rcp26","ssp2",2040,4072.58,3784.47,-7.07,18.379662061408,15.7634729623081
"281","EGY","rcp26","ssp2",2045,4752.16,4300.29,-9.51,16.6867194751239,13.6299138320557
"282","EGY","rcp26","ssp2",2050,5487.43,4815.06,-12.25,15.4723325813946,11.9705880301096
"283","ERI","rcp26","ssp2",2025,263.35,257.48,-2.23,12.1497317093944,10.7965058737467
"284","ERI","rcp26","ssp2",2030,301.25,289.6,-3.87,14.3914942092273,12.4747553208016
"285","ERI","rcp26","ssp2",2035,353.1,332.18,-5.92,17.2116182572614,14.7030386740331
"286","ERI","rcp26","ssp2",2040,426.63,390.93,-8.37,20.8241291418861,17.6861942320429
"287","ERI","rcp26","ssp2",2045,530.02,470.9,-11.15,24.2341138691606,20.4563476837285
"288","ERI","rcp26","ssp2",2050,672.75,576.81,-14.26,26.9291724840572,22.4909747292419
"289","ESP","rcp26","ssp2",2025,28813.1,28685.03,-0.44,4.7652325930623,4.50726977821237
"290","ESP","rcp26","ssp2",2030,30315.85,30076.82,-0.79,5.21550961194734,4.85197331151475
"291","ESP","rcp26","ssp2",2035,31843.97,31452.21,-1.23,5.04066354728633,4.57292360030083
"292","ESP","rcp26","ssp2",2040,33374.66,32778.87,-1.79,4.80684412150873,4.21801838408177
"293","ESP","rcp26","ssp2",2045,35115.65,34253.53,-2.46,5.21650258010118,4.4988128022717
"294","ESP","rcp26","ssp2",2050,37337.85,36128.18,-3.24,6.32823256866952,5.47286659214394
"295","EST","rcp26","ssp2",2025,15856.63,16210.02,2.23,15.2357129308722,16.6159125489646
"296","EST","rcp26","ssp2",2030,18167.41,18879.26,3.92,14.5729578100769,16.4666052231891
"297","EST","rcp26","ssp2",2035,20619.59,21877.36,6.1,13.497686241462,15.8803893796685
"298","EST","rcp26","ssp2",2040,23077.14,25106.23,8.79,11.91852020336,14.758956290887
"299","EST","rcp26","ssp2",2045,25423.31,28479.76,12.02,10.1666411002403,13.437023400168
"300","EST","rcp26","ssp2",2050,27604.37,31976.34,15.84,8.57897732435311,12.2774208771422
"301","ETH","rcp26","ssp2",2025,332.36,327.98,-1.32,23.747114453794,22.8573569074019
"302","ETH","rcp26","ssp2",2030,412.97,403.44,-2.31,24.2538211577807,23.007500457345
"303","ETH","rcp26","ssp2",2035,518.14,499.68,-3.56,25.4667409254909,23.8548483045806
"304","ETH","rcp26","ssp2",2040,656.9,623.58,-5.07,26.7804068398502,24.7958693563881
"305","ETH","rcp26","ssp2",2045,835.06,777.96,-6.84,27.1213274471,24.7570480130857
"306","ETH","rcp26","ssp2",2050,1058.44,964.89,-8.84,26.7501736402175,24.0282276723739
"307","FIN","rcp26","ssp2",2025,44861.77,46187.94,2.96,6.017846972608,7.6963540861502
"308","FIN","rcp26","ssp2",2030,47779.04,50261.4,5.2,6.50279737067888,8.81931517188253
"309","FIN","rcp26","ssp2",2035,51168.04,55314.61,8.1,7.093068424983,10.0538584281377
"310","FIN","rcp26","ssp2",2040,54785.54,61207.86,11.72,7.06984281594527,10.6540568576729
"311","FIN","rcp26","ssp2",2045,58464.05,67868.45,16.09,6.71438120350735,10.8819194136178
"312","FIN","rcp26","ssp2",2050,62251.11,75485.38,21.26,6.47758750890504,11.2230793542508
"313","FJI","rcp26","ssp2",2025,4833.16,4771.81,-1.27,14.4669281342958,13.6789418765872
"314","FJI","rcp26","ssp2",2030,5594.15,5470.56,-2.21,15.7451853445779,14.6432904914487
"315","FJI","rcp26","ssp2",2035,6523.58,6301.9,-3.4,16.6143203167595,15.196616068556
"316","FJI","rcp26","ssp2",2040,7653.06,7283.59,-4.83,17.3138062229635,15.5776829210238
"317","FJI","rcp26","ssp2",2045,8995.42,8411.63,-6.49,17.5401734730944,15.4874176058784
"318","FJI","rcp26","ssp2",2050,10597.21,9709.54,-8.38,17.8067283128525,15.4299463956451
"319","FRA","rcp26","ssp2",2025,39773.58,39928.78,0.39,6.35881276062516,6.57920480888962
"320","FRA","rcp26","ssp2",2030,42447.49,42732.06,0.67,6.72282957681958,7.02070035698561
"321","FRA","rcp26","ssp2",2035,45397.37,45859.69,1.02,6.94948040508403,7.31916504844373
"322","FRA","rcp26","ssp2",2040,48570.95,49264.21,1.43,6.99066928326463,7.42377456105786
"323","FRA","rcp26","ssp2",2045,51841.91,52831.73,1.91,6.73439576537005,7.24160602595678
"324","FRA","rcp26","ssp2",2050,55208.74,56549.18,2.43,6.49441735460749,7.03639649884643
"325","GAB","rcp26","ssp2",2025,8183.4,8003.74,-2.2,10.535849117769,9.21418902691964
"326","GAB","rcp26","ssp2",2030,9062.1,8716.31,-3.82,10.7375907324584,8.90296286486067
"327","GAB","rcp26","ssp2",2035,10065.17,9476.06,-5.85,11.068847176703,8.71641784195376
"328","GAB","rcp26","ssp2",2040,11222.57,10293.22,-8.28,11.4990606219269,8.62341521687283
"329","GAB","rcp26","ssp2",2045,12525.56,11138.81,-11.07,11.6104421714456,8.21501920681769
"330","GAB","rcp26","ssp2",2050,13964.12,11982.52,-14.19,11.48499548124,7.57450751022776
"331","GBR","rcp26","ssp2",2025,46530.62,46845.63,0.68,6.88612678827434,7.27433648583663
"332","GBR","rcp26","ssp2",2030,49493.34,50075.29,1.18,6.36724806159899,6.89426100150644
"333","GBR","rcp26","ssp2",2035,52701.39,53653.51,1.81,6.48178118510491,7.1456800350033
"334","GBR","rcp26","ssp2",2040,56214.44,57657.02,2.57,6.66595321299875,7.46178581792691
"335","GBR","rcp26","ssp2",2045,59800.23,61866.71,3.46,6.37877029460758,7.30126184114268
"336","GBR","rcp26","ssp2",2050,63395.77,66231.82,4.47,6.01258557032305,7.0556685493701
"337","GEO","rcp26","ssp2",2025,3023.21,3032.26,0.3,21.8530207212327,22.0470919702153
"338","GEO","rcp26","ssp2",2030,3610.02,3628.63,0.52,19.4101633693987,19.6675087228668
"339","GEO","rcp26","ssp2",2035,4269.99,4303.24,0.78,18.2816161683315,18.5913140772137
"340","GEO","rcp26","ssp2",2040,5001.87,5056.53,1.09,17.1400869791264,17.505182141828
"341","GEO","rcp26","ssp2",2045,5786.72,5870.22,1.44,15.6911315168127,16.0918653701254
"342","GEO","rcp26","ssp2",2050,6614.99,6735.91,1.83,14.3132897392651,14.7471474663641
"343","GHA","rcp26","ssp2",2025,1082.14,1055.75,-2.44,24.5112816559469,22.8501943261421
"344","GHA","rcp26","ssp2",2030,1327.43,1271.07,-4.25,22.6671225534589,20.3949798721288
"345","GHA","rcp26","ssp2",2035,1617.9,1512.48,-6.52,21.8821331444973,18.9926597276311
"346","GHA","rcp26","ssp2",2040,1969.18,1787.71,-9.22,21.7120959268187,18.1972654183857
"347","GHA","rcp26","ssp2",2045,2393.02,2098.52,-12.31,21.5236799073726,17.3859294852073
"348","GHA","rcp26","ssp2",2050,2905.85,2448.27,-15.75,21.4302429565988,16.6665078245621
"349","GIN","rcp26","ssp2",2025,1109.7,1084.82,-2.24,46.661556354409,44.8531866312374
"350","GIN","rcp26","ssp2",2030,1533.48,1473.15,-3.93,38.1886996485537,35.7967220368356
"351","GIN","rcp26","ssp2",2035,2045.21,1920.96,-6.08,33.3705036909513,30.3981264637002
"352","GIN","rcp26","ssp2",2040,2670.51,2439.77,-8.64,30.5738774991321,27.0078502415459
"353","GIN","rcp26","ssp2",2045,3425.33,3028.1,-11.6,28.2650130499418,24.1141583018071
"354","GIN","rcp26","ssp2",2050,4325.12,3680.37,-14.91,26.2687098761287,21.5405699943859
"355","GMB","rcp26","ssp2",2025,762.32,745.01,-2.27,22.9389756160495,21.4201897063138
"356","GMB","rcp26","ssp2",2030,939.13,902.12,-3.94,23.1936719487879,21.0883075394961
"357","GMB","rcp26","ssp2",2035,1154.13,1084.39,-6.04,22.8935291173746,20.2046290959074
"358","GMB","rcp26","ssp2",2040,1418,1296.81,-8.55,22.8631090085172,19.5888932948478
"359","GMB","rcp26","ssp2",2045,1740.99,1542.14,-11.42,22.777856135402,18.9179602254764
"360","GMB","rcp26","ssp2",2050,2133.73,1821.52,-14.63,22.5584293993647,18.1163837265099
"361","GNB","rcp26","ssp2",2025,712.96,697.25,-2.2,26.5886614229151,25.0762386538944
"362","GNB","rcp26","ssp2",2030,924.9,889.63,-3.81,29.7267728904847,27.5912513445679
"363","GNB","rcp26","ssp2",2035,1210.6,1139.98,-5.83,30.8898259271273,28.1409125141913
"364","GNB","rcp26","ssp2",2040,1590.07,1459.03,-8.24,31.3456137452503,27.9873331111072
"365","GNB","rcp26","ssp2",2045,2083.64,1854.27,-11.01,31.0407717899212,27.0892305161649
"366","GNB","rcp26","ssp2",2050,2712.38,2329.85,-14.1,30.1750782284848,25.6478290648072
"367","GNQ","rcp26","ssp2",2025,11307.59,11090.59,-1.92,7.1533216080783,6.0367963484744
"368","GNQ","rcp26","ssp2",2030,12070.87,11667.98,-3.34,6.75015631093806,5.20612519261824
"369","GNQ","rcp26","ssp2",2035,12906.17,12244.51,-5.13,6.91996517235294,4.94112948428092
"370","GNQ","rcp26","ssp2",2040,13834.84,12829.53,-7.27,7.19555065522924,4.77781471042941
"371","GNQ","rcp26","ssp2",2045,14846.73,13401.61,-9.73,7.31407085300589,4.45908774522527
"372","GNQ","rcp26","ssp2",2050,15918.96,13928.57,-12.5,7.22199433814718,3.93206487877202
"373","GRC","rcp26","ssp2",2025,27200.63,27039.15,-0.59,10.4697740173799,10.1094124517136
"374","GRC","rcp26","ssp2",2030,30003.73,29687.84,-1.05,10.305276017504,9.7957591122502
"375","GRC","rcp26","ssp2",2035,32931.16,32388.67,-1.65,9.75688689372956,9.09742844208268
"376","GRC","rcp26","ssp2",2040,35980.61,35123.8,-2.38,9.26007465269974,8.44471230217235
"377","GRC","rcp26","ssp2",2045,39254.55,37973.6,-3.26,9.09917869652572,8.11358679869489
"378","GRC","rcp26","ssp2",2050,42919.48,41075.58,-4.3,9.33631897448831,8.16878041586788
"379","GTM","rcp26","ssp2",2025,3127.77,3074.67,-1.7,16.9762701722236,15.8988876282092
"380","GTM","rcp26","ssp2",2030,3680.24,3571.42,-2.96,17.6633831771518,16.1562053813905
"381","GTM","rcp26","ssp2",2035,4341.78,4144.47,-4.54,17.9754581222964,16.0454385090524
"382","GTM","rcp26","ssp2",2040,5136.77,4805.2,-6.45,18.3102322089097,15.9424486122472
"383","GTM","rcp26","ssp2",2045,6083.38,5556.16,-8.67,18.4281172799249,15.6280695912761
"384","GTM","rcp26","ssp2",2050,7196.58,6392.78,-11.17,18.2990377060121,15.0575217416345
"385","GUY","rcp26","ssp2",2025,1919.45,1870.84,-2.53,17.6854690374004,16.0541922036674
"386","GUY","rcp26","ssp2",2030,2215.63,2117.87,-4.41,15.4304618510511,13.2042291163328
"387","GUY","rcp26","ssp2",2035,2549.48,2376.83,-6.77,15.0679490709189,12.2273793953359
"388","GUY","rcp26","ssp2",2040,2964.59,2680.85,-9.57,16.2821438097181,12.7909863137035
"389","GUY","rcp26","ssp2",2045,3480.2,3036.01,-12.76,17.3922869604228,13.2480370031893
"390","GUY","rcp26","ssp2",2050,4088.53,3421.78,-16.31,17.479742543532,12.7064798864299
"391","HND","rcp26","ssp2",2025,2110.31,2068.94,-1.96,18.0335479252079,16.7764476127583
"392","HND","rcp26","ssp2",2030,2508.88,2423.41,-3.41,18.8867986220034,17.1329279727783
"393","HND","rcp26","ssp2",2035,2992.14,2835.7,-5.23,19.2619814419183,17.0128042716668
"394","HND","rcp26","ssp2",2040,3580.99,3315.83,-7.4,19.6798946573356,16.9316218217724
"395","HND","rcp26","ssp2",2045,4287.32,3862.27,-9.91,19.7244337459753,16.4797350889521
"396","HND","rcp26","ssp2",2050,5120.44,4468.61,-12.73,19.4321860742842,15.699057807973
"397","HRV","rcp26","ssp2",2025,12910.4,12942.98,0.25,9.21182970249792,9.35625624703753
"398","HRV","rcp26","ssp2",2030,14047.11,14106.84,0.43,8.80460713843104,8.99221044921649
"399","HRV","rcp26","ssp2",2035,15209.81,15306.12,0.63,8.27714739900235,8.5014078276921
"400","HRV","rcp26","ssp2",2040,16344.31,16486.84,0.87,7.45900178897698,7.7140385675795
"401","HRV","rcp26","ssp2",2045,17433.64,17629.75,1.12,6.66488826998509,6.93225627227534
"402","HRV","rcp26","ssp2",2050,18541.67,18801.31,1.4,6.35570081749995,6.64535798862719
"403","HTI","rcp26","ssp2",2025,955.27,935.31,-2.09,30.0748910675381,28.5949981438962
"404","HTI","rcp26","ssp2",2030,1244.49,1199.27,-3.63,30.276256974468,28.2216591290588
"405","HTI","rcp26","ssp2",2035,1618.39,1528.1,-5.58,30.0444358733296,27.4191800011674
"406","HTI","rcp26","ssp2",2040,2097.16,1931.43,-7.9,29.5831041961455,26.3942150382828
"407","HTI","rcp26","ssp2",2045,2696.79,2411.45,-10.58,28.5924774456885,24.8530881264141
"408","HTI","rcp26","ssp2",2050,3436.49,2969.71,-13.58,27.4289062181334,23.1503866968007
"409","HUN","rcp26","ssp2",2025,14142.79,14228.44,0.61,12.3932415238916,12.7556199742765
"410","HUN","rcp26","ssp2",2030,15934.1,16099.59,1.04,12.6658884138137,13.1507740834554
"411","HUN","rcp26","ssp2",2035,17842.64,18125.57,1.59,11.9777081855894,12.5840471713876
"412","HUN","rcp26","ssp2",2040,19831.39,20277.08,2.25,11.1460523778992,11.8700267081256
"413","HUN","rcp26","ssp2",2045,21960.36,22619.55,3,10.735354405314,11.5523043751862
"414","HUN","rcp26","ssp2",2050,24235.32,25169.76,3.86,10.359393015415,11.2743622220601
"415","IDN","rcp26","ssp2",2025,2882.62,2830.24,-1.82,27.5653620802577,26.299254763711
"416","IDN","rcp26","ssp2",2030,3555.34,3442.37,-3.18,23.3371030520846,21.6282011419526
"417","IDN","rcp26","ssp2",2035,4294.05,4083.63,-4.9,20.7774783846271,18.6284449376447
"418","IDN","rcp26","ssp2",2040,5101.06,4745.57,-6.97,18.7936796264599,16.2095978333003
"419","IDN","rcp26","ssp2",2045,5965.71,5407.11,-9.36,16.9503985446162,13.9401589271679
"420","IDN","rcp26","ssp2",2050,6893.03,6061.8,-12.06,15.5441682549101,12.1079467589896
"421","IND","rcp26","ssp2",2025,1626.6,1585.14,-2.55,25.7061601119037,23.9513934503144
"422","IND","rcp26","ssp2",2030,1990.79,1902.27,-4.45,22.3896471166851,20.0064347628601
"423","IND","rcp26","ssp2",2035,2393.35,2229.81,-6.83,20.2211182495391,17.2183759403239
"424","IND","rcp26","ssp2",2040,2836.59,2562.1,-9.68,18.519648191865,14.9021665523071
"425","IND","rcp26","ssp2",2045,3318.92,2889.55,-12.94,17.0038673195633,12.7805315951758
"426","IND","rcp26","ssp2",2050,3845.74,3208.64,-16.57,15.8732358719101,11.042895952657
"427","IRL","rcp26","ssp2",2025,55886.4,56287.93,0.72,6.53433623250953,6.94533769388949
"428","IRL","rcp26","ssp2",2030,59632.94,60379.19,1.25,6.70384923702368,7.26844991457316
"429","IRL","rcp26","ssp2",2035,63327.21,64548.8,1.93,6.19501570776151,6.90570708219173
"430","IRL","rcp26","ssp2",2040,66818.88,68657.44,2.75,5.5136962452633,6.36516867858117
"431","IRL","rcp26","ssp2",2045,70342.81,72958.52,3.72,5.27385373714733,6.26455049882431
"432","IRL","rcp26","ssp2",2050,74327.84,77919.74,4.83,5.66515611190397,6.80005570288433
"433","IRN","rcp26","ssp2",2025,3678.54,3651.74,-0.73,13.2600750645808,12.8072532937924
"434","IRN","rcp26","ssp2",2030,4166.2,4112.58,-1.29,13.2568899617783,12.619737440234
"435","IRN","rcp26","ssp2",2035,4714.63,4620.52,-2,13.1637943449666,12.3508843596964
"436","IRN","rcp26","ssp2",2040,5279.28,5126.84,-2.89,11.9765495913783,10.9580739830149
"437","IRN","rcp26","ssp2",2045,5835.26,5605.15,-3.94,10.5313603370157,9.32952852049215
"438","IRN","rcp26","ssp2",2050,6411.02,6078.99,-5.18,9.86691252831922,8.45365422870039
"439","IRQ","rcp26","ssp2",2025,3598.84,3504.59,-2.62,13.2772220508527,11.6399453362173
"440","IRQ","rcp26","ssp2",2030,4069.84,3883.72,-4.57,13.0875504329173,10.8180985507577
"441","IRQ","rcp26","ssp2",2035,4441.69,4128.56,-7.05,9.13672281957029,6.3042649830575
"442","IRQ","rcp26","ssp2",2040,4760.78,4284.63,-10,7.18397726991303,3.78025267890014
"443","IRQ","rcp26","ssp2",2045,5099.53,4417.21,-13.38,7.11543066472301,3.09431619533075
"444","IRQ","rcp26","ssp2",2050,5467.44,4530.63,-17.13,7.21458644227997,2.56768412640558
"445","ISL","rcp26","ssp2",2025,67091.27,69496.7,3.59,8.80141191039111,10.8883841853848
"446","ISL","rcp26","ssp2",2030,73208.25,77839.12,6.33,9.11740081831809,12.0040519909578
"447","ISL","rcp26","ssp2",2035,79835.07,87737.82,9.9,9.05201258054933,12.7168703859962
"448","ISL","rcp26","ssp2",2040,87010.42,99526.13,14.38,8.98771680165119,13.4358364500053
"449","ISL","rcp26","ssp2",2045,94343.19,113084.58,19.87,8.42746190628663,13.6230053353828
"450","ISL","rcp26","ssp2",2050,101705.51,128631.28,26.47,7.80376410846399,13.7478513869884
"451","ISR","rcp26","ssp2",2025,26576.8,26103.08,-1.78,9.13134458778041,8.06876171124289
"452","ISR","rcp26","ssp2",2030,28872.46,27973.57,-3.11,8.63783450227266,7.16578273521745
"453","ISR","rcp26","ssp2",2035,31300.46,29798.65,-4.8,8.40939774442496,6.52430133157835
"454","ISR","rcp26","ssp2",2040,33852.24,31542.14,-6.82,8.15253194361999,5.85090264156261
"455","ISR","rcp26","ssp2",2045,36472.06,33125.26,-9.18,7.73898566239634,5.01906338631432
"456","ISR","rcp26","ssp2",2050,39181.34,34547.06,-11.83,7.4283711970204,4.29219272543067
"457","ITA","rcp26","ssp2",2025,35710.71,35659.72,-0.14,6.11007773129219,6.02485151647055
"458","ITA","rcp26","ssp2",2030,37934.62,37835.39,-0.26,6.22757150445904,6.10119765382341
"459","ITA","rcp26","ssp2",2035,40352.79,40180.27,-0.43,6.37457288355596,6.19758379654603
"460","ITA","rcp26","ssp2",2040,43063.93,42788.72,-0.64,6.71859368336117,6.49186777490546
"461","ITA","rcp26","ssp2",2045,46162.63,45740.25,-0.91,7.19558108142939,6.89791608629564
"462","ITA","rcp26","ssp2",2050,49714.09,49093.29,-1.25,7.69336582426088,7.33061144178268
"463","JOR","rcp26","ssp2",2025,4011.88,3964.13,-1.19,23.0860799960729,22.2889243308109
"464","JOR","rcp26","ssp2",2030,4927.89,4825.02,-2.09,22.8324376601494,21.7169971721412
"465","JOR","rcp26","ssp2",2035,5990.8,5797.07,-3.23,21.5692720413808,20.1460304827752
"466","JOR","rcp26","ssp2",2040,7191.4,6858.71,-4.63,20.0407291179809,18.3133893501372
"467","JOR","rcp26","ssp2",2045,8503.3,7970.1,-6.27,18.2426231331869,16.2040675287335
"468","JOR","rcp26","ssp2",2050,9920.49,9112.21,-8.15,16.6663530629285,14.3299331250549
"469","JPN","rcp26","ssp2",2025,42720.93,42604.31,-0.27,6.89040269181806,6.72839419576515
"470","JPN","rcp26","ssp2",2030,45355.83,45132.91,-0.49,6.16770280984052,5.93508027708935
"471","JPN","rcp26","ssp2",2035,47802.66,47428.94,-0.78,5.394741976941,5.08726337388836
"472","JPN","rcp26","ssp2",2040,50372.53,49796.73,-1.14,5.3759979047191,4.99228951775013
"473","JPN","rcp26","ssp2",2045,53142.58,52297.14,-1.59,5.49912819546686,5.02123332194704
"474","JPN","rcp26","ssp2",2050,56158.2,54966.91,-2.12,5.67458335669814,5.10500191788691
"475","KAZ","rcp26","ssp2",2025,7435.86,7564.91,1.74,22.3540600888877,23.4988547854947
"476","KAZ","rcp26","ssp2",2030,8590.07,8852.97,3.06,15.5222126290705,17.0267722947133
"477","KAZ","rcp26","ssp2",2035,9552.76,10008.38,4.77,11.2070099545173,13.0511003651882
"478","KAZ","rcp26","ssp2",2040,10252.47,10958.07,6.88,7.3246894091341,9.48894826135699
"479","KAZ","rcp26","ssp2",2045,10644.14,11647.91,9.43,3.8202501445993,6.29526914867308
"480","KAZ","rcp26","ssp2",2050,10848.67,12195.02,12.41,1.9215267743566,4.69706582554296
"481","KEN","rcp26","ssp2",2025,916.24,904.65,-1.26,21.3755828740992,20.5412463856947
"482","KEN","rcp26","ssp2",2030,1111.01,1086.48,-2.21,21.2575307779621,20.0994859890565
"483","KEN","rcp26","ssp2",2035,1348.72,1302.76,-3.41,21.395847022079,19.9064870039025
"484","KEN","rcp26","ssp2",2040,1644.39,1564.52,-4.86,21.9222670383771,20.0927262120421
"485","KEN","rcp26","ssp2",2045,2009.7,1878.17,-6.54,22.2155328115593,20.0476823562498
"486","KEN","rcp26","ssp2",2050,2459.96,2251.79,-8.46,22.4043389560631,19.8927679603018
"487","KGZ","rcp26","ssp2",2025,932.85,947.42,1.56,25.5062090492015,26.5555288397318
"488","KGZ","rcp26","ssp2",2030,1171.92,1203.88,2.73,25.6279144557003,27.0693040045598
"489","KGZ","rcp26","ssp2",2035,1460.07,1521.74,4.22,24.5878558263363,26.4029637505399
"490","KGZ","rcp26","ssp2",2040,1794.72,1903.39,6.05,22.9201339661797,25.0798428115184
"491","KGZ","rcp26","ssp2",2045,2170.01,2348.8,8.24,20.9107827404832,23.400879483448
"492","KGZ","rcp26","ssp2",2050,2584.55,2863.38,10.79,19.1031377735586,21.9082084468665
"493","KHM","rcp26","ssp2",2025,1049.05,1023.72,-2.41,25.703980636039,24.0406635082575
"494","KHM","rcp26","ssp2",2030,1281.78,1227.79,-4.21,22.1848338973357,19.9341616848357
"495","KHM","rcp26","ssp2",2035,1546.45,1446.34,-6.47,20.6486292499493,17.8002752913772
"496","KHM","rcp26","ssp2",2040,1859.57,1689.18,-9.16,20.2476640046558,16.7899663979424
"497","KHM","rcp26","ssp2",2045,2219.58,1947.73,-12.25,19.3598520087977,15.3062432659634
"498","KHM","rcp26","ssp2",2050,2633.16,2220.17,-15.68,18.6332549401238,13.9875650115776
"499","KOR","rcp26","ssp2",2025,29991.13,30088.54,0.32,14.5099966247742,14.7073030047605
"500","KOR","rcp26","ssp2",2030,33609.59,33795.4,0.55,12.0651005814052,12.3198400454126
"501","KOR","rcp26","ssp2",2035,37115.66,37423.43,0.83,10.43175474619,10.7352775821561
"502","KOR","rcp26","ssp2",2040,40621.17,41087.55,1.15,9.44482733164383,9.79097853938028
"503","KOR","rcp26","ssp2",2045,44169.03,44836.35,1.51,8.73401726242745,9.1239317019389
"504","KOR","rcp26","ssp2",2050,47850.4,48761.62,1.9,8.33473137173264,8.75466000243107
"505","KWT","rcp26","ssp2",2025,42375.71,40880.77,-3.53,9.20426408769386,7.09585763225683
"506","KWT","rcp26","ssp2",2030,46026.95,43213.35,-6.11,8.61635120685883,5.70581229267453
"507","KWT","rcp26","ssp2",2035,49673.06,45036.22,-9.33,7.92168501280228,4.21830290870762
"508","KWT","rcp26","ssp2",2040,52836.69,45895.55,-13.14,6.36890499598777,1.90808642465998
"509","KWT","rcp26","ssp2",2045,55370.94,45710.46,-17.45,4.79638296797169,-0.403285285828373
"510","KWT","rcp26","ssp2",2050,57544.34,44782.68,-22.18,3.92516363276476,-2.02968860956551
"511","LAO","rcp26","ssp2",2025,1105.85,1082.39,-2.12,25.7362137578169,24.2740852153346
"512","LAO","rcp26","ssp2",2030,1347.73,1297.71,-3.71,21.87276755437,19.8930145326546
