# Disutility costs
#
# Source:
# - Duplicated manually from corresponding R12 data as of 2025-04-07.
#
# Units: kUSD / vehicle
#
node,     consumer_group, technology, year, value
Austria,  SUEMA,          PHEV_ptrp,  2030,   7.628
Austria,  SUEMA,          PHEV_ptrp,  2040,   7.22
Austria,  SUEMA,          PHEV_ptrp,  2050,   7.49
Austria,  SUEMA,          PHEV_ptrp,  2060,   7.361
Austria,  SUEMA,          PHEV_ptrp,  2070,   7.309
Austria,  SUEMA,          PHEV_ptrp,  2080,   7.234
Austria,  SUEMA,          PHEV_ptrp,  2090,   7.176
Austria,  SUEMA,          PHEV_ptrp,  2100,   7.146
Austria,  SUEMF,          ELC_100,    2020,   8.857
Austria,  SUEMF,          ELC_100,    2030,  12.555
Austria,  SUEMF,          ELC_100,    2040,  12.478
Austria,  SUEMF,          ELC_100,    2050,  12.619
Austria,  SUEMF,          ELC_100,    2060,  12.496
Austria,  SUEMF,          ELC_100,    2070,  12.446
Austria,  SUEMF,          ELC_100,    2080,  12.375
Austria,  SUEMF,          ELC_100,    2090,  12.319
Austria,  SUEMF,          ELC_100,    2100,  12.291
Austria,  SUEMF,          HFC_ptrp,   2020,  59.381
Austria,  SUEMF,          HFC_ptrp,   2030,  59.153
Austria,  SUEMF,          HFC_ptrp,   2040,  59.278
Austria,  SUEMF,          HFC_ptrp,   2050,  59.49
Austria,  SUEMF,          HFC_ptrp,   2060,  59.394
Austria,  SUEMF,          HFC_ptrp,   2070,  59.355
Austria,  SUEMF,          HFC_ptrp,   2080,  59.299
Austria,  SUEMF,          HFC_ptrp,   2090,  59.255
Austria,  SUEMF,          HFC_ptrp,   2100,  59.233
Austria,  SUEMF,          IAHe_ptrp,  2020,  -0.483
Austria,  SUEMF,          IAHe_ptrp,  2030,  -0.559
Austria,  SUEMF,          IAHe_ptrp,  2040,  -0.763
Austria,  SUEMF,          IAHe_ptrp,  2050,  -0.396
Austria,  SUEMF,          IAHe_ptrp,  2060,  -0.426
Austria,  SUEMF,          IAHe_ptrp,  2070,  -0.438
Austria,  SUEMF,          IAHe_ptrp,  2080,  -0.455
Austria,  SUEMF,          IAHe_ptrp,  2090,  -0.468
Austria,  SUEMF,          IAHe_ptrp,  2100,  -0.475
Austria,  SUEMF,          IAHm_ptrp,  2020,  -0.483
Austria,  SUEMF,          IAHm_ptrp,  2030,  -0.559
Austria,  SUEMF,          IAHm_ptrp,  2040,  -0.763
Austria,  SUEMF,          IAHm_ptrp,  2050,  -0.396
Austria,  SUEMF,          IAHm_ptrp,  2060,  -0.426
Austria,  SUEMF,          IAHm_ptrp,  2070,  -0.438
Austria,  SUEMF,          IAHm_ptrp,  2080,  -0.455
Austria,  SUEMF,          IAHm_ptrp,  2090,  -0.468
Austria,  SUEMF,          IAHm_ptrp,  2100,  -0.475
Austria,  SUEMF,          ICAe_ffv,   2020,   0.0
Austria,  SUEMF,          ICAe_ffv,   2030,   0.0
Austria,  SUEMF,          ICAe_ffv,   2040,   0.0
Austria,  SUEMF,          ICAe_ffv,   2050,   0.0
Austria,  SUEMF,          ICAe_ffv,   2060,   0.0
Austria,  SUEMF,          ICAe_ffv,   2070,   0.0
Austria,  SUEMF,          ICAe_ffv,   2080,   0.0
Austria,  SUEMF,          ICAe_ffv,   2090,   0.0
Austria,  SUEMF,          ICAe_ffv,   2100,   0.0
Austria,  SUEMF,          ICAm_ptrp,  2020,   0.0
Austria,  SUEMF,          ICAm_ptrp,  2030,   0.0
Austria,  SUEMF,          ICAm_ptrp,  2040,   0.0
Austria,  SUEMF,          ICAm_ptrp,  2050,   0.0
Austria,  SUEMF,          ICAm_ptrp,  2060,   0.0
Austria,  SUEMF,          ICAm_ptrp,  2070,   0.0
Austria,  SUEMF,          ICAm_ptrp,  2080,   0.0
Austria,  SUEMF,          ICAm_ptrp,  2090,   0.0
Austria,  SUEMF,          ICAm_ptrp,  2100,   0.0
Austria,  SUEMF,          ICE_L_ptrp, 2020,   0.145
Austria,  SUEMF,          ICE_L_ptrp, 2030,   0.29
Austria,  SUEMF,          ICE_L_ptrp, 2040,   0.351
Austria,  SUEMF,          ICE_L_ptrp, 2050,   0.394
Austria,  SUEMF,          ICE_L_ptrp, 2060,   0.424
Austria,  SUEMF,          ICE_L_ptrp, 2070,   0.435
Austria,  SUEMF,          ICE_L_ptrp, 2080,   0.452
Austria,  SUEMF,          ICE_L_ptrp, 2090,   0.466
Austria,  SUEMF,          ICE_L_ptrp, 2100,   0.472
Austria,  SUEMF,          ICE_conv,   2020,   0.0
Austria,  SUEMF,          ICE_conv,   2030,   0.0
Austria,  SUEMF,          ICE_conv,   2040,   0.0
Austria,  SUEMF,          ICE_conv,   2050,   0.0
Austria,  SUEMF,          ICE_conv,   2060,   0.0
Austria,  SUEMF,          ICE_conv,   2070,   0.0
Austria,  SUEMF,          ICE_conv,   2080,   0.0
Austria,  SUEMF,          ICE_conv,   2090,   0.0
Austria,  SUEMF,          ICE_conv,   2100,   0.0
Austria,  SUEMF,          ICE_nga,    2020,  15.545
Austria,  SUEMF,          ICE_nga,    2030,  15.211
Austria,  SUEMF,          ICE_nga,    2040,  15.535
Austria,  SUEMF,          ICE_nga,    2050,  15.318
Austria,  SUEMF,          ICE_nga,    2060,  15.268
Austria,  SUEMF,          ICE_nga,    2070,  15.248
Austria,  SUEMF,          ICE_nga,    2080,  15.219
Austria,  SUEMF,          ICE_nga,    2090,  15.197
Austria,  SUEMF,          ICE_nga,    2100,  15.185
Austria,  SUEMF,          ICH_chyb,   2020,  -0.483
Austria,  SUEMF,          ICH_chyb,   2030,  -0.559
Austria,  SUEMF,          ICH_chyb,   2040,  -0.763
Austria,  SUEMF,          ICH_chyb,   2050,  -0.396
Austria,  SUEMF,          ICH_chyb,   2060,  -0.426
Austria,  SUEMF,          ICH_chyb,   2070,  -0.438
Austria,  SUEMF,          ICH_chyb,   2080,  -0.455
Austria,  SUEMF,          ICH_chyb,   2090,  -0.468
Austria,  SUEMF,          ICH_chyb,   2100,  -0.475
Austria,  SUEMF,          IGH_ghyb,   2020,  14.336
Austria,  SUEMF,          IGH_ghyb,   2030,  14.105
Austria,  SUEMF,          IGH_ghyb,   2040,  14.629
Austria,  SUEMF,          IGH_ghyb,   2050,  14.557
Austria,  SUEMF,          IGH_ghyb,   2060,  14.511
Austria,  SUEMF,          IGH_ghyb,   2070,  14.493
Austria,  SUEMF,          IGH_ghyb,   2080,  14.467
Austria,  SUEMF,          IGH_ghyb,   2090,  14.446
Austria,  SUEMF,          IGH_ghyb,   2100,  14.436
Austria,  SUEMF,          PHEV_ptrp,  2020,   4.403
Austria,  SUEMF,          PHEV_ptrp,  2030,   7.628
Austria,  SUEMF,          PHEV_ptrp,  2040,   7.22
Austria,  SUEMF,          PHEV_ptrp,  2050,   7.49
Austria,  SUEMF,          PHEV_ptrp,  2060,   7.361
Austria,  SUEMF,          PHEV_ptrp,  2070,   7.309
Austria,  SUEMF,          PHEV_ptrp,  2080,   7.234
Austria,  SUEMF,          PHEV_ptrp,  2090,   7.176
Austria,  SUEMF,          PHEV_ptrp,  2100,   7.146
Austria,  SUEMM,          ELC_100,    2020,   3.867
Austria,  SUEMM,          ELC_100,    2030,   7.565
Austria,  SUEMM,          ELC_100,    2040,   7.487
Austria,  SUEMM,          ELC_100,    2050,   7.629
Austria,  SUEMM,          ELC_100,    2060,   7.505
Austria,  SUEMM,          ELC_100,    2070,   7.456
Austria,  SUEMM,          ELC_100,    2080,   7.385
Austria,  SUEMM,          ELC_100,    2090,   7.329
Austria,  SUEMM,          ELC_100,    2100,   7.301
Austria,  SUEMM,          HFC_ptrp,   2020,  22.897
Austria,  SUEMM,          HFC_ptrp,   2030,  22.669
Austria,  SUEMM,          HFC_ptrp,   2040,  22.794
Austria,  SUEMM,          HFC_ptrp,   2050,  23.006
Austria,  SUEMM,          HFC_ptrp,   2060,  22.91
Austria,  SUEMM,          HFC_ptrp,   2070,  22.871
Austria,  SUEMM,          HFC_ptrp,   2080,  22.815
Austria,  SUEMM,          HFC_ptrp,   2090,  22.771
Austria,  SUEMM,          HFC_ptrp,   2100,  22.749
Austria,  SUEMM,          IAHe_ptrp,  2020,  -0.483
Austria,  SUEMM,          IAHe_ptrp,  2030,  -0.559
Austria,  SUEMM,          IAHe_ptrp,  2040,  -0.763
Austria,  SUEMM,          IAHe_ptrp,  2050,  -0.396
Austria,  SUEMM,          IAHe_ptrp,  2060,  -0.426
Austria,  SUEMM,          IAHe_ptrp,  2070,  -0.438
Austria,  SUEMM,          IAHe_ptrp,  2080,  -0.455
Austria,  SUEMM,          IAHe_ptrp,  2090,  -0.468
Austria,  SUEMM,          IAHe_ptrp,  2100,  -0.475
Austria,  SUEMM,          IAHm_ptrp,  2020,  -0.483
Austria,  SUEMM,          IAHm_ptrp,  2030,  -0.559
Austria,  SUEMM,          IAHm_ptrp,  2040,  -0.763
Austria,  SUEMM,          IAHm_ptrp,  2050,  -0.396
Austria,  SUEMM,          IAHm_ptrp,  2060,  -0.426
Austria,  SUEMM,          IAHm_ptrp,  2070,  -0.438
Austria,  SUEMM,          IAHm_ptrp,  2080,  -0.455
Austria,  SUEMM,          IAHm_ptrp,  2090,  -0.468
Austria,  SUEMM,          IAHm_ptrp,  2100,  -0.475
Austria,  SUEMM,          ICAe_ffv,   2020,   0.0
Austria,  SUEMM,          ICAe_ffv,   2030,   0.0
Austria,  SUEMM,          ICAe_ffv,   2040,   0.0
Austria,  SUEMM,          ICAe_ffv,   2050,   0.0
Austria,  SUEMM,          ICAe_ffv,   2060,   0.0
Austria,  SUEMM,          ICAe_ffv,   2070,   0.0
Austria,  SUEMM,          ICAe_ffv,   2080,   0.0
Austria,  SUEMM,          ICAe_ffv,   2090,   0.0
Austria,  SUEMM,          ICAe_ffv,   2100,   0.0
Austria,  SUEMM,          ICAm_ptrp,  2020,   0.0
Austria,  SUEMM,          ICAm_ptrp,  2030,   0.0
Austria,  SUEMM,          ICAm_ptrp,  2040,   0.0
Austria,  SUEMM,          ICAm_ptrp,  2050,   0.0
Austria,  SUEMM,          ICAm_ptrp,  2060,   0.0
Austria,  SUEMM,          ICAm_ptrp,  2070,   0.0
Austria,  SUEMM,          ICAm_ptrp,  2080,   0.0
Austria,  SUEMM,          ICAm_ptrp,  2090,   0.0
Austria,  SUEMM,          ICAm_ptrp,  2100,   0.0
Austria,  SUEMM,          ICE_L_ptrp, 2020,   0.145
Austria,  SUEMM,          ICE_L_ptrp, 2030,   0.29
Austria,  SUEMM,          ICE_L_ptrp, 2040,   0.351
Austria,  SUEMM,          ICE_L_ptrp, 2050,   0.394
Austria,  SUEMM,          ICE_L_ptrp, 2060,   0.424
Austria,  SUEMM,          ICE_L_ptrp, 2070,   0.435
Austria,  SUEMM,          ICE_L_ptrp, 2080,   0.452
Austria,  SUEMM,          ICE_L_ptrp, 2090,   0.466
Austria,  SUEMM,          ICE_L_ptrp, 2100,   0.472
Austria,  SUEMM,          ICE_conv,   2020,   0.0
Austria,  SUEMM,          ICE_conv,   2030,   0.0
Austria,  SUEMM,          ICE_conv,   2040,   0.0
Austria,  SUEMM,          ICE_conv,   2050,   0.0
Austria,  SUEMM,          ICE_conv,   2060,   0.0
Austria,  SUEMM,          ICE_conv,   2070,   0.0
Austria,  SUEMM,          ICE_conv,   2080,   0.0
Austria,  SUEMM,          ICE_conv,   2090,   0.0
Austria,  SUEMM,          ICE_conv,   2100,   0.0
Austria,  SUEMM,          ICE_nga,    2020,  10.158
Austria,  SUEMM,          ICE_nga,    2030,   9.824
Austria,  SUEMM,          ICE_nga,    2040,  10.148
Austria,  SUEMM,          ICE_nga,    2050,   9.931
Austria,  SUEMM,          ICE_nga,    2060,   9.881
Austria,  SUEMM,          ICE_nga,    2070,   9.861
Austria,  SUEMM,          ICE_nga,    2080,   9.832
Austria,  SUEMM,          ICE_nga,    2090,   9.809
Austria,  SUEMM,          ICE_nga,    2100,   9.798
Austria,  SUEMM,          ICH_chyb,   2020,  -0.483
Austria,  SUEMM,          ICH_chyb,   2030,  -0.559
Austria,  SUEMM,          ICH_chyb,   2040,  -0.763
Austria,  SUEMM,          ICH_chyb,   2050,  -0.396
Austria,  SUEMM,          ICH_chyb,   2060,  -0.426
Austria,  SUEMM,          ICH_chyb,   2070,  -0.438
Austria,  SUEMM,          ICH_chyb,   2080,  -0.455
Austria,  SUEMM,          ICH_chyb,   2090,  -0.468
Austria,  SUEMM,          ICH_chyb,   2100,  -0.475
Austria,  SUEMM,          IGH_ghyb,   2020,   9.521
Austria,  SUEMM,          IGH_ghyb,   2030,   9.29
Austria,  SUEMM,          IGH_ghyb,   2040,   9.814
Austria,  SUEMM,          IGH_ghyb,   2050,   9.742
Austria,  SUEMM,          IGH_ghyb,   2060,   9.696
Austria,  SUEMM,          IGH_ghyb,   2070,   9.678
Austria,  SUEMM,          IGH_ghyb,   2080,   9.652
Austria,  SUEMM,          IGH_ghyb,   2090,   9.631
Austria,  SUEMM,          IGH_ghyb,   2100,   9.621
Austria,  SUEMM,          PHEV_ptrp,  2020,   4.403
Austria,  SUEMM,          PHEV_ptrp,  2030,   7.628
Austria,  SUEMM,          PHEV_ptrp,  2040,   7.22
Austria,  SUEMM,          PHEV_ptrp,  2050,   7.49
Austria,  SUEMM,          PHEV_ptrp,  2060,   7.361
Austria,  SUEMM,          PHEV_ptrp,  2070,   7.309
Austria,  SUEMM,          PHEV_ptrp,  2080,   7.234
Austria,  SUEMM,          PHEV_ptrp,  2090,   7.176
Austria,  SUEMM,          PHEV_ptrp,  2100,   7.146
Austria,  SULMA,          ELC_100,    2020,   8.981
Austria,  SULMA,          ELC_100,    2030,  13.111
Austria,  SULMA,          ELC_100,    2040,  13.033
Austria,  SULMA,          ELC_100,    2050,  13.174
Austria,  SULMA,          ELC_100,    2060,  13.051
Austria,  SULMA,          ELC_100,    2070,  13.002
Austria,  SULMA,          ELC_100,    2080,  12.93
Austria,  SULMA,          ELC_100,    2090,  12.874
Austria,  SULMA,          ELC_100,    2100,  12.846
Austria,  SULMA,          HFC_ptrp,   2020,  39.764
Austria,  SULMA,          HFC_ptrp,   2030,  39.536
Austria,  SULMA,          HFC_ptrp,   2040,  39.661
Austria,  SULMA,          HFC_ptrp,   2050,  39.873
Austria,  SULMA,          HFC_ptrp,   2060,  39.777
Austria,  SULMA,          HFC_ptrp,   2070,  39.738
Austria,  SULMA,          HFC_ptrp,   2080,  39.682
Austria,  SULMA,          HFC_ptrp,   2090,  39.639
Austria,  SULMA,          HFC_ptrp,   2100,  39.617
Austria,  SULMA,          IAHe_ptrp,  2020,  -0.483
Austria,  SULMA,          IAHe_ptrp,  2030,  -0.559
Austria,  SULMA,          IAHe_ptrp,  2040,  -0.763
Austria,  SULMA,          IAHe_ptrp,  2050,  -0.396
Austria,  SULMA,          IAHe_ptrp,  2060,  -0.426
Austria,  SULMA,          IAHe_ptrp,  2070,  -0.438
Austria,  SULMA,          IAHe_ptrp,  2080,  -0.455
Austria,  SULMA,          IAHe_ptrp,  2090,  -0.468
Austria,  SULMA,          IAHe_ptrp,  2100,  -0.475
Austria,  SULMA,          IAHm_ptrp,  2020,  -0.483
Austria,  SULMA,          IAHm_ptrp,  2030,  -0.559
Austria,  SULMA,          IAHm_ptrp,  2040,  -0.763
Austria,  SULMA,          IAHm_ptrp,  2050,  -0.396
Austria,  SULMA,          IAHm_ptrp,  2060,  -0.426
Austria,  SULMA,          IAHm_ptrp,  2070,  -0.438
Austria,  SULMA,          IAHm_ptrp,  2080,  -0.455
Austria,  SULMA,          IAHm_ptrp,  2090,  -0.468
Austria,  SULMA,          IAHm_ptrp,  2100,  -0.475
Austria,  SULMA,          ICAe_ffv,   2020,   0.0
Austria,  SULMA,          ICAe_ffv,   2030,   0.0
Austria,  SULMA,          ICAe_ffv,   2040,   0.0
Austria,  SULMA,          ICAe_ffv,   2050,   0.0
Austria,  SULMA,          ICAe_ffv,   2060,   0.0
Austria,  SULMA,          ICAe_ffv,   2070,   0.0
Austria,  SULMA,          ICAe_ffv,   2080,   0.0
Austria,  SULMA,          ICAe_ffv,   2090,   0.0
Austria,  SULMA,          ICAe_ffv,   2100,   0.0
Austria,  SULMA,          ICAm_ptrp,  2020,   0.0
Austria,  SULMA,          ICAm_ptrp,  2030,   0.0
Austria,  SULMA,          ICAm_ptrp,  2040,   0.0
Austria,  SULMA,          ICAm_ptrp,  2050,   0.0
Austria,  SULMA,          ICAm_ptrp,  2060,   0.0
Austria,  SULMA,          ICAm_ptrp,  2070,   0.0
Austria,  SULMA,          ICAm_ptrp,  2080,   0.0
Austria,  SULMA,          ICAm_ptrp,  2090,   0.0
Austria,  SULMA,          ICAm_ptrp,  2100,   0.0
Austria,  SULMA,          ICE_L_ptrp, 2020,   0.145
Austria,  SULMA,          ICE_L_ptrp, 2030,   0.29
Austria,  SULMA,          ICE_L_ptrp, 2040,   0.351
Austria,  SULMA,          ICE_L_ptrp, 2050,   0.394
Austria,  SULMA,          ICE_L_ptrp, 2060,   0.424
Austria,  SULMA,          ICE_L_ptrp, 2070,   0.435
Austria,  SULMA,          ICE_L_ptrp, 2080,   0.452
Austria,  SULMA,          ICE_L_ptrp, 2090,   0.466
Austria,  SULMA,          ICE_L_ptrp, 2100,   0.472
Austria,  SULMA,          ICE_conv,   2020,   0.0
Austria,  SULMA,          ICE_conv,   2030,   0.0
Austria,  SULMA,          ICE_conv,   2040,   0.0
Austria,  SULMA,          ICE_conv,   2050,   0.0
Austria,  SULMA,          ICE_conv,   2060,   0.0
Austria,  SULMA,          ICE_conv,   2070,   0.0
Austria,  SULMA,          ICE_conv,   2080,   0.0
Austria,  SULMA,          ICE_conv,   2090,   0.0
Austria,  SULMA,          ICE_conv,   2100,   0.0
Austria,  SULMA,          ICE_nga,    2020,  15.292
Austria,  SULMA,          ICE_nga,    2030,  14.959
Austria,  SULMA,          ICE_nga,    2040,  15.283
Austria,  SULMA,          ICE_nga,    2050,  15.066
Austria,  SULMA,          ICE_nga,    2060,  15.016
Austria,  SULMA,          ICE_nga,    2070,  14.995
Austria,  SULMA,          ICE_nga,    2080,  14.967
Austria,  SULMA,          ICE_nga,    2090,  14.944
Austria,  SULMA,          ICE_nga,    2100,  14.932
Austria,  SULMA,          ICH_chyb,   2020,  -0.483
Austria,  SULMA,          ICH_chyb,   2030,  -0.559
Austria,  SULMA,          ICH_chyb,   2040,  -0.763
Austria,  SULMA,          ICH_chyb,   2050,  -0.396
Austria,  SULMA,          ICH_chyb,   2060,  -0.426
Austria,  SULMA,          ICH_chyb,   2070,  -0.438
Austria,  SULMA,          ICH_chyb,   2080,  -0.455
Austria,  SULMA,          ICH_chyb,   2090,  -0.468
Austria,  SULMA,          ICH_chyb,   2100,  -0.475
Austria,  SULMA,          IGH_ghyb,   2020,  14.439
Austria,  SULMA,          IGH_ghyb,   2030,  14.208
Austria,  SULMA,          IGH_ghyb,   2040,  14.732
Austria,  SULMA,          IGH_ghyb,   2050,  14.66
Austria,  SULMA,          IGH_ghyb,   2060,  14.615
Austria,  SULMA,          IGH_ghyb,   2070,  14.597
Austria,  SULMA,          IGH_ghyb,   2080,  14.571
Austria,  SULMA,          IGH_ghyb,   2090,  14.55
Austria,  SULMA,          IGH_ghyb,   2100,  14.54
Austria,  SULMA,          PHEV_ptrp,  2020,   7.073
Austria,  SULMA,          PHEV_ptrp,  2030,  10.73
Austria,  SULMA,          PHEV_ptrp,  2040,  10.322
Austria,  SULMA,          PHEV_ptrp,  2050,  10.592
Austria,  SULMA,          PHEV_ptrp,  2060,  10.463
Austria,  SULMA,          PHEV_ptrp,  2070,  10.411
Austria,  SULMA,          PHEV_ptrp,  2080,  10.336
Austria,  SULMA,          PHEV_ptrp,  2090,  10.278
Austria,  SULMA,          PHEV_ptrp,  2100,  10.248
Austria,  SULMF,          ELC_100,    2020,  19.097
Austria,  SULMF,          ELC_100,    2030,  23.227
Austria,  SULMF,          ELC_100,    2040,  23.149
Austria,  SULMF,          ELC_100,    2050,  23.291
Austria,  SULMF,          ELC_100,    2060,  23.167
Austria,  SULMF,          ELC_100,    2070,  23.118
Austria,  SULMF,          ELC_100,    2080,  23.047
Austria,  SULMF,          ELC_100,    2090,  22.991
Austria,  SULMF,          ELC_100,    2100,  22.963
Austria,  SULMF,          HFC_ptrp,   2020,  62.483
Austria,  SULMF,          HFC_ptrp,   2030,  62.255
Austria,  SULMF,          HFC_ptrp,   2040,  62.38
Austria,  SULMF,          HFC_ptrp,   2050,  62.592
Austria,  SULMF,          HFC_ptrp,   2060,  62.496
Austria,  SULMF,          HFC_ptrp,   2070,  62.457
Austria,  SULMF,          HFC_ptrp,   2080,  62.401
Austria,  SULMF,          HFC_ptrp,   2090,  62.357
Austria,  SULMF,          HFC_ptrp,   2100,  62.335
Austria,  SULMF,          IAHe_ptrp,  2020,  -0.483
Austria,  SULMF,          IAHe_ptrp,  2030,  -0.559
Austria,  SULMF,          IAHe_ptrp,  2040,  -0.763
Austria,  SULMF,          IAHe_ptrp,  2050,  -0.396
Austria,  SULMF,          IAHe_ptrp,  2060,  -0.426
Austria,  SULMF,          IAHe_ptrp,  2070,  -0.438
Austria,  SULMF,          IAHe_ptrp,  2080,  -0.455
Austria,  SULMF,          IAHe_ptrp,  2090,  -0.468
Austria,  SULMF,          IAHe_ptrp,  2100,  -0.475
Austria,  SULMF,          IAHm_ptrp,  2020,  -0.483
Austria,  SULMF,          IAHm_ptrp,  2030,  -0.559
Austria,  SULMF,          IAHm_ptrp,  2040,  -0.763
Austria,  SULMF,          IAHm_ptrp,  2050,  -0.396
Austria,  SULMF,          IAHm_ptrp,  2060,  -0.426
Austria,  SULMF,          IAHm_ptrp,  2070,  -0.438
Austria,  SULMF,          IAHm_ptrp,  2080,  -0.455
Austria,  SULMF,          IAHm_ptrp,  2090,  -0.468
Austria,  SULMF,          IAHm_ptrp,  2100,  -0.475
Austria,  SULMF,          ICAe_ffv,   2020,   0.0
Austria,  SULMF,          ICAe_ffv,   2030,   0.0
Austria,  SULMF,          ICAe_ffv,   2040,   0.0
Austria,  SULMF,          ICAe_ffv,   2050,   0.0
Austria,  SULMF,          ICAe_ffv,   2060,   0.0
Austria,  SULMF,          ICAe_ffv,   2070,   0.0
Austria,  SULMF,          ICAe_ffv,   2080,   0.0
Austria,  SULMF,          ICAe_ffv,   2090,   0.0
Austria,  SULMF,          ICAe_ffv,   2100,   0.0
Austria,  SULMF,          ICAm_ptrp,  2020,   0.0
Austria,  SULMF,          ICAm_ptrp,  2030,   0.0
Austria,  SULMF,          ICAm_ptrp,  2040,   0.0
Austria,  SULMF,          ICAm_ptrp,  2050,   0.0
Austria,  SULMF,          ICAm_ptrp,  2060,   0.0
Austria,  SULMF,          ICAm_ptrp,  2070,   0.0
Austria,  SULMF,          ICAm_ptrp,  2080,   0.0
Austria,  SULMF,          ICAm_ptrp,  2090,   0.0
Austria,  SULMF,          ICAm_ptrp,  2100,   0.0
Austria,  SULMF,          ICE_L_ptrp, 2020,   0.145
Austria,  SULMF,          ICE_L_ptrp, 2030,   0.29
Austria,  SULMF,          ICE_L_ptrp, 2040,   0.351
Austria,  SULMF,          ICE_L_ptrp, 2050,   0.394
Austria,  SULMF,          ICE_L_ptrp, 2060,   0.424
Austria,  SULMF,          ICE_L_ptrp, 2070,   0.435
Austria,  SULMF,          ICE_L_ptrp, 2080,   0.452
Austria,  SULMF,          ICE_L_ptrp, 2090,   0.466
Austria,  SULMF,          ICE_L_ptrp, 2100,   0.472
Austria,  SULMF,          ICE_conv,   2020,   0.0
Austria,  SULMF,          ICE_conv,   2030,   0.0
Austria,  SULMF,          ICE_conv,   2040,   0.0
Austria,  SULMF,          ICE_conv,   2050,   0.0
Austria,  SULMF,          ICE_conv,   2060,   0.0
Austria,  SULMF,          ICE_conv,   2070,   0.0
Austria,  SULMF,          ICE_conv,   2080,   0.0
Austria,  SULMF,          ICE_conv,   2090,   0.0
Austria,  SULMF,          ICE_conv,   2100,   0.0
Austria,  SULMF,          ICE_nga,    2020,  18.647
Austria,  SULMF,          ICE_nga,    2030,  18.313
Austria,  SULMF,          ICE_nga,    2040,  18.637
Austria,  SULMF,          ICE_nga,    2050,  18.42
Austria,  SULMF,          ICE_nga,    2060,  18.37
Austria,  SULMF,          ICE_nga,    2070,  18.35
Austria,  SULMF,          ICE_nga,    2080,  18.321
Austria,  SULMF,          ICE_nga,    2090,  18.299
Austria,  SULMF,          ICE_nga,    2100,  18.287
Austria,  SULMF,          ICH_chyb,   2020,  -0.483
Austria,  SULMF,          ICH_chyb,   2030,  -0.559
Austria,  SULMF,          ICH_chyb,   2040,  -0.763
Austria,  SULMF,          ICH_chyb,   2050,  -0.396
Austria,  SULMF,          ICH_chyb,   2060,  -0.426
Austria,  SULMF,          ICH_chyb,   2070,  -0.438
Austria,  SULMF,          ICH_chyb,   2080,  -0.455
Austria,  SULMF,          ICH_chyb,   2090,  -0.468
Austria,  SULMF,          ICH_chyb,   2100,  -0.475
Austria,  SULMF,          IGH_ghyb,   2020,  17.438
Austria,  SULMF,          IGH_ghyb,   2030,  17.207
Austria,  SULMF,          IGH_ghyb,   2040,  17.731
Austria,  SULMF,          IGH_ghyb,   2050,  17.659
Austria,  SULMF,          IGH_ghyb,   2060,  17.613
Austria,  SULMF,          IGH_ghyb,   2070,  17.595
Austria,  SULMF,          IGH_ghyb,   2080,  17.569
Austria,  SULMF,          IGH_ghyb,   2090,  17.548
Austria,  SULMF,          IGH_ghyb,   2100,  17.538
Austria,  SULMF,          PHEV_ptrp,  2020,   7.073
Austria,  SULMF,          PHEV_ptrp,  2030,  10.73
Austria,  SULMF,          PHEV_ptrp,  2040,  10.322
Austria,  SULMF,          PHEV_ptrp,  2050,  10.592
Austria,  SULMF,          PHEV_ptrp,  2060,  10.463
Austria,  SULMF,          PHEV_ptrp,  2070,  10.411
Austria,  SULMF,          PHEV_ptrp,  2080,  10.336
Austria,  SULMF,          PHEV_ptrp,  2090,  10.278
Austria,  SULMF,          PHEV_ptrp,  2100,  10.248
Austria,  SULMM,          ELC_100,    2020,   6.621
Austria,  SULMM,          ELC_100,    2030,  10.751
Austria,  SULMM,          ELC_100,    2040,  10.673
Austria,  SULMM,          ELC_100,    2050,  10.815
Austria,  SULMM,          ELC_100,    2060,  10.692
Austria,  SULMM,          ELC_100,    2070,  10.642
Austria,  SULMM,          ELC_100,    2080,  10.571
Austria,  SULMM,          ELC_100,    2090,  10.515
Austria,  SULMM,          ELC_100,    2100,  10.487
Austria,  SULMM,          HFC_ptrp,   2020,  25.999
Austria,  SULMM,          HFC_ptrp,   2030,  25.771
Austria,  SULMM,          HFC_ptrp,   2040,  25.896
Austria,  SULMM,          HFC_ptrp,   2050,  26.108
Austria,  SULMM,          HFC_ptrp,   2060,  26.012
Austria,  SULMM,          HFC_ptrp,   2070,  25.973
Austria,  SULMM,          HFC_ptrp,   2080,  25.917
Austria,  SULMM,          HFC_ptrp,   2090,  25.873
Austria,  SULMM,          HFC_ptrp,   2100,  25.851
Austria,  SULMM,          IAHe_ptrp,  2020,  -0.483
Austria,  SULMM,          IAHe_ptrp,  2030,  -0.559
Austria,  SULMM,          IAHe_ptrp,  2040,  -0.763
Austria,  SULMM,          IAHe_ptrp,  2050,  -0.396
Austria,  SULMM,          IAHe_ptrp,  2060,  -0.426
Austria,  SULMM,          IAHe_ptrp,  2070,  -0.438
Austria,  SULMM,          IAHe_ptrp,  2080,  -0.455
Austria,  SULMM,          IAHe_ptrp,  2090,  -0.468
Austria,  SULMM,          IAHe_ptrp,  2100,  -0.475
Austria,  SULMM,          IAHm_ptrp,  2020,  -0.483
Austria,  SULMM,          IAHm_ptrp,  2030,  -0.559
Austria,  SULMM,          IAHm_ptrp,  2040,  -0.763
